渔船ID,x,y,速度,方向,time
9834,6208586.179470053,5147594.280736562,3.02,30,1103 11:52:10
9834,6207043.045001611,5145982.162802859,2.7,40,1103 11:32:12
9834,6206321.5288984,5145120.847775066,3.72,40,1103 11:22:12
9834,6206321.5288984,5145120.847775066,3.72,40,1103 11:22:09
9834,6205499.579300707,5144370.363431796,3.4,10,1103 11:12:10
9834,6204777.897739941,5143509.202926711,3.89,40,1103 11:02:05
9834,6203233.935983777,5141897.876921352,4.21,40,1103 10:42:06
9834,6202411.655894204,5141147.721117603,3.62,40,1103 10:32:12
9834,6201690.95039626,5140395.954859713,4.21,40,1103 10:21:58
9834,6200868.511290419,5139645.960730237,4.21,40,1103 10:12:05
9834,6234205.586651977,5250723.844016517,0.32,332,1103 10:08:25
9834,6200044.672050299,5138786.972131167,3.99,40,1103 10:02:06
9834,6199222.063151523,5138037.150725875,3.89,50,1103 09:52:04
9834,6198604.0564160375,5137393.034716181,3.51,50,1103 09:41:56
9834,6197573.928244903,5136319.6216586465,1.3,30,1103 09:21:59
9834,6197678.282670141,5136536.0274551725,0.49,151,1103 09:11:58
9834,6198296.363958806,5137180.069103104,2.81,238,1103 09:01:58
9834,6199016.06675597,5137822.4397090655,3.4,224,1103 08:51:53
9834,6199735.708181112,5138464.874827055,0.32,237,1103 08:41:52
9834,6200456.603383799,5139216.455076309,2.81,225,1103 08:31:52
9834,6201075.76729837,5139969.805409391,3.51,215,1103 08:21:48
9834,6202618.858350783,5141471.613022938,3.62,214,1103 08:01:49
9834,6203338.1716546,5142114.379849823,3.62,230,1103 07:51:45
9834,6204160.3526855,5142864.634253053,1.19,239,1103 07:41:46
9834,6204880.816773783,5143616.635999087,2.32,202,1103 07:31:47
9834,6205602.4873106275,5144477.806808653,3.02,208,1103 07:21:45
9834,6206425.69844545,5145337.404816553,2.37,218,1103 07:11:45
9834,6207145.930942533,5146089.627422983,3.02,205,1103 07:01:43
9834,6207764.478714682,5146843.552981666,3.78,246,1103 06:51:42
9834,6208586.179470053,5147594.280736562,4.1,231,1103 06:41:40
9834,6210127.736239977,5149097.600454183,6.48,258,1103 06:21:39
9834,6210850.084234782,5150068.415887265,0.38,282,1103 06:11:38
9834,6211059.462683437,5150610.815512989,1.19,182,1103 06:02:11
9834,6211677.6285798885,5151365.088921294,3.18,222,1103 05:51:35
9834,6212296.963315715,5152228.54544414,3.4,225,1103 05:41:39
9834,6212815.885293994,5153202.777204197,3.62,226,1103 05:31:38
9834,6213334.741449945,5154177.065537509,3.4,209,1103 05:21:37
9834,6213334.741449945,5154177.065537509,3.4,209,1103 05:21:34
9834,6214270.708208393,5156127.380255086,4.1,186,1103 05:01:35
9834,6214689.047443434,5157212.541801381,3.18,190,1103 04:51:31
9834,6215106.116801157,5158188.609226347,4.21,150,1103 04:41:31
9834,6215923.20861356,5158612.75294875,3.18,300,1103 04:31:30
9834,6216117.839160373,5157845.610984508,2.7,91,1103 04:21:31
9834,6215392.574177369,5156546.750845807,0.81,105,1103 04:01:29
9834,6214979.120488979,5155898.140995291,3.4,40,1103 03:51:26
9834,6214767.526901235,5155137.293406615,1.89,20,1103 03:41:29
9834,6214354.008650882,5154488.737903285,2.37,20,1103 03:31:26
9834,6213940.4550343985,5153840.212591946,2.21,40,1103 03:21:24
9834,6213425.297241258,5153193.294391805,3.08,50,1103 03:11:23
9834,6213011.6684031775,5152544.833632831,2.81,50,1103 03:01:24
9834,6212496.426399161,5151897.98930253,1.4,20,1103 02:51:23
9834,6211979.907277658,5151142.0606186185,2.59,30,1103 02:41:20
9834,6211879.55779235,5151252.776885327,1.89,174,1103 02:31:21
9834,6211879.55779235,5151252.776885327,1.4,164,1103 02:21:17
9834,6211263.874039666,5150716.737280234,1.08,40,1103 02:11:16
9834,6210646.90346361,5150071.6243178975,0.92,50,1103 02:01:14
9834,6210031.126702705,5149535.67994963,3.08,20,1103 01:51:13
9834,6209313.708115715,5149001.400315784,3.08,40,1103 01:41:13
9834,6208596.238091006,5148467.180702057,3.72,61,1103 01:31:13
9834,6207878.7166557675,5147933.0211179685,1.67,50,1103 01:21:12
9834,6207060.8043859685,5147509.6724658385,3.78,30,1103 01:11:12
9834,6206241.570835705,5146977.287025103,3.51,40,1103 01:01:15
9834,6205424.840861344,5146663.190794592,3.51,71,1103 00:51:05
9834,6203687.073778813,5145818.671082621,2.59,50,1103 00:31:09
9834,6202666.986881036,5145508.16091628,2.7,61,1103 00:21:04
9834,6201847.487115318,5144976.165586758,3.99,40,1103 00:11:04
9834,6200928.931047083,5144664.146223397,3.29,61,1103 00:01:06
9834,6200009.015666904,5144243.115172235,3.62,61,1102 23:50:57
9834,6199087.720425715,5143713.0772824185,4.21,40,1102 23:40:58
9834,6198366.963626578,5142961.486727868,3.08,50,1102 23:30:58
9834,6197545.83242067,5142320.7922973605,3.62,30,1102 23:20:52
9834,6195903.359853154,5141039.64309722,4.1,6,1102 23:01:32
9834,6195290.750149896,5140832.0068498505,1.62,133,1102 22:40:52
9834,6194884.146473098,5140839.050829331,2.21,81,1102 22:30:52
9834,6193863.540502025,5140529.4781046985,2.91,91,1102 22:20:52
9834,6192944.547817225,5140218.22838096,1.51,40,1102 22:10:49
9834,6191202.56209313,5139157.8698793,2.37,40,1102 21:50:47
9834,6190483.974600746,5138625.104994174,1.3,30,1102 21:40:47
9834,6189663.667864633,5138094.2151212655,3.62,40,1102 21:31:02
9834,6188944.975277684,5137561.577899992,3.72,40,1102 21:20:53
9834,6188123.147678478,5136921.760397657,2.7,50,1102 21:10:54
9834,6187404.344912052,5136389.252858887,2.81,40,1102 21:00:53
9834,6186685.4914657725,5135856.805589923,3.29,30,1102 20:50:52
9834,6185349.322964427,5134790.2329088515,3.29,30,1102 20:31:09
9834,6184730.581856992,5134147.033671607,2.7,40,1102 20:21:21
9834,6184114.663653086,5133722.002295733,2.7,40,1102 20:11:36
9834,6182781.0204485115,5132873.953347464,2.7,40,1102 20:01:23
9834,6182781.0204485115,5132873.953347464,2.81,40,1102 19:50:31
9834,6181450.142148491,5132244.2089158725,1.89,40,1102 19:30:44
9834,6180832.592905737,5131710.352349306,2.59,40,1102 19:20:41
9834,6180114.753025657,5131287.502394284,3.18,50,1102 19:10:38
9834,6180838.439642518,5132146.559582193,2.91,238,1102 18:50:36
9834,6181762.538092477,5132783.791027308,3.4,231,1102 18:40:34
9834,6182685.110439924,5133312.062929778,3.4,228,1102 18:30:33
9834,6184532.931943582,5134587.009069525,4.21,217,1102 18:10:55
9834,6185458.154196269,5135333.692834551,4.21,233,1102 18:00:40
9834,6186484.966711473,5136078.631678486,4.1,214,1102 17:50:28
9834,6187309.739813385,5136936.438673701,3.4,186,1102 17:40:31
9834,6187220.808946401,5137919.926905561,3.02,144,1102 17:30:37
9834,6186509.12974895,5137932.830064658,1.08,20,1102 17:20:37
9834,6185896.268244098,5137725.783155876,3.51,81,1102 17:10:26
9834,6185386.491190929,5137625.988316379,2.1,50,1102 17:00:53
9834,6184773.602412669,5137419.011408181,2.21,71,1102 16:50:22
9834,6184262.369574257,5137210.203117508,2.48,61,1102 16:40:24
9834,6183649.4489652375,5137003.29705323,2.59,50,1102 16:30:21
9834,6183037.9597129,5136905.498734923,2.0,81,1102 16:20:28
9834,6182427.915751678,5136916.80677516,1.67,71,1102 16:10:19
9834,6181714.742357188,5136820.97673582,1.78,81,1102 16:00:19
9834,6181003.024359321,5136834.265737094,2.21,103,1102 15:50:16
9834,6180291.309197354,5136847.60461232,2.32,50,1102 15:40:18
9834,6179578.122439269,5136751.92498101,2.1,71,1102 15:30:16
9834,6178866.407498842,5136765.36370706,2.21,81,1102 15:20:13
9834,6178050.0503039565,5136562.648132905,2.48,50,1102 15:10:11
9834,6178470.0971674975,5137536.550786987,10.09,91,1102 14:50:13
9834,6178884.170458637,5138074.20783279,2.0,203,1102 14:40:12
9834,6178786.950936917,5138403.350983773,1.19,234,1102 14:30:13
9834,6178072.347562268,5138198.698688112,2.7,50,1102 14:20:09
9834,6176542.917839116,5137900.56692398,2.7,91,1102 14:00:09
9834,6175627.942701543,5137918.127906006,2.91,107,1102 13:50:03
9834,6174001.332151761,5137949.55097614,2.81,91,1102 13:30:12
9834,6173083.320307144,5137749.199719913,3.4,71,1102 13:20:07
9834,6172263.887941814,5137328.805020365,3.29,81,1102 13:10:06
9834,6171444.41029224,5136908.482451212,3.4,61,1102 13:00:04
9834,6170523.215768816,5136490.238413572,3.51,40,1102 12:51:10
9834,6169703.644992922,5136070.06833256,2.7,50,1102 12:40:03
9834,6168782.352181525,5135651.99422612,3.4,50,1102 12:30:04
9834,6167861.00898882,5135234.009709763,1.19,9,1102 12:20:00
9834,6166837.933527977,5134818.158078594,3.4,81,1102 12:10:00
9834,6165814.8026836375,5134402.415522295,3.99,50,1102 12:00:00
9834,6163868.471499221,5133460.130069257,1.03,61,1102 11:39:57
9834,6162845.169711468,5133044.706225088,2.0,61,1102 11:29:56
9834,6161718.5087126,5132522.436156077,2.59,61,1102 11:19:54
9834,6161418.254812289,5132855.876444271,0.7,156,1102 11:09:54
9834,6161111.561228847,5132753.124656577,3.99,50,1102 10:59:53
9834,6160086.518113785,5132228.940633023,3.62,61,1102 10:49:52
9834,6158239.629252564,5131176.649413612,1.51,91,1102 10:29:49
9834,6157214.382408893,5130652.783498232,3.72,61,1102 10:19:43
9834,6155368.761782117,5129710.109384928,3.08,61,1102 09:59:45
9834,6154546.751828877,5129182.223929332,3.08,61,1102 09:49:41
9834,6152700.79081561,5128240.082076535,3.02,50,1102 09:29:44
9834,6151881.972014776,5127930.501124091,3.29,61,1102 09:20:07
9834,6151061.433730331,5127511.959558773,2.91,91,1102 09:09:47
9834,6150139.121681921,5127095.700764416,3.29,81,1102 08:59:45
9834,6149216.759992471,5126679.53174299,2.91,61,1102 08:49:39
9834,6148396.0829117475,5126261.223581544,3.4,50,1102 08:39:38
9834,6147577.073684111,5125952.011119552,2.37,81,1102 08:29:38
9834,6146756.313626007,5125533.8459911635,1.19,20,1102 08:19:36
9834,6145633.7392979935,5125340.5580677,6.1,81,1102 08:09:36
9834,6143700.70270247,5125383.607157477,6.42,81,1102 07:59:33
9834,6141767.691102016,5125427.023918396,7.07,91,1102 07:49:31
9834,6139836.475953,5125579.828483116,6.1,91,1102 07:39:33
9834,6138005.263162704,5125621.64729137,6.42,91,1102 07:29:32
9834,6136175.872745895,5125772.81594515,6.31,105,1102 07:19:30
9834,6134244.804404083,5125926.683864255,6.31,91,1102 07:09:28
9834,6132313.791793292,5126080.919111388,5.72,91,1102 06:59:28
9834,6130281.110285463,5126237.93092186,6.69,91,1102 06:49:21
9834,6126212.177072237,5126335.135910528,6.91,91,1102 06:29:22
9834,6123976.207752243,5126498.3123217225,1.78,91,1102 06:19:38
9834,6122055.00218251,5127199.601573834,5.88,119,1102 06:09:20
9834,6120761.524136407,5128867.4429995855,7.07,152,1102 05:59:21
9834,6119466.449359338,5130426.502186971,7.18,104,1102 05:49:37
9834,6118255.893425629,5131001.954037917,0.32,0,1102 05:39:15
9834,6118255.893425629,5131001.954037917,0.32,61,1102 05:19:17
9834,6118255.893425629,5131001.954037917,0.0,0,1102 05:09:16
9834,6118255.893425629,5131001.954037917,0.32,110,1102 04:49:16
9834,6118255.893425629,5131001.954037917,0.0,3,1102 04:39:15
9834,6118255.893425629,5131001.954037917,0.0,356,1102 04:29:14
9834,6118255.893425629,5131001.954037917,0.11,0,1102 04:19:12
9834,6118255.893425629,5131001.954037917,0.11,321,1102 04:09:12
9834,6118255.893425629,5131001.954037917,0.11,244,1102 03:59:12
9834,6118255.893425629,5131001.954037917,0.0,0,1102 03:49:10
9834,6118255.893425629,5131001.954037917,0.11,0,1102 03:39:12
9834,6118255.893425629,5131001.954037917,0.0,0,1102 03:29:15
9834,6118255.893425629,5131001.954037917,0.22,144,1102 03:19:11
9834,6118152.268074508,5130895.451490753,0.0,0,1102 03:09:09
9834,6118152.268074508,5130895.451490753,0.22,228,1102 02:49:08
9834,6118152.268074508,5130895.451490753,0.11,50,1102 02:29:11
9834,6118253.952689093,5130892.920822359,0.11,0,1102 02:19:07
9834,6118255.893425629,5131001.954037917,0.0,0,1102 02:09:06
9834,6118253.952689093,5130892.920822359,0.32,0,1102 01:59:05
9834,6118253.952689093,5130892.920822359,0.11,113,1102 01:49:05
9834,6118253.952689093,5130892.920822359,0.11,0,1102 01:39:05
9834,6118253.952689093,5130892.920822359,0.11,71,1102 01:29:03
9834,6118253.952689093,5130892.920822359,0.11,320,1102 01:19:21
9834,6118253.952689093,5130892.920822359,0.32,316,1102 01:09:02
9834,6118253.952689093,5130892.920822359,0.22,0,1102 00:59:02
9834,6118253.952689093,5130892.920822359,0.0,322,1102 00:48:59
9834,6118253.952689093,5130892.920822359,0.32,319,1102 00:39:00
9834,6118253.952689093,5130892.920822359,0.22,325,1102 00:28:58
9834,6118253.952689093,5130892.920822359,0.32,333,1102 00:18:56
9834,6118253.952689093,5130892.920822359,0.22,328,1102 00:08:51
9834,6118253.952689093,5130892.920822359,0.0,0,1101 23:48:51
9834,6118253.952689093,5130892.920822359,0.32,314,1101 23:38:52
9834,6118253.952689093,5130892.920822359,0.11,0,1101 23:28:54
9834,6118255.893425629,5131001.954037917,0.11,0,1101 23:18:50
9834,6118255.893425629,5131001.954037917,0.11,0,1101 23:18:45
9834,6118253.952689093,5130892.920822359,0.11,174,1101 22:49:01
9834,6118253.952689093,5130892.920822359,0.11,174,1101 22:48:46
9834,6118255.893425629,5131001.954037917,0.11,0,1101 22:38:46
9834,6119769.587155256,5130309.921086889,6.58,298,1101 22:19:00
9834,6119769.587155256,5130309.921086889,6.58,298,1101 22:18:45
9834,6120755.76506102,5128540.364588669,9.12,323,1101 22:08:45
9834,6122252.708390005,5126867.557162258,7.18,331,1101 21:58:43
9834,6123439.162738635,5124875.443086893,7.72,318,1101 21:49:01
9834,6123439.162738635,5124875.443086893,7.72,318,1101 21:48:41
9834,6124115.372448782,5122786.928351381,7.29,345,1101 21:38:43
9834,6124586.413710665,5120594.528049303,7.72,355,1101 21:28:44
9834,6125057.642462527,5118402.301801379,7.61,346,1101 21:19:01
9834,6125057.642462527,5118402.301801379,7.61,346,1101 21:18:41
9834,6125529.058519932,5116210.249889495,6.91,335,1101 21:08:40
9834,6126106.2052806625,5114233.873984318,7.77,341,1101 20:58:41
9834,6126579.862187482,5112151.13092033,6.42,359,1101 20:48:55
9834,6126579.862187482,5112151.13092033,6.42,359,1101 20:48:40
9834,6126094.314197103,5107584.530582788,5.18,9,1101 20:19:02
9834,6126094.314197103,5107584.530582788,5.18,9,1101 20:19:01
9834,6126094.314197103,5107584.530582788,5.18,9,1101 20:18:49
9834,6126392.444708214,5107141.368089758,2.59,257,1101 20:08:37
9834,6126907.306192458,5107455.996155279,3.62,265,1101 19:58:38
9834,6126903.595579383,5107238.089935306,2.59,71,1101 19:48:42
9834,6126903.595579383,5107238.089935306,2.59,71,1101 19:48:29
9834,6126386.867957882,5106814.51308104,2.0,40,1101 19:38:29
9834,6125973.838101091,5106497.464889137,1.62,40,1101 19:29:04
9834,6125662.656890732,5106177.980424678,0.22,61,1101 19:18:40
9834,6125662.656890732,5106177.980424678,0.22,61,1101 19:18:26
9834,6125251.462326938,5105969.916171404,1.78,30,1101 19:08:26
9834,6124529.037926684,5105442.428364064,1.19,50,1101 18:48:39
9834,6124529.037926684,5105442.428364064,1.19,50,1101 18:48:26
9834,6123806.564927758,5104915.001476311,1.67,71,1101 18:28:25
9834,6123497.1871957285,5104704.543294448,3.08,113,1101 18:18:24
9834,6122672.76758945,5104179.688569814,1.08,50,1101 17:58:24
9834,6122361.473243577,5103860.3304963065,1.89,30,1101 17:48:21
9834,6122052.055346085,5103649.923959661,2.59,91,1101 17:38:24
9834,6121740.737987988,5103330.5906585315,1.19,71,1101 17:28:22
9834,6121431.301342881,5103120.206852433,1.08,50,1101 17:18:36
9834,6121431.301342881,5103120.206852433,1.08,50,1101 17:18:20
9834,6120810.505600895,5102590.537255948,1.51,61,1101 16:58:27
9834,6120501.0419351775,5102380.1871370785,2.0,20,1101 16:48:39
9834,6120189.66814118,5102060.915178032,1.51,20,1101 16:38:16
9834,6119880.185751373,5101850.587797926,1.08,91,1101 16:28:17
9834,6119466.894075353,5101533.858133378,1.89,50,1101 16:18:33
9834,6119466.894075353,5101533.858133378,1.89,50,1101 16:18:15
9834,6121435.088091504,5103338.081009995,4.1,233,1101 15:52:00
9834,6121435.088091504,5103338.081009995,4.1,233,1101 15:48:13
9834,6123287.796839744,5104382.673944338,2.91,248,1101 15:28:20
9834,6124115.934356948,5105125.470604816,3.62,239,1101 15:18:29
9834,6124115.934356948,5105125.470604816,3.62,239,1101 15:18:13
9834,6124838.387251215,5105652.923307971,3.4,238,1101 15:08:15
9834,6126488.729266505,5106812.064848442,4.21,215,1101 15:02:20
9834,6125662.656890732,5106177.980424678,2.32,234,1101 14:58:19
9834,6127935.11900969,5107976.385026239,3.62,236,1101 14:28:13
9834,6128557.30505877,5108615.545135889,2.81,202,1101 14:18:10
9834,6129899.697972342,5109673.681947499,2.1,215,1101 13:58:14
