渔船ID,x,y,速度,方向,time
10004,6156697.51935295,4976281.527105529,2.91,275,1113 23:50:28
10004,6157624.121407728,4976370.7342493655,3.02,254,1113 23:40:28
10004,6158550.71552573,4976460.025439749,2.91,258,1113 23:30:27
10004,6159477.301683166,4976549.400675347,3.29,245,1113 23:20:28
10004,6160293.540636487,4976098.598328162,0.81,307,1113 23:10:24
10004,6160384.251393952,4975228.7189552635,2.37,6,1113 23:00:19
10004,6160166.577161889,4974365.194691756,1.4,134,1113 22:50:18
10004,6159335.080726941,4973731.323519432,3.4,20,1113 22:40:15
10004,6158297.904138955,4973101.7915090835,3.99,81,1113 22:30:16
10004,6158297.904138955,4973101.7915090835,3.99,81,1113 22:30:12
10004,6158818.021826233,4973525.004880345,1.08,2,1113 22:20:18
10004,6158818.021826233,4973525.004880345,1.08,2,1113 22:20:15
10004,6159025.150542293,4973629.2216079235,0.38,303,1113 22:10:17
10004,6159336.596688545,4973839.787247033,3.51,248,1113 22:00:14
10004,6160165.066769596,4974256.728715296,3.29,218,1113 21:50:11
10004,6160994.999612368,4974782.211621189,2.91,252,1113 21:40:11
10004,6161823.38003763,4975199.302181325,3.08,253,1113 21:30:07
10004,6162548.92552927,4975618.552581867,3.02,232,1113 21:20:05
10004,6163378.712896617,4976144.255759815,3.18,243,1113 21:10:02
10004,6164206.963874899,4976561.560695713,3.02,234,1113 20:59:59
10004,6165035.172714718,4976978.939232935,2.91,205,1113 20:50:02
10004,6165762.029584678,4977506.92496224,3.62,261,1113 20:39:59
10004,6166689.997816972,4977705.43614473,3.78,317,1113 20:29:58
10004,6166779.593469747,4976727.081914409,3.29,6,1113 20:19:58
10004,6166663.619590802,4975752.851873387,3.51,10,1113 20:10:02
10004,6166753.238591714,4974774.566207617,3.72,339,1113 19:59:59
10004,6166738.605702908,4973689.894790975,2.7,40,1113 19:50:05
10004,6165911.73778999,4973380.89326583,2.59,91,1113 19:39:58
10004,6164983.502913617,4973182.486429273,2.59,71,1113 19:29:58
10004,6164156.577459427,4972873.6326042805,3.02,81,1113 19:19:53
10004,6163332.594561585,4972781.769732386,3.18,71,1113 19:09:54
10004,6162508.6039986685,4972689.97339559,3.02,81,1113 18:59:50
10004,6161684.605787553,4972598.243594999,3.02,91,1113 18:49:49
10004,6160759.291742064,4972617.143734737,3.62,109,1113 18:39:48
10004,6160038.096524578,4972523.442330705,2.91,91,1113 18:29:45
10004,6159108.235307792,4972217.116331795,3.29,81,1113 18:19:46
10004,6158706.096443318,4972876.361705648,0.81,192,1113 18:09:45
10004,6158811.944417197,4973091.157936258,2.0,50,1113 17:59:46
10004,6159127.95524027,4973627.10011528,3.89,185,1113 17:49:40
10004,6159957.953185228,4974152.486444305,3.02,135,1113 17:39:44
10004,6161720.584719327,4975201.396690572,2.81,245,1113 17:19:42
10004,6163481.502598697,4976142.177849725,1.67,284,1113 16:59:35
10004,6164309.751133439,4976559.491077065,3.18,251,1113 16:49:39
10004,6165139.434199325,4977085.355650497,3.4,236,1113 16:39:39
10004,6166070.374463962,4977500.765895327,3.29,242,1113 16:29:30
10004,6166899.953085858,4978026.791824951,7.29,40,1113 16:19:34
10004,6167729.478232753,4978552.89538498,0.32,0,1113 16:09:35
10004,6168557.496356563,4978970.590273561,3.51,10,1113 15:59:32
10004,6169385.472188598,4979388.358723605,6.58,10,1113 15:49:31
10004,6170314.732295111,4979695.701733383,4.32,3,1113 15:39:31
10004,6170925.59869173,4979249.712187367,6.91,30,1113 15:29:30
10004,6170200.428693118,4978829.810572693,4.7,61,1113 15:19:29
10004,6169475.221349698,4978409.966965377,4.48,61,1113 15:09:29
10004,6168648.64928908,4978100.689028235,1.62,50,1113 14:59:26
10004,6167820.588385796,4977683.00035838,2.48,61,1113 14:49:25
10004,6167096.731869227,4977371.822829612,1.4,40,1113 14:39:24
10004,6166369.912396926,4976843.744735254,2.91,40,1113 14:29:22
10004,6166256.848346718,4976086.46324408,4.37,289,1113 14:19:38
10004,6166262.720972543,4976520.363830159,2.48,105,1113 14:09:24
10004,6165954.35581145,4976526.517120752,3.29,40,1113 13:59:19
10004,6165227.4618093325,4975998.536879822,0.38,0,1113 13:49:22
10004,6163877.815358727,4975049.15818177,0.32,0,1113 13:29:16
10004,6163253.589292409,4974519.274505957,0.59,110,1113 13:19:21
10004,6162526.5189636415,4973991.5258483235,0.59,268,1113 13:09:18
10004,6161797.903687485,4973355.376491565,2.48,30,1113 12:59:13
10004,6161070.734855818,4972827.754304205,2.59,40,1113 12:49:16
10004,6160142.418592227,4972629.790143452,1.3,117,1113 12:39:12
10004,6160051.689743613,4973499.59001128,3.29,187,1113 12:29:10
10004,6165967.592775067,4977502.817888705,3.02,217,1113 11:09:05
10004,6166797.174586073,4978028.83551357,3.08,233,1113 10:59:02
10004,6167625.2430807,4978446.446729787,3.08,248,1113 10:49:02
10004,6168353.405704837,4979083.1317551285,2.59,194,1113 10:39:02
10004,6168045.0899211075,4979089.222256716,2.81,91,1113 10:28:56
10004,6166503.519365427,4979119.813656101,0.0,0,1113 10:18:58
10004,6166502.051094567,4979011.32765727,6.1,40,1113 10:09:05
10004,6167124.537814726,4979433.010122625,3.4,212,1113 09:58:55
10004,6167748.452251067,4979963.2266763495,2.81,228,1113 09:48:53
10004,6168577.851147109,4980489.436924309,2.81,217,1113 09:38:57
10004,6169499.821297447,4980254.257755078,1.4,345,1113 09:28:48
10004,6169179.931466768,4979392.397365519,3.62,91,1113 09:18:48
10004,6168351.950716233,4978974.645492922,2.81,40,1113 09:08:43
10004,6167522.467097044,4978448.483157663,2.37,61,1113 08:58:41
10004,6166694.396148489,4978030.880231083,2.32,40,1113 08:48:44
10004,6165967.592775067,4977502.817888705,3.08,71,1113 08:38:44
10004,6165139.434199325,4977085.355650497,3.4,71,1113 08:28:42
10004,6164311.2334521115,4976667.967005008,3.18,50,1113 08:18:44
10004,6163482.990561863,4976250.651959462,3.4,81,1113 08:08:47
10004,6162756.004157935,4975722.853057584,3.29,71,1113 07:58:41
10004,6161929.172374466,4975414.149246881,3.62,61,1113 07:48:41
10004,6161100.805662015,4974997.046751817,3.72,50,1113 07:38:39
10004,6160272.396917728,4974580.01788512,2.91,30,1113 07:28:39
10004,6159546.747444321,4974160.945353805,3.18,61,1113 07:18:40
10004,6158919.308418274,4973414.418924326,3.08,344,1113 07:08:36
10004,6159527.061599509,4972750.933104572,1.3,301,1113 06:58:37
10004,6160452.36209945,4972731.921943769,3.78,255,1113 06:48:36
10004,6161379.1684551835,4972821.454347821,4.32,286,1113 06:38:34
10004,6162305.966798071,4972911.070815263,3.4,255,1113 06:28:33
10004,6163234.244706402,4973109.233089293,2.91,232,1113 06:18:33
10004,6164058.210357787,4973201.089346726,2.7,220,1113 06:08:30
10004,6164986.453402936,4973399.4125515735,2.81,272,1113 05:58:30
10004,6165913.206502385,4973489.357098222,3.18,277,1113 05:48:25
10004,6167044.108412821,4973466.835789708,5.4,307,1113 05:38:28
10004,6167145.458173658,4973356.330564953,0.81,218,1113 05:28:25
10004,6167251.186953803,4973571.21883462,0.59,40,1113 05:18:23
10004,6166427.251890734,4973479.104701769,2.1,50,1113 05:08:23
10004,6165500.499658551,4973389.1137674535,1.4,81,1113 04:58:18
10004,6164676.5489176335,4973297.14094277,1.89,114,1113 04:48:20
10004,6163851.107234056,4973096.772390129,3.18,40,1113 04:38:15
10004,6161173.545991699,4972825.653289521,2.48,105,1113 04:08:42
10004,6160245.2306234725,4972627.679835586,3.89,71,1113 03:58:17
10004,6159521.006606635,4972317.097659985,4.32,71,1113 03:48:17
10004,6158795.236874852,4971898.113977063,3.02,30,1113 03:38:16
10004,6158170.726342308,4971368.603149903,4.1,71,1113 03:28:13
10004,6157443.352770924,4970841.278278705,2.91,50,1113 03:18:11
10004,6156717.464813625,4970422.4652880635,2.81,61,1113 03:08:10
10004,6155891.7881587185,4970222.760352539,4.1,91,1113 02:58:06
10004,6154966.354493083,4970242.182414174,2.59,114,1113 02:48:06
10004,6154040.926157787,4970261.68785453,3.89,104,1113 02:38:07
10004,6153115.503175672,4970281.276673124,3.18,71,1113 02:28:02
10004,6152190.085569562,4970300.948869473,1.03,40,1113 02:18:04
10004,6151263.102246057,4970212.256409898,2.1,81,1113 02:08:02
10004,6150337.688843686,4970232.095502152,1.19,101,1113 01:57:59
10004,6149309.4581165165,4970254.236725677,1.51,112,1113 01:47:59
10004,6148488.469361912,4970380.471422683,4.48,101,1113 01:38:00
10004,6146645.716131865,4970962.975941918,7.72,118,1113 01:27:58
10004,6144502.787167254,4972094.882104947,5.61,124,1113 01:17:57
10004,6142671.871086277,4973437.332019766,7.02,132,1113 01:07:58
10004,6142474.458009646,4973984.202697629,1.08,50,1113 00:57:51
10004,6142476.094648797,4974092.663411726,2.48,91,1113 00:47:56
10004,6143198.911427049,4974293.5978217535,2.37,243,1113 00:37:54
10004,6144026.128398084,4974600.775209689,3.08,270,1113 00:27:51
10004,6144851.694812726,4974799.558571821,0.92,219,1113 00:17:48
10004,6145678.85684906,4975106.875482966,3.18,253,1113 00:07:53
10004,6146504.379725757,4975305.795975106,2.81,274,1112 23:58:11
10004,6147434.272092988,4975611.013838122,2.48,261,1112 23:47:55
10004,6148160.160805807,4976029.248945938,2.7,205,1112 23:37:55
10004,6148786.419038538,4976666.71042195,2.81,224,1112 23:27:53
10004,6149709.8450875785,4976538.259074376,3.51,335,1112 23:17:49
10004,6149184.813273015,4975790.053386437,3.51,30,1112 23:07:44
10004,6148457.34468912,4975263.28205438,3.29,30,1112 22:57:42
10004,6147729.8295588065,4974736.572889635,3.18,40,1112 22:47:47
10004,6147074.605012772,4972146.973240848,3.51,353,1112 22:17:37
10004,6146957.37098802,4971173.14304536,3.72,340,1112 22:07:36
10004,6147564.676629574,4970509.008389345,2.91,312,1112 21:57:55
10004,6148485.287496728,4970163.576637669,1.67,311,1112 21:47:31
10004,6149616.343815073,4970139.136196637,0.92,334,1112 21:37:32
10004,6149924.815137997,4970132.492238058,0.49,143,1112 21:27:25
10004,6150128.883954515,4970019.621072769,2.37,266,1112 21:17:28
10004,6151157.134764536,4969997.561881308,3.62,248,1112 21:07:29
10004,6152077.871316478,4969652.4572644215,3.02,302,1112 20:57:20
10004,6152997.095541817,4969198.994566361,3.18,310,1112 20:47:21
10004,6153922.584084012,4969179.395082528,3.02,273,1112 20:37:23
10004,6154950.9109673,4969157.715674508,3.18,263,1112 20:27:20
10004,6155980.781138779,4969244.584117644,3.02,270,1112 20:17:19
10004,6158038.97505988,4969310.185971,3.62,276,1112 19:57:18
10004,6159068.82816817,4969397.36486642,3.62,254,1112 19:47:14
10004,6160000.364895102,4969812.102120409,3.18,242,1112 19:37:13
10004,6160626.377867552,4970450.145066498,1.3,240,1112 19:27:15
10004,6161355.165544947,4971086.142316779,2.7,212,1112 19:17:12
10004,6162083.896864792,4971722.20661759,3.08,199,1112 19:07:16
10004,6162812.571792178,4972358.337955996,3.62,205,1112 18:57:20
10004,6164271.232948452,4973739.266141418,3.08,232,1112 18:37:18
10004,6164999.733711173,4974375.601171877,3.62,216,1112 18:27:08
