渔船ID,x,y,速度,方向,time
10606,6158749.329103095,5198210.316396395,0.11,162,1103 11:55:27
10606,6158749.329103095,5198210.316396395,0.0,0,1103 11:24:49
10606,6158749.329103095,5198210.316396395,0.11,167,1103 10:55:44
10606,6158749.329103095,5198210.316396395,0.0,10,1103 10:24:45
10606,6158749.329103095,5198210.316396395,0.32,81,1103 09:54:39
10606,6158749.329103095,5198210.316396395,0.22,4,1103 09:24:43
10606,6158749.329103095,5198210.316396395,0.11,150,1103 08:54:29
10606,6158749.329103095,5198210.316396395,0.11,326,1103 08:24:23
10606,6158749.329103095,5198210.316396395,0.22,71,1103 07:54:39
10606,6158749.329103095,5198210.316396395,0.0,10,1103 07:25:02
10606,6158749.329103095,5198210.316396395,0.11,0,1103 06:54:39
10606,6158749.329103095,5198210.316396395,0.0,358,1103 06:24:08
10606,6158749.329103095,5198210.316396395,0.11,0,1103 06:15:28
10606,6158749.329103095,5198210.316396395,0.11,1,1103 05:54:07
10606,6158749.329103095,5198210.316396395,0.32,176,1103 05:24:08
10606,6158749.329103095,5198210.316396395,0.11,163,1103 04:54:05
10606,6158749.329103095,5198210.316396395,0.0,0,1103 04:25:14
10606,6158749.329103095,5198210.316396395,0.0,214,1103 03:54:27
10606,6158749.329103095,5198210.316396395,0.0,214,1103 03:54:05
10606,6158749.329103095,5198210.316396395,0.0,0,1103 03:24:09
10606,6158749.329103095,5198210.316396395,0.22,167,1103 02:54:32
10606,6158749.329103095,5198210.316396395,0.22,149,1103 02:24:03
10606,6158749.329103095,5198210.316396395,0.22,0,1103 01:53:56
10606,6158749.329103095,5198210.316396395,0.0,0,1103 01:44:25
10606,6158749.329103095,5198210.316396395,0.7,109,1103 01:26:58
10606,6158749.329103095,5198210.316396395,0.11,156,1103 01:03:34
10606,6158749.329103095,5198210.316396395,0.22,81,1103 00:54:21
10606,6158749.329103095,5198210.316396395,0.11,144,1103 00:33:30
10606,6158749.329103095,5198210.316396395,0.22,312,1103 00:23:46
10606,6158749.329103095,5198210.316396395,0.32,163,1102 23:54:57
10606,6158749.329103095,5198210.316396395,0.22,295,1102 23:23:56
10606,6158749.329103095,5198210.316396395,0.22,295,1102 23:23:37
10606,6158749.329103095,5198210.316396395,0.11,0,1102 22:53:52
10606,6158749.329103095,5198210.316396395,0.11,354,1102 22:23:34
10606,6158749.329103095,5198210.316396395,0.11,0,1102 21:54:51
10606,6158749.329103095,5198210.316396395,0.11,10,1102 21:24:00
10606,6158749.329103095,5198210.316396395,0.11,0,1102 20:54:46
10606,6158749.329103095,5198210.316396395,0.11,348,1102 20:23:30
10606,6158749.329103095,5198210.316396395,0.32,147,1102 19:54:28
10606,6158850.547161317,5198208.192134615,0.22,10,1102 19:33:15
10606,6158749.329103095,5198210.316396395,0.0,210,1102 19:23:28
10606,6158749.329103095,5198210.316396395,0.22,283,1102 18:53:27
10606,6158749.329103095,5198210.316396395,0.22,347,1102 18:33:10
10606,6158749.329103095,5198210.316396395,0.32,299,1102 18:23:05
10606,6158749.329103095,5198210.316396395,0.32,0,1102 18:13:07
10606,6158749.329103095,5198210.316396395,0.32,347,1102 18:03:07
10606,6158749.329103095,5198210.316396395,0.11,0,1102 17:53:05
10606,6158749.329103095,5198210.316396395,0.32,91,1102 17:43:35
10606,6158749.329103095,5198210.316396395,0.11,0,1102 17:23:14
10606,6158749.329103095,5198210.316396395,0.22,251,1102 17:13:29
10606,6158749.329103095,5198210.316396395,0.32,0,1102 16:53:07
10606,6158749.329103095,5198210.316396395,0.32,1,1102 16:32:53
10606,6158749.329103095,5198210.316396395,0.0,353,1102 16:22:49
10606,6158749.329103095,5198210.316396395,0.32,359,1102 16:13:08
10606,6158749.329103095,5198210.316396395,0.22,354,1102 15:52:49
10606,6158749.329103095,5198210.316396395,0.32,0,1102 15:42:49
10606,6158749.329103095,5198210.316396395,0.0,3,1102 15:32:47
10606,6158749.329103095,5198210.316396395,0.22,0,1102 15:22:54
10606,6158749.329103095,5198210.316396395,0.22,0,1102 15:22:48
10606,6158749.329103095,5198210.316396395,0.0,356,1102 14:52:48
10606,6158749.329103095,5198210.316396395,0.22,0,1102 14:42:52
10606,6158749.329103095,5198210.316396395,0.0,20,1102 14:22:54
10606,6158749.329103095,5198210.316396395,0.11,154,1102 14:13:05
10606,6158749.329103095,5198210.316396395,0.11,180,1102 13:52:41
10606,6158749.329103095,5198210.316396395,0.11,159,1102 13:42:41
10606,6158749.329103095,5198210.316396395,0.11,178,1102 13:32:49
10606,6158749.329103095,5198210.316396395,0.11,166,1102 13:23:04
10606,6158749.329103095,5198210.316396395,0.11,166,1102 13:22:42
10606,6158749.329103095,5198210.316396395,0.11,4,1102 12:52:56
10606,6158749.329103095,5198210.316396395,0.11,144,1102 12:33:05
10606,6158749.329103095,5198210.316396395,0.0,164,1102 12:23:20
