渔船ID,x,y,速度,方向,time
10581,6548036.984562665,5552694.809935179,1.51,276,1117 11:55:06
10581,6548033.752877338,5552915.321862942,0.49,354,1117 11:45:05
10581,6548130.621670772,5553027.3509564735,1.03,255,1117 11:35:06
10581,6548129.004794319,5553137.607527159,2.0,10,1117 11:25:06
10581,6547928.80678562,5553354.576987218,3.4,226,1117 11:15:00
10581,6548024.056527083,5553576.863625999,3.62,174,1117 11:04:52
10581,6548020.823978922,5553797.379539378,0.59,233,1117 10:55:09
10581,6547815.793648342,5554345.131512754,5.77,156,1117 10:45:06
10581,6547515.534674578,5554670.605368949,0.22,0,1117 10:34:58
10581,6547515.534674578,5554670.605368949,0.11,0,1117 10:24:50
10581,6547515.534674578,5554670.605368949,0.32,148,1117 10:14:53
10581,6547515.534674578,5554670.605368949,5.29,350,1117 10:04:43
10581,6547515.534674578,5554670.605368949,0.11,71,1117 09:55:15
10581,6547515.534674578,5554670.605368949,0.49,81,1117 09:44:43
10581,6547515.534674578,5554670.605368949,0.22,0,1117 09:34:33
10581,6547515.534674578,5554670.605368949,5.18,238,1117 09:24:32
10581,6547919.114535947,5554016.124824146,3.02,348,1117 09:15:29
10581,6547730.229034025,5553461.29388474,0.7,218,1117 08:54:27
10581,6548117.685148357,5553909.4104958465,0.38,290,1117 08:34:25
10581,6547907.804459183,5554787.941956816,9.71,164,1117 08:24:23
10581,6547701.177870982,5555445.969325318,0.22,212,1117 08:14:33
10581,6547827.095921638,5553573.3212337615,3.89,3,1117 07:54:55
10581,6547856.146789973,5551588.722283685,4.32,282,1117 07:34:18
10581,6548204.834034005,5554682.999159415,10.09,176,1117 07:24:37
10581,6548099.8917918885,5555122.268368936,2.48,355,1117 07:14:32
10581,6548114.450478204,5554129.927870354,2.91,348,1117 07:04:13
10581,6548127.387863908,5553247.864346981,1.4,10,1117 06:54:15
10581,6548038.600324435,5552584.554345185,3.29,10,1117 06:44:13
10581,6547370.098846988,5551138.870767984,1.19,20,1117 06:34:13
10581,6547471.818397272,5550920.132759053,1.03,186,1117 06:24:13
10581,6547765.71232294,5551035.689052741,0.32,0,1117 06:14:12
10581,6547470.208834907,5551030.38470282,1.89,20,1117 06:04:12
10581,6547085.8384396965,5550361.817740291,5.18,20,1117 05:55:25
10581,6546893.6360268975,5550027.543260581,0.32,180,1117 05:44:16
10581,6546992.145650025,5550029.304619235,0.0,178,1117 05:34:13
10581,6546893.6360268975,5550027.543260581,0.32,184,1117 05:24:12
10581,6546992.145650025,5550029.304619235,0.11,0,1117 05:14:08
10581,6546992.145650025,5550029.304619235,0.32,206,1117 05:04:05
10581,6546992.145650025,5550029.304619235,0.32,30,1117 04:54:06
10581,6546992.145650025,5550029.304619235,0.32,353,1117 04:44:06
10581,6546993.75023789,5549919.054844535,0.11,222,1117 04:34:01
10581,6546993.75023789,5549919.054844535,0.11,71,1117 04:24:01
10581,6546993.75023789,5549919.054844535,0.32,0,1117 04:13:59
10581,6546993.75023789,5549919.054844535,0.11,0,1117 04:04:24
10581,6546993.75023789,5549919.054844535,0.22,175,1117 03:53:58
10581,6546993.75023789,5549919.054844535,0.11,188,1117 03:43:56
10581,6546993.75023789,5549919.054844535,0.0,40,1117 03:33:51
10581,6546993.75023789,5549919.054844535,0.11,210,1117 03:13:59
10581,6546895.23971663,5549917.293469823,0.22,0,1117 03:03:50
10581,6546993.75023789,5549919.054844535,0.22,71,1117 02:53:51
10581,6546993.75023789,5549919.054844535,0.32,81,1117 02:43:49
10581,6546993.75023789,5549919.054844535,0.22,0,1117 02:33:49
10581,6546993.75023789,5549919.054844535,0.0,0,1117 02:23:48
10581,6546993.75023789,5549919.054844535,0.22,0,1117 02:13:49
10581,6546993.75023789,5549919.054844535,0.11,20,1117 02:03:48
10581,6546993.75023789,5549919.054844535,0.32,0,1117 01:53:46
10581,6546993.75023789,5549919.054844535,0.32,71,1117 01:43:49
10581,6546995.354772146,5549808.805319951,0.32,50,1117 01:33:45
10581,6546995.354772146,5549808.805319951,0.0,360,1117 01:23:44
