渔船ID,x,y,速度,方向,time
10293,5223041.165733279,4574442.174634183,0.7,81,1103 11:55:32
10293,5223456.444454556,4574396.215135921,4.48,151,1103 11:45:57
10293,5224520.72174345,4574705.379380167,0.32,0,1103 11:25:29
10293,5225234.460445983,4574413.06772694,1.78,317,1103 11:15:36
10293,5225941.729289244,4574014.810264095,2.32,298,1103 11:05:28
10293,5226532.210216546,4573416.072218947,1.19,335,1103 10:55:31
10293,5227135.736762988,4573029.366744622,2.1,268,1103 10:45:31
10293,5228070.295128503,4572926.350175463,1.89,278,1103 10:35:22
10293,5229004.881694602,4572823.417808646,2.21,265,1103 10:25:24
10293,5229738.282107161,4572849.412644217,1.19,274,1103 10:15:27
10293,5230465.215158783,4572769.463746195,2.0,277,1103 10:05:20
10293,5232224.228736055,4572469.517536612,2.21,333,1103 09:45:20
10293,5231477.841583483,4572231.357771028,3.72,81,1103 09:35:19
10293,5230225.135139582,4572262.329309812,2.32,91,1103 09:25:19
10293,5228985.430594865,4572505.437075552,3.62,81,1103 09:15:18
10293,5227843.142498275,4572631.256879639,3.4,81,1103 09:05:24
10293,5227843.142498275,4572631.256879639,3.4,81,1103 09:05:17
10293,5226610.052256614,4572980.641923727,3.78,91,1103 08:55:17
10293,5225461.361533532,4573000.731928528,1.3,50,1103 08:45:15
10293,5224312.7004134115,4573020.94968798,3.78,71,1103 08:35:12
10293,5223157.553275721,4572935.30690879,3.99,71,1103 08:25:15
10293,5221905.120859408,4572967.284241513,3.29,71,1103 08:15:12
10293,5222028.51180231,4573273.744153773,0.81,211,1103 07:55:26
10293,5222969.44968469,4573276.256687411,2.21,251,1103 07:45:26
10293,5224007.721833821,4573161.3819454685,3.4,266,1103 07:35:25
10293,5225046.028922244,4573046.611144597,1.19,257,1103 07:25:24
10293,5226194.706654522,4573026.475142811,3.4,267,1103 07:15:25
10293,5227233.081117129,4572911.923279932,1.03,245,1103 07:05:19
10293,5229400.818523047,4572459.7156068,2.7,282,1103 06:45:21
10293,5230530.216033891,4572122.08097343,4.37,283,1103 06:35:19
10293,5231075.369324099,4572488.985271156,2.81,91,1103 06:25:20
10293,5230140.7148658065,4572591.731095943,1.19,125,1103 06:15:19
10293,5229206.088557011,4572694.561129188,3.51,91,1103 06:05:22
10293,5228271.490420779,4572797.475368356,2.37,81,1103 05:55:16
10293,5226506.215333112,4572992.098669268,2.32,81,1103 05:35:16
10293,5225675.53249849,4573083.790054903,2.59,91,1103 05:25:15
10293,5224741.04100004,4573187.022382399,2.0,81,1103 05:15:15
10293,5223903.893046118,4573172.864742372,1.19,71,1103 05:05:12
10293,5223073.275326433,4573264.764535968,2.0,71,1103 04:55:12
