渔船ID,x,y,速度,方向,time
9196,6291475.955605128,5246059.244676396,10.09,268,1117 11:59:11
9196,6294706.8933922425,5246362.622548267,10.09,267,1117 11:49:11
9196,6297836.793471842,5246667.770977643,9.01,270,1117 11:39:12
9196,6300967.129288231,5247083.34239962,10.09,275,1117 11:29:10
9196,6303994.759816681,5247172.213879671,9.88,260,1117 11:19:13
9196,6307225.194849641,5247479.615470133,9.61,265,1117 11:09:09
9196,6310355.084658482,5247898.113336354,9.77,267,1117 10:59:08
9196,6313382.96372494,5248099.259550098,9.71,270,1117 10:49:06
9196,6316411.202014837,5248410.770026972,10.09,273,1117 10:39:04
9196,6319338.833251455,5248833.164825575,8.9,258,1117 10:29:04
9196,6322265.500695806,5249037.503303912,9.28,273,1117 10:19:07
9196,6325293.3454052275,5249351.691694082,9.5,261,1117 10:09:05
9196,6328220.1690040175,5249667.220531551,9.17,270,1117 09:59:25
9196,6331146.861708505,5249983.602420835,9.28,277,1117 09:49:08
9196,6334073.124049166,5250191.377220819,9.01,267,1117 09:39:04
9196,6336999.576277821,5250509.463927486,7.61,266,1117 09:29:01
9196,6339925.89529476,5250828.403513757,8.9,260,1117 09:19:03
9196,6342953.184336377,5251257.37805561,9.61,267,1117 09:09:04
9196,6345980.285268278,5251687.26746667,9.01,255,1117 08:58:57
9196,6349007.197215842,5252118.071658828,9.77,275,1117 08:48:54
9196,6351933.206591706,5252659.448870056,9.71,268,1117 08:38:51
9196,6354858.853414128,5253092.21451699,9.17,253,1117 08:28:49
9196,6357279.014997062,5252541.284291471,9.01,268,1117 08:18:49
9196,6360103.5668978235,5252866.2402102165,9.39,278,1117 08:08:49
9196,6362827.0553938225,5253082.602452183,3.89,257,1117 07:58:47
9196,6365651.362656588,5253409.118701345,3.99,269,1117 07:48:46
9196,6368475.5339515135,5253736.429691704,9.61,270,1117 07:38:47
9196,6371400.428043097,5253955.066340691,9.5,265,1117 07:28:45
9196,6374325.20026958,5254284.0267042965,9.5,262,1117 07:18:46
9196,6377249.82943026,5254613.839184954,9.77,263,1117 07:08:43
9196,6380275.164278354,5254944.596096496,7.99,263,1117 06:58:41
9196,6383199.601361439,5255166.665657474,9.61,264,1117 06:48:39
9196,6385922.127381723,5255498.7615514165,9.12,265,1117 06:38:54
9196,6387535.382291234,5255720.236127785,0.38,181,1117 06:28:42
9196,6387333.827702026,5255610.4294713335,1.19,71,1117 06:18:40
9196,6386830.119341487,5255171.717536162,5.77,30,1117 06:08:39
9196,6385924.062880939,5253747.1721275635,6.1,30,1117 05:58:38
9196,6385118.79738365,5252213.439570324,5.18,20,1117 05:48:37
9196,6384212.359654598,5250789.167643071,5.77,30,1117 05:38:35
9196,6383406.72133569,5249255.700826041,5.5,20,1117 05:28:35
9196,6382701.802618401,5247722.482067436,5.88,20,1117 05:18:33
9196,6381794.806453011,5246298.609742149,4.59,30,1117 05:08:41
9196,6381089.549370585,5244765.633169293,5.29,30,1117 04:58:32
9196,6380283.120156513,5243342.118736245,5.61,30,1117 04:48:30
9196,6379476.520931757,5241918.726868073,5.61,20,1117 04:38:28
9196,6378669.813653277,5240386.027571739,5.88,20,1117 04:28:29
9196,6378064.805497796,5238963.025076756,6.21,40,1117 04:18:29
9196,6376954.726223158,5237649.2274427125,5.29,30,1117 04:08:33
9196,6376046.4082240835,5236335.700787177,5.61,30,1117 03:58:25
9196,6375137.914438819,5235022.305704353,4.91,20,1117 03:48:25
9196,6374229.245009342,5233709.042275604,5.07,30,1117 03:38:23
9196,6373320.400077663,5232395.910582269,5.61,30,1117 03:28:22
9196,6372411.379785823,5231082.910705658,5.02,30,1117 03:18:21
9196,6371502.18427587,5229770.042727055,5.29,30,1117 03:08:17
9196,6370794.906844825,5228457.300658383,4.48,20,1117 02:58:16
9196,6370491.694236858,5226488.308096856,10.09,326,1117 02:48:16
9196,6372108.895167361,5223753.817459755,10.09,334,1117 02:38:12
9196,6372513.5480233,5220800.813099158,9.28,346,1117 02:28:18
9196,6372109.188535113,5220144.5602453565,0.7,50,1117 02:18:16
9196,6372008.080487545,5220144.5496175485,0.32,0,1117 02:08:14
9196,6372210.228729219,5220910.14003844,4.8,202,1117 01:58:12
9196,6372614.470215113,5222332.0116733005,4.21,191,1117 01:48:12
9196,6373018.6113744015,5223863.335997175,5.88,186,1117 01:38:11
9196,6373422.661827117,5225394.744982899,5.72,167,1117 01:28:11
9196,6373826.644166607,5226816.851386858,4.32,155,1117 01:18:11
9196,6374129.46886279,5228348.392666272,5.02,193,1117 01:08:10
