渔船ID,x,y,速度,方向,time
9149,6196220.45250467,5142016.1807002835,3.89,203,1123 23:53:28
9149,6197044.344445111,5142874.945920722,3.62,215,1123 23:43:28
9149,6197868.14268204,5143733.801923643,3.78,226,1123 23:33:26
9149,6198693.179072494,5144701.8477954585,3.78,217,1123 23:23:27
9149,6199516.783843057,5145560.888373253,2.91,226,1123 23:13:27
9149,6200441.907516758,5146418.311745852,6.58,217,1123 23:03:25
9149,6201163.711619295,5147279.241588449,4.59,203,1123 22:53:23
9149,6201786.452714197,5148360.164067535,4.1,215,1123 22:43:25
9149,6202407.800521085,5149332.045984434,3.89,215,1123 22:33:23
9149,6203230.941035108,5150191.516042241,3.72,222,1123 22:23:22
9149,6204052.69325948,5150941.954870392,3.78,229,1123 22:13:22
9149,6204875.651169315,5151801.6029280815,1.62,221,1123 22:03:20
9149,6205599.51115517,5152881.252966554,3.89,201,1123 21:53:21
9149,6205908.0584447635,5153203.677465202,3.72,240,1123 21:43:20
9149,6206522.560277048,5153630.301509546,4.21,227,1123 21:33:21
9149,6208166.538751186,5155241.099858722,4.21,211,1123 21:13:16
9149,6208989.024311498,5156101.200125792,0.92,222,1123 21:03:15
9149,6209608.334826088,5156964.619975805,2.21,217,1123 20:53:12
9149,6210330.357818343,5157935.638646746,3.89,217,1123 20:43:12
9149,6211049.799583003,5158688.439624435,3.72,218,1123 20:33:14
9149,6211770.407585165,5159550.4617093615,3.4,226,1123 20:23:07
9149,6212489.698893921,5160303.403573726,3.08,204,1123 20:13:38
9149,6213108.634994462,5161167.152290803,2.59,220,1123 20:03:16
9149,6213726.275086689,5161921.801656307,2.81,199,1123 19:53:14
9149,6214242.352363594,5162678.075411296,2.81,200,1123 19:43:15
9149,6214359.723491134,5164095.658971474,3.72,71,1123 19:23:05
9149,6213742.203075368,5163340.919506792,3.62,40,1123 19:13:04
9149,6213223.662806638,5162366.3311595125,3.62,10,1123 19:03:05
9149,6212705.056468481,5161391.799144337,4.1,30,1123 18:53:02
9149,6212084.868034068,5160418.913819219,3.72,20,1123 18:43:09
9149,6210845.497718765,5158582.495131495,3.99,20,1123 18:22:58
9149,6210122.2884398475,5157502.274698233,3.99,40,1123 18:12:58
9149,6209200.917236918,5156861.947814487,1.62,30,1123 18:02:56
9149,6208379.748245687,5156110.949397879,1.89,40,1123 17:52:54
9149,6207455.675452994,5155252.535205038,1.89,40,1123 17:42:54
9149,6206532.773096478,5154503.362855962,1.89,81,1123 17:32:55
9149,6205607.210919767,5153536.030484895,1.3,61,1123 17:22:50
9149,6204883.380996019,5152456.357638363,2.81,20,1123 17:12:50
