渔船ID,x,y,速度,方向,time
9685,6645654.334037089,5513479.82945019,2.81,282,1030 23:43:27
9685,6646061.706556839,5512940.141033492,2.81,348,1030 23:33:22
9685,6645980.2279341575,5512166.426442818,2.59,20,1030 23:23:21
9685,6645901.199640018,5511282.590815203,3.02,9,1030 23:13:21
9685,6645918.465798825,5510511.656657987,3.29,10,1030 23:03:36
9685,6645283.568043742,5507959.432754125,2.81,4,1030 22:33:17
9685,6645283.568043742,5507959.432754125,2.81,4,1030 22:33:13
9685,6645402.0381905865,5507081.174338257,3.18,343,1030 22:23:16
9685,6645421.702661719,5506200.186443095,3.02,4,1030 22:13:17
9685,6645443.818796743,5505209.095214455,3.29,352,1030 22:03:37
9685,6645564.7584906,5504220.773495773,3.18,1,1030 21:53:40
9685,6644808.405734864,5502657.191894652,2.0,50,1030 21:33:06
9685,6644034.746864561,5501864.500998192,3.02,40,1030 21:23:07
9685,6643051.10538482,5501616.992259549,3.02,127,1030 21:13:02
9685,6642653.264862869,5501716.218708091,0.92,257,1030 21:03:08
9685,6642949.82119539,5501724.381648672,1.19,280,1030 20:53:07
9685,6643147.525002916,5501729.828556996,0.49,237,1030 20:43:05
9685,6643342.793500324,5501845.39196386,1.67,247,1030 20:33:03
9685,6643938.336914535,5501751.655773646,0.92,325,1030 20:23:11
9685,6644536.333275264,5501547.844048755,1.19,315,1030 20:03:05
9685,6644934.191176438,5501448.693998172,1.3,269,1030 19:52:54
9685,6645230.749725668,5501456.925440459,1.51,333,1030 19:42:58
9685,6645626.1599549875,5501467.914551158,1.89,269,1030 19:32:55
9685,6646014.19282585,5501809.253543027,0.92,262,1030 19:22:55
9685,6646399.739764293,5502260.722734441,1.3,315,1030 19:12:55
9685,6646681.482547717,5502929.6787487,0.49,0,1030 19:02:52
9685,6646965.65866559,5503488.536699305,0.81,30,1030 18:52:54
9685,6648111.993328797,5505283.636458274,0.7,40,1030 18:22:43
9685,6648494.850180772,5505845.340708885,2.0,202,1030 18:12:46
9685,6648776.369572858,5506514.407055012,1.67,216,1030 18:02:44
9685,6648860.2446204135,5507177.925643621,2.32,185,1030 17:52:41
9685,6648944.105913958,5507841.454395131,3.78,216,1030 17:42:56
9685,6649126.7470371835,5508507.777108069,2.7,191,1030 17:33:56
9685,6649388.179118417,5510057.93369196,2.59,172,1030 17:12:49
9685,6649469.473444583,5510831.639826592,2.7,173,1030 17:02:52
9685,6649451.982767041,5511602.571388162,2.48,188,1030 16:53:27
9685,6649414.488748404,5513254.610771538,2.7,170,1030 16:32:38
9685,6649295.7360898815,5514132.936001418,2.59,184,1030 16:22:42
9685,6649275.733147275,5515014.0646230485,3.18,187,1030 16:13:03
9685,6649038.257238111,5516770.803106595,3.02,185,1030 15:52:28
9685,6648818.313115813,5517756.566287997,3.02,180,1030 15:42:29
9685,6648479.700749755,5519620.794301849,2.91,189,1030 15:22:31
9685,6648361.016452001,5520499.251213941,3.51,186,1030 15:12:28
9685,6648141.153830939,5521485.108709859,3.02,180,1030 15:02:28
9685,6647822.634401643,5522468.220279045,3.18,168,1030 14:52:33
9685,6647185.716877198,5524434.536920192,3.4,157,1030 14:32:24
9685,6646869.807959374,5525307.574777965,2.91,174,1030 14:23:24
9685,6646233.1295763925,5527274.0733060585,3.08,166,1030 14:02:18
9685,6645318.077451788,5528461.2232619915,3.78,134,1030 13:52:12
9685,6644494.394297781,5529981.761473513,4.37,175,1030 13:42:23
9685,6642963.387462838,5532254.619531472,4.48,203,1030 13:32:12
9685,6642956.00539411,5532585.17386394,1.51,172,1030 13:22:16
9685,6642847.562236508,5533023.194614858,1.62,192,1030 13:12:16
9685,6642736.665076674,5533571.408013592,1.19,166,1030 13:02:15
9685,6642628.233943732,5534009.440343642,2.91,182,1030 12:52:13
9685,6642519.808544929,5534447.477936993,1.89,8,1030 12:42:13
9685,6642214.21984051,5534880.088616378,3.51,181,1030 12:32:05
9685,6642192.109762877,5535871.815127297,3.29,175,1030 12:22:09
9685,6642820.535352896,5538645.7430526735,2.7,273,1030 11:51:57
9685,6643515.351961908,5538444.41795652,2.21,336,1030 11:41:57
9685,6643530.179227903,5537783.231664032,2.1,350,1030 11:31:57
9685,6643643.569044802,5537124.783424939,2.7,351,1030 11:21:55
9685,6643973.893542288,5535590.266358117,1.19,349,1030 11:01:51
9685,6644284.478245839,5534937.323341863,1.4,321,1030 10:51:48
9685,6644400.390646369,5534168.734882236,0.59,344,1030 10:41:49
9685,6644614.906529369,5533402.898887096,2.81,337,1030 10:31:49
9685,6645125.246169711,5532645.308321456,1.62,8,1030 10:21:44
9685,6645534.551810768,5531995.190682555,3.29,329,1030 10:11:44
9685,6645946.3824521275,5531234.918008871,3.08,332,1030 10:02:34
9685,6646479.285182487,5529485.829901206,3.18,354,1030 09:41:41
9685,6646600.321937565,5528497.00694324,3.02,357,1030 09:31:41
9685,6646817.518574627,5527621.139231063,3.29,356,1030 09:21:38
9685,6647034.738003756,5526745.292708753,3.29,350,1030 09:11:39
9685,6647353.128606839,5525762.06535284,3.18,343,1030 09:01:39
9685,6648159.8734235475,5525013.061455962,3.29,319,1030 08:51:47
9685,6649154.005549798,5524710.3611577805,3.51,281,1030 08:41:39
9685,6649154.005549798,5524710.3611577805,3.51,281,1030 08:41:34
9685,6651119.661727658,5525096.744546052,2.21,227,1030 08:21:36
9685,6651402.986385814,5525655.99048872,1.89,198,1030 08:11:35
9685,6651782.3960746415,5526328.229122049,2.81,222,1030 08:01:34
9685,6652260.4007948125,5527003.306778309,2.32,197,1030 07:51:31
9685,6652639.710412078,5527675.5968901655,5.02,186,1030 07:41:30
9685,6653018.972813599,5528347.910826842,1.89,197,1030 07:31:30
9685,6653400.7394226035,5528910.075137856,2.7,209,1030 07:21:27
9685,6653878.531696001,5529585.266633366,0.38,0,1030 07:11:26
9685,6654356.265239833,5530260.490502186,0.7,233,1030 07:01:24
9685,6654836.506308131,5530825.569320988,0.59,252,1030 06:51:33
9685,6655892.864509024,5532068.847581697,1.3,194,1030 06:31:24
9685,6656468.96007918,5532747.0601071585,2.37,201,1030 06:21:21
9685,6656948.985877109,5533312.269954513,2.48,225,1030 06:12:59
9685,6658388.769424997,5535008.078010703,4.8,229,1030 05:51:15
9685,6660826.823060918,5536182.175808337,9.17,250,1030 05:41:12
9685,6663464.118779068,5537252.566840319,9.28,260,1030 05:31:16
9685,6666300.667942193,5538219.4045693865,8.31,250,1030 05:21:19
9685,6666300.667942193,5538219.4045693865,8.31,250,1030 05:21:14
9685,6669040.8917484665,5539073.899966779,8.69,250,1030 05:11:11
9685,6671777.961111512,5540039.363163169,8.69,257,1030 05:01:11
9685,6674511.797969053,5541115.79774249,7.5,245,1030 04:51:14
9685,6679977.879158013,5543271.005923307,9.17,252,1030 04:31:10
9685,6682710.121800847,5544349.779043147,9.01,247,1030 04:21:08
9685,6685343.361128138,5545426.183843756,9.39,252,1030 04:11:07
9685,6688071.664389647,5546616.689273802,9.17,249,1030 04:01:08
9685,6690894.917683302,5547921.382121224,9.77,246,1030 03:51:00
9685,6698773.220067297,5551710.587826569,9.12,250,1030 03:21:09
9685,6704026.469048646,5554093.421527173,9.28,249,1030 03:01:00
9685,6706550.806197252,5555392.783202489,10.09,233,1030 02:50:58
9685,6709074.548608806,5556692.823135501,9.39,248,1030 02:40:58
9685,6711597.695495972,5557993.541053351,9.12,246,1030 02:30:55
9685,6714123.380260858,5559184.7162588,8.8,250,1030 02:20:54
9685,6716547.034185362,5560483.327704245,8.47,246,1030 02:11:07
9685,6721490.922177954,5563085.941602416,8.47,245,1030 01:50:49
9685,6723916.0727778375,5564276.231749522,8.8,255,1030 01:40:52
9685,6728859.776604323,5566772.495005554,8.42,258,1030 01:20:47
9685,6731185.055756773,5567961.074199456,9.12,246,1030 01:10:47
9685,6733608.068140117,5569153.858068819,4.8,250,1030 01:01:33
9685,6738157.85301215,5571530.261778623,9.01,244,1030 00:40:45
9685,6740382.898748081,5572717.441922915,7.77,247,1030 00:30:44
9685,6742607.459084375,5573905.150835177,8.09,240,1030 00:20:42
9685,6746851.873041431,5576495.11611772,8.42,242,1030 00:00:43
9685,6749271.266174919,5577691.940563346,7.99,255,1029 23:50:35
9685,6751595.48096266,5578775.327472435,5.99,256,1029 23:40:36
9685,6753919.229587826,5579859.284716729,8.09,256,1029 23:30:38
9685,6756137.296947981,5581160.45734784,7.99,232,1029 23:20:34
9685,6758551.0491292775,5582469.918241986,8.69,234,1029 23:10:37
9685,6760967.809564876,5583669.748089977,8.2,260,1029 23:00:34
9685,6763282.330738853,5584976.525917827,8.2,235,1029 22:50:31
9685,6765599.930433878,5586173.621587198,8.09,251,1029 22:40:32
9685,6770233.58303016,5588569.528489308,8.31,238,1029 22:20:35
9685,6774080.970354549,5590935.408434647,6.48,124,1029 22:00:23
9685,6771954.009080636,5589964.7626630515,9.12,50,1029 21:50:21
9685,6769547.241681438,5588541.575801532,5.29,81,1029 21:40:23
9685,6770418.618475921,5588908.306112481,6.91,240,1029 21:30:21
9685,6772059.451387105,5589748.252248559,5.72,247,1029 21:20:18
9685,6773590.842094401,5590915.244741408,6.8,240,1029 21:10:18
9685,6775804.259644986,5592221.109209113,8.31,243,1029 21:00:17
9685,6777534.653058951,5593286.606971211,3.89,241,1029 20:50:16
9685,6779743.320535,5594703.683619633,2.59,252,1029 20:40:12
9685,6782049.379105683,5596125.406819499,5.72,261,1029 20:30:34
9685,6782539.253450528,5596145.993889881,2.59,10,1029 20:00:19
9685,6782829.364910581,5596268.6287695,2.7,233,1029 19:50:05
9685,6783597.8702306235,5596742.726925653,2.81,225,1029 19:40:14
9685,6784366.307454264,5597216.889175962,3.89,252,1029 19:31:54
9685,6785881.834186872,5595955.828607705,2.91,10,1029 19:10:01
9685,6785947.084191498,5594081.292225936,4.8,358,1029 18:50:19
9685,6785800.955989732,5592639.562369693,6.42,20,1029 18:40:34
9685,6785453.3078954285,5594170.79972803,5.5,195,1029 18:30:02
9685,6785309.328406814,5595489.851843857,3.08,171,1029 18:20:00
9685,6785791.537681304,5595731.138456723,1.08,280,1029 18:10:02
9685,6786085.461919706,5595743.600142497,1.03,355,1029 18:00:08
9685,6786477.359133899,5595760.229454769,1.89,248,1029 17:49:55
9685,6787167.025164006,5595679.100748266,0.38,288,1029 17:39:54
9685,6787766.435196541,5595373.314385756,2.91,325,1029 17:29:57
9685,6788381.314455165,5594626.505680812,0.59,306,1029 17:19:53
9685,6788510.181763058,5593748.57384837,0.81,2,1029 17:11:07
9685,6788767.9350588815,5591992.760456973,1.19,356,1029 16:49:50
9685,6788994.831055682,5591119.062933342,0.38,2,1029 16:39:46
9685,6789221.747362263,5590245.385775245,0.59,340,1029 16:29:48
9685,6789248.77523849,5589473.606170158,0.49,10,1029 16:19:45
9685,6789377.687047951,5588595.774453963,0.32,2,1029 16:09:46
9685,6789404.707877203,5587824.020130342,2.81,2,1029 15:59:45
9685,6789529.765447215,5587056.466852502,2.59,348,1029 15:49:44
9685,6789552.921258243,5586394.982711071,2.1,0,1029 15:39:46
9685,6789478.018645663,5585729.317354304,2.81,10,1029 15:29:51
9685,6789501.159854286,5585067.850196687,2.21,9,1029 15:19:43
9685,6789328.166737181,5584398.0140372785,2.48,10,1029 15:09:43
9685,6789351.287926625,5583736.563661239,2.1,2,1029 14:59:42
9685,6789370.552079962,5583185.361609094,2.1,10,1029 14:50:12
9685,6789412.922002032,5581972.738218628,1.67,333,1029 14:29:37
9685,6791099.676932355,5581492.908056487,0.7,282,1029 14:11:37
9685,6791566.887075287,5582175.363170474,3.51,188,1029 13:49:29
9685,6791630.114955458,5583171.71230882,3.29,190,1029 13:39:33
9685,6791658.433980715,5585160.258081335,0.0,0,1029 13:19:25
9685,6791623.541508086,5586152.45438257,0.49,159,1029 13:09:25
9685,6791682.79919188,5587259.128338107,3.02,192,1029 12:59:27
9685,6791749.789371909,5588145.327235391,4.21,167,1029 12:49:19
9685,6792012.805453442,5589039.969199613,1.03,256,1029 12:39:19
9685,6792377.675240391,5589828.598450278,2.59,199,1029 12:29:22
9685,6792546.464699428,5590608.810825043,2.7,197,1029 12:19:16
9685,6792809.329863641,5591503.51579072,2.81,185,1029 12:09:17
9685,6792578.267315311,5592487.386726445,4.1,177,1029 11:59:18
9685,6791661.311697313,5593441.779869987,4.48,117,1029 11:49:13
9685,6790693.060907149,5593068.9348681765,2.91,40,1029 11:40:57
9685,6790226.343985277,5592386.380509534,2.7,30,1029 11:29:23
9685,6789621.5442473525,5590041.631338927,3.08,7,1029 11:18:59
9685,6789260.356702938,5589142.847052575,3.29,30,1029 10:49:09
9685,6788993.278111498,5588358.52627131,5.4,30,1029 10:39:07
9685,6788730.007169295,5587463.97492617,3.62,356,1029 10:29:05
9685,6788662.779156933,5586577.806210008,4.8,20,1029 10:19:01
9685,6788497.473303086,5585687.473147776,2.91,20,1029 10:09:06
9685,6788068.678697538,5583902.685342044,3.18,10,1029 09:48:56
9685,6787903.252687788,5583012.408002599,2.91,20,1029 09:38:57
9685,6787741.6250964925,5582011.910539512,0.59,233,1029 09:28:53
9685,6787379.93375565,5581113.33257071,3.29,20,1029 09:18:53
9685,6786754.456600321,5579320.424196873,1.51,352,1029 08:58:50
9685,6786192.518703609,5578523.8448493695,3.29,112,1029 08:48:48
9685,6785241.806651968,5577600.484274428,3.89,71,1029 08:38:59
9685,6785241.806651968,5577600.484274428,3.89,71,1029 08:38:45
9685,6783841.487231515,5578314.141174575,2.91,139,1029 08:28:48
9685,6784430.206046217,5578338.956270167,1.51,20,1029 08:08:44
9685,6784430.206046217,5578338.956270167,1.51,20,1029 08:08:43
9685,6784630.2466453975,5578237.004331311,1.08,302,1029 07:58:44
9685,6784630.2466453975,5578237.004331311,1.08,302,1029 07:58:41
9685,6784732.169434497,5578130.914405165,2.32,225,1029 07:48:40
9685,6785305.658757371,5578596.708397452,3.18,218,1029 07:38:41
9685,6785879.09822352,5579062.539781759,2.21,210,1029 07:28:40
9685,6786448.667289067,5579638.641975928,3.08,251,1029 07:18:36
9685,6786920.072858947,5580210.619045782,1.19,222,1029 07:08:37
9685,6789418.521779537,5584622.687655419,2.59,198,1029 07:07:53
9685,6787191.404460017,5580884.5256264005,4.8,246,1029 06:58:36
9685,6787564.621429708,5581452.380916263,0.11,30,1029 06:48:35
9685,6787639.703859151,5582117.977306289,3.02,234,1029 06:38:33
9685,6787910.930110537,5582791.928186545,3.78,201,1029 06:28:32
9685,6788382.109180925,5583364.0090429615,1.08,234,1029 06:18:34
9685,6788951.305917649,5583940.302083644,2.91,212,1029 06:09:05
9685,6790254.7165257875,5585983.353742743,3.02,205,1029 05:38:34
9685,6790721.7524396535,5586665.827153387,3.18,223,1029 05:28:27
9685,6791851.703624817,5588039.290625057,2.37,218,1029 05:08:28
9685,6792510.704498887,5588840.553610821,2.81,233,1029 04:58:28
9685,6792977.462565567,5589523.170131174,3.29,235,1029 04:48:23
9685,6793142.322898722,5590413.641271126,2.59,195,1029 04:38:24
9685,6793405.149790889,5591308.358456857,2.7,221,1029 04:28:20
9685,6793867.823728316,5592101.305428752,3.08,195,1029 04:18:19
9685,6793934.553972871,5592987.600539977,2.7,171,1029 04:08:20
9685,6793903.278819353,5593869.677054268,2.91,192,1029 03:58:22
9685,6794165.920891172,5594764.473080325,3.18,190,1029 03:48:17
9685,6794428.510059336,5595659.291186117,3.29,188,1029 03:38:17
9685,6794886.965424256,5596562.616343468,3.4,186,1029 03:28:18
9685,6795243.4574773,5597571.997997093,3.02,180,1029 03:18:13
