渔船ID,x,y,速度,方向,time
10244,6124837.085867972,5045331.917244726,2.7,268,1113 23:55:30
10244,6124630.677594536,5045228.119914935,2.0,124,1113 23:34:32
10244,6124020.568558226,5045460.392256068,3.89,98,1113 23:24:32
10244,6122895.362023463,5045487.650950327,3.99,74,1113 23:14:33
10244,6121766.478448952,5045297.5783901615,3.35,86,1113 23:04:33
10244,6120639.422304131,5045216.358530955,3.99,73,1113 22:54:33
10244,6119408.207035842,5045029.05572335,3.89,87,1113 22:44:33
10244,6118279.259718202,5044839.372467087,4.16,77,1113 22:34:33
10244,6115918.999936709,5044462.938022196,3.45,65,1113 22:14:32
10244,6114687.686331451,5044276.21047163,4.05,74,1113 22:04:32
10244,6113660.938840928,5044084.478585002,4.26,86,1113 21:55:30
10244,6112329.1923918035,5044009.334933634,4.26,83,1113 21:44:32
10244,6111202.029774678,5043929.161691934,3.99,78,1113 21:34:33
10244,6109972.5652139485,5043851.7257387135,3.78,78,1113 21:24:33
10244,6108743.094041782,5043774.438116907,3.78,81,1113 21:14:33
10244,6107617.8568709465,5043803.379149569,3.78,85,1113 21:04:33
10244,6106388.3814211525,5043726.37524952,4.48,73,1113 20:54:33
10244,6105261.19298539,5043646.858946053,4.05,90,1113 20:44:33
10244,6104031.704470472,5043570.139411537,3.29,94,1113 20:34:33
10244,6102904.502716506,5043490.883884937,3.29,105,1113 20:24:33
10244,6102914.406111329,5044034.4647821635,3.18,274,1113 20:14:34
10244,6104037.621567634,5043896.288602896,3.78,280,1113 20:04:34
10244,6106185.7508810125,5043840.3923985185,3.35,264,1113 19:44:34
10244,6107517.509893745,5043914.734169502,5.45,268,1113 19:34:34
10244,6108436.210216619,5043782.318837239,0.27,0,1113 19:24:34
10244,6108538.504745069,5043779.690906411,1.3,231,1113 19:14:34
10244,6110078.716289423,5044066.551115928,3.29,255,1113 18:54:33
10244,6111103.5758366585,5044149.202080389,3.78,269,1113 18:44:33
10244,6112232.634323318,5044338.086051079,3.45,251,1113 18:34:33
10244,6113160.896919065,5044749.701444151,3.45,240,1113 18:24:33
10244,6114089.112689535,5045161.407619824,3.35,243,1113 18:14:33
10244,6115119.567569766,5045570.642520431,3.29,244,1113 18:04:34
10244,6115339.268224529,5046435.34563301,3.45,170,1113 17:55:31
10244,6115259.699292834,5047742.689876558,3.35,180,1113 17:44:33
10244,6115380.897235986,5048827.495113829,3.89,194,1113 17:34:33
10244,6115503.981040543,5050021.084775813,3.99,185,1113 17:24:33
10244,6115729.304655522,5051212.1686229175,4.26,200,1113 17:14:34
10244,6115750.127114042,5052408.414445935,4.05,185,1113 17:04:34
10244,6115875.082872532,5053710.910831973,3.89,193,1113 16:54:34
10244,6115895.916653313,5054907.258434563,4.16,185,1113 16:44:34
10244,6116018.972833522,5056101.101501553,3.67,180,1113 16:34:34
10244,6116041.712459061,5057406.316397019,3.99,164,1113 16:24:34
10244,6116062.566940305,5058602.814003965,4.26,191,1113 16:14:34
10244,6115981.24366063,5059801.912383631,4.16,181,1113 16:04:34
10244,6115899.946589345,5061001.059697236,4.05,184,1113 15:55:31
10244,6115822.478162492,5062417.8323509535,4.16,168,1113 15:44:34
10244,6115741.236772756,5063617.086126707,3.89,167,1113 15:34:34
10244,6115557.869871653,5064818.945332455,3.45,122,1113 15:24:34
10244,6115149.263639643,5064829.182110852,1.57,220,1113 15:14:34
10244,6115469.0624410575,5065583.093904569,2.37,205,1113 15:04:34
10244,6115486.224930792,5066562.3108486235,4.05,163,1113 14:54:34
10244,6115509.118057325,5067867.983503064,3.89,167,1113 14:44:34
10244,6115530.1132683335,5069064.900319274,3.89,173,1113 14:34:34
10244,6115653.231434648,5070259.308417183,3.89,182,1113 14:24:34
