渔船ID,x,y,速度,方向,time
9169,6333588.729827788,5363881.6411124,0.0,192,1106 23:57:00
9169,6333488.709141339,5363882.016099654,0.11,297,1106 23:47:15
9169,6333588.729827788,5363881.6411124,0.11,225,1106 23:37:12
9169,6333488.709141339,5363882.016099654,0.0,0,1106 23:16:52
9169,6333488.709141339,5363882.016099654,0.22,20,1106 23:06:55
9169,6333488.709141339,5363882.016099654,0.22,0,1106 22:56:54
9169,6333488.709141339,5363882.016099654,0.0,122,1106 22:46:54
9169,6333488.709141339,5363882.016099654,0.22,91,1106 22:37:25
9169,6333588.729827788,5363881.6411124,0.22,300,1106 22:17:25
9169,6333488.709141339,5363882.016099654,0.22,0,1106 22:06:48
9169,6333588.729827788,5363881.6411124,0.0,0,1106 21:56:43
9169,6333588.729827788,5363881.6411124,0.11,0,1106 21:46:47
9169,6333588.729827788,5363881.6411124,0.11,0,1106 21:36:47
9169,6333488.709141339,5363882.016099654,0.0,0,1106 21:26:46
9169,6333588.729827788,5363881.6411124,0.0,0,1106 19:26:44
9169,6333588.729827788,5363881.6411124,0.0,0,1106 19:16:34
9169,6333588.729827788,5363881.6411124,0.0,206,1106 19:06:42
9169,6333588.729827788,5363881.6411124,0.11,0,1106 18:56:42
9169,6333488.709141339,5363882.016099654,0.0,0,1106 18:46:34
9169,6333588.729827788,5363881.6411124,0.0,0,1106 18:36:38
9169,6333588.729827788,5363881.6411124,0.0,0,1106 18:26:40
9169,6333588.729827788,5363881.6411124,0.11,0,1106 18:16:49
9169,6333588.729827788,5363881.6411124,0.0,81,1106 18:06:55
9169,6333488.709141339,5363882.016099654,0.22,91,1106 17:46:56
9169,6333588.729827788,5363881.6411124,0.32,0,1106 17:36:33
9169,6333588.729827788,5363881.6411124,0.11,0,1106 17:26:40
9169,6333588.729827788,5363881.6411124,0.22,61,1106 17:16:26
9169,6333588.729827788,5363881.6411124,0.32,101,1106 17:06:29
9169,6333588.729827788,5363881.6411124,0.32,81,1106 16:56:29
9169,6333488.709141339,5363882.016099654,0.32,291,1106 16:46:29
9169,6333588.729827788,5363881.6411124,0.32,169,1106 16:26:26
9169,6333588.729827788,5363881.6411124,0.32,294,1106 16:16:23
9169,6333588.729827788,5363881.6411124,0.22,118,1106 16:06:34
9169,6333588.729827788,5363881.6411124,0.11,91,1106 15:46:25
9169,6333588.729827788,5363881.6411124,0.32,147,1106 15:36:23
9169,6333588.729827788,5363881.6411124,0.0,310,1106 15:26:23
9169,6333588.729827788,5363881.6411124,0.0,137,1106 15:16:26
9169,6333588.729827788,5363881.6411124,0.0,0,1106 14:56:26
9169,6333588.729827788,5363881.6411124,0.0,0,1106 14:46:26
9169,6333488.709141339,5363882.016099654,0.0,244,1106 14:36:19
9169,6333488.709141339,5363882.016099654,0.22,238,1106 14:26:16
