渔船ID,x,y,速度,方向,time
9995,6059336.492833182,5020480.1468658205,4.86,26,1030 23:50:30
9995,6058801.568929172,5019409.628906915,3.29,12,1030 23:40:30
9995,6058264.299167272,5018230.573472105,4.37,7,1030 23:30:30
9995,6057626.80128652,5017163.33453905,4.7,35,1030 23:20:30
9995,6057091.678985919,5016093.033557573,4.86,32,1030 23:10:30
9995,6056554.201994727,5014914.208371546,4.59,26,1030 23:00:30
9995,6056016.656839978,5013735.461335447,3.18,30,1030 22:50:30
9995,6055280.989303992,5012888.865078847,3.78,50,1030 22:41:30
9995,6054342.597449541,5012157.267825269,4.05,45,1030 22:31:30
9995,6053504.2957109185,5011314.019334378,4.48,32,1030 22:21:31
9995,6052563.42309691,5010474.053232248,3.89,43,1030 22:11:30
9995,6050788.55086698,5009008.390525304,3.99,57,1030 21:51:31
9995,6049013.371317635,5007543.116761538,4.48,63,1030 21:31:31
9995,6048176.9212964885,5006809.009813965,3.67,48,1030 21:21:31
9995,6047240.2350355415,5006186.7886383785,4.05,42,1030 21:11:31
9995,6046405.996873145,5005561.418168072,4.16,48,1030 21:01:31
9995,6044634.81172992,5004314.192631736,2.59,57,1030 20:41:31
9995,6043581.088803583,5003044.364319652,0.76,241,1030 20:21:31
9995,6043490.427739068,5003590.364738778,1.78,74,1030 20:11:31
9995,6042050.271451304,5003419.276283942,3.35,87,1030 19:51:31
9995,6041017.816514791,5003126.627434159,3.35,69,1030 19:41:31
9995,6040090.257084715,5002939.3148045065,3.45,72,1030 19:31:31
9995,6039162.679471114,5002752.087845252,3.78,57,1030 19:21:31
9995,6038232.672501886,5002456.407089352,3.89,82,1030 19:11:32
9995,6037204.937906577,5002381.23196154,2.59,95,1030 19:01:32
9995,6036279.730340479,5002302.809077436,2.97,75,1030 18:51:32
9995,6035454.6184583,5002112.573503888,2.86,84,1030 18:41:32
9995,6034529.394133692,5002034.309983445,3.67,75,1030 18:31:32
9995,6033604.16484416,5001956.130459936,3.29,83,1030 18:21:32
9995,6032676.480121435,5001769.500114176,1.89,82,1030 18:11:32
9995,6031856.223125443,5001796.627825172,2.75,86,1030 18:02:29
