渔船ID,x,y,速度,方向,time
9796,6265487.015415343,5277724.282803513,0.0,0,1123 23:50:12
9796,6265487.015415343,5277724.282803513,0.22,341,1123 23:40:04
9796,6265487.015415343,5277724.282803513,0.22,0,1123 23:30:02
9796,6265487.015415343,5277724.282803513,0.0,308,1123 23:20:03
9796,6265487.015415343,5277724.282803513,0.11,0,1123 23:10:03
9796,6265487.015415343,5277724.282803513,0.0,0,1123 23:00:02
9796,6265487.015415343,5277724.282803513,0.0,0,1123 22:40:04
9796,6265487.015415343,5277724.282803513,0.22,0,1123 22:30:00
9796,6265487.015415343,5277724.282803513,0.11,0,1123 21:59:57
9796,6265487.015415343,5277724.282803513,0.22,0,1123 21:50:05
9796,6265487.015415343,5277724.282803513,0.22,0,1123 21:30:24
9796,6265487.015415343,5277724.282803513,0.0,119,1123 21:00:00
9796,6265487.015415343,5277724.282803513,0.11,0,1123 20:29:51
9796,6265487.015415343,5277724.282803513,0.0,0,1123 19:59:54
9796,6265487.015415343,5277724.282803513,0.22,291,1123 19:29:47
9796,6265487.015415343,5277724.282803513,0.22,0,1123 18:59:47
9796,6265487.015415343,5277724.282803513,1.4,292,1123 18:51:00
9796,6265487.015415343,5277724.282803513,1.4,292,1123 18:49:46
9796,6265487.015415343,5277724.282803513,0.22,309,1123 18:29:44
9796,6265487.015415343,5277724.282803513,0.22,262,1123 18:19:46
9796,6265487.015415343,5277724.282803513,0.0,61,1123 17:59:42
9796,6265386.349193097,5277725.339546459,0.11,230,1123 17:50:09
9796,6265487.015415343,5277724.282803513,0.22,0,1123 17:29:44
9796,6265386.349193097,5277725.339546459,0.32,334,1123 17:19:44
9796,6265487.015415343,5277724.282803513,0.22,81,1123 17:09:45
9796,6265386.349193097,5277725.339546459,0.32,50,1123 16:59:41
9796,6265386.349193097,5277725.339546459,0.22,352,1123 16:49:41
9796,6265487.015415343,5277724.282803513,0.11,81,1123 16:39:42
9796,6265487.015415343,5277724.282803513,0.11,260,1123 16:29:39
9796,6265487.015415343,5277724.282803513,0.11,0,1123 16:19:38
9796,6265487.015415343,5277724.282803513,0.0,0,1123 16:09:58
9796,6265487.015415343,5277724.282803513,0.32,0,1123 15:59:33
9796,6265487.015415343,5277724.282803513,0.32,0,1123 15:50:59
9796,6265487.015415343,5277724.282803513,0.32,0,1123 15:29:32
9796,6265487.015415343,5277724.282803513,0.32,0,1123 15:19:31
9796,6265487.015415343,5277724.282803513,0.0,0,1123 15:09:29
9796,6265487.015415343,5277724.282803513,0.22,101,1123 14:59:28
9796,6265487.015415343,5277724.282803513,0.0,0,1123 14:49:25
9796,6265487.015415343,5277724.282803513,0.22,0,1123 14:30:27
9796,6265487.015415343,5277724.282803513,0.11,0,1123 13:59:25
9796,6265487.015415343,5277724.282803513,0.0,0,1123 13:49:29
9796,6265487.015415343,5277724.282803513,0.11,0,1123 13:29:26
9796,6265487.015415343,5277724.282803513,0.22,0,1123 13:19:49
9796,6265487.015415343,5277724.282803513,0.11,0,1123 12:59:21
9796,6265386.349193097,5277725.339546459,0.11,0,1123 12:49:22
9796,6265487.015415343,5277724.282803513,0.22,194,1123 12:39:20
9796,6265487.015415343,5277724.282803513,0.22,0,1123 12:29:22
9796,6265386.349193097,5277725.339546459,0.22,239,1123 12:19:23
9796,6265386.349193097,5277725.339546459,0.22,239,1123 12:19:19
9796,6265487.015415343,5277724.282803513,0.0,0,1123 11:59:36
9796,6265487.015415343,5277724.282803513,0.11,0,1123 11:39:15
9796,6265487.015415343,5277724.282803513,0.22,0,1123 11:29:13
9796,6265386.349193097,5277725.339546459,0.11,143,1123 11:19:35
9796,6265487.015415343,5277724.282803513,0.22,251,1123 10:59:28
9796,6265487.015415343,5277724.282803513,0.0,188,1123 10:29:34
9796,6265487.015415343,5277724.282803513,0.11,211,1123 10:09:09
9796,6265487.015415343,5277724.282803513,0.22,30,1123 09:59:44
9796,6265487.015415343,5277724.282803513,0.22,30,1123 09:29:01
9796,6265487.015415343,5277724.282803513,0.11,81,1123 08:59:00
9796,6265487.015415343,5277724.282803513,0.38,249,1123 08:49:36
9796,6265386.349193097,5277725.339546459,0.0,195,1123 08:29:06
9796,6265487.015415343,5277724.282803513,0.11,0,1123 07:59:12
9796,6265487.015415343,5277724.282803513,0.11,0,1123 07:58:54
9796,6265386.349193097,5277725.339546459,0.11,170,1123 07:29:29
9796,6265386.349193097,5277725.339546459,0.11,0,1123 07:08:51
9796,6265487.015415343,5277724.282803513,0.0,266,1123 06:59:15
9796,6265487.015415343,5277724.282803513,0.32,338,1123 06:38:53
9796,6265487.015415343,5277724.282803513,0.22,174,1123 06:28:53
9796,6265487.015415343,5277724.282803513,0.11,104,1123 06:18:51
9796,6265487.015415343,5277724.282803513,0.0,0,1123 06:08:50
9796,6265487.015415343,5277724.282803513,0.11,161,1123 05:59:26
9796,6265487.015415343,5277724.282803513,0.22,0,1123 05:38:47
9796,6265487.015415343,5277724.282803513,0.11,171,1123 05:29:12
9796,6265487.015415343,5277724.282803513,0.22,128,1123 05:08:45
9796,6265487.015415343,5277724.282803513,0.0,50,1123 04:58:45
9796,6265487.015415343,5277724.282803513,0.0,276,1123 04:48:45
9796,6265487.015415343,5277724.282803513,0.22,0,1123 04:38:44
9796,6265487.015415343,5277724.282803513,0.32,0,1123 04:28:43
9796,6265487.015415343,5277724.282803513,0.32,0,1123 04:18:43
9796,6265487.015415343,5277724.282803513,0.11,266,1123 04:08:41
9796,6265487.015415343,5277724.282803513,0.0,165,1123 03:58:39
9796,6265486.1522626,5277614.7437223205,0.11,350,1123 03:48:42
9796,6265487.015415343,5277724.282803513,0.11,2,1123 03:38:40
9796,6265487.015415343,5277724.282803513,0.11,358,1123 03:28:41
9796,6265487.015415343,5277724.282803513,0.11,0,1123 03:18:41
9796,6265487.015415343,5277724.282803513,0.11,318,1123 03:08:41
9796,6265487.015415343,5277724.282803513,0.22,150,1123 02:58:39
9796,6265487.015415343,5277724.282803513,0.11,0,1123 02:48:45
9796,6265487.015415343,5277724.282803513,0.32,0,1123 02:38:37
9796,6265487.015415343,5277724.282803513,0.11,353,1123 02:28:33
9796,6265386.349193097,5277725.339546459,0.22,0,1123 02:18:36
9796,6265386.349193097,5277725.339546459,0.22,0,1123 02:18:34
9796,6265487.015415343,5277724.282803513,0.32,339,1123 01:58:29
9796,6265487.015415343,5277724.282803513,0.0,0,1123 01:48:33
9796,6265386.349193097,5277725.339546459,0.32,4,1123 01:38:37
9796,6265386.349193097,5277725.339546459,0.22,10,1123 01:28:39
9796,6265386.349193097,5277725.339546459,0.32,20,1123 01:19:11
9796,6265386.349193097,5277725.339546459,0.22,71,1123 00:58:25
9796,6265386.349193097,5277725.339546459,0.32,106,1123 00:48:25
9796,6265386.349193097,5277725.339546459,0.0,307,1123 00:38:21
