渔船ID,x,y,速度,方向,time
10285,6417591.051481296,5502938.163681996,0.32,310,1113 23:56:13
10285,6417590.634110074,5503048.320466297,0.11,0,1113 23:46:08
10285,6417590.634110074,5503048.320466297,0.0,0,1113 23:36:11
10285,6417590.634110074,5503048.320466297,0.11,159,1113 23:26:11
10285,6417590.634110074,5503048.320466297,0.11,329,1113 23:16:11
10285,6417590.634110074,5503048.320466297,0.0,0,1113 23:06:10
10285,6417590.634110074,5503048.320466297,0.0,315,1113 22:56:08
10285,6417590.634110074,5503048.320466297,0.32,315,1113 22:46:10
10285,6417590.634110074,5503048.320466297,0.0,30,1113 22:36:15
10285,6417590.634110074,5503048.320466297,0.11,189,1113 22:26:41
10285,6417590.634110074,5503048.320466297,0.0,314,1113 22:16:49
10285,6417590.634110074,5503048.320466297,0.0,314,1113 22:06:21
10285,6417591.051481296,5502938.163681996,2.37,350,1113 21:56:09
10285,6418882.202244695,5501622.451013353,9.12,306,1113 21:46:09
10285,6421360.5064242575,5500423.074345115,9.17,290,1113 21:36:05
10285,6424232.715799913,5499777.21524115,9.88,282,1113 21:26:14
10285,6433435.386196553,5499720.913471866,9.77,267,1113 21:06:48
10285,6433435.386196553,5499720.913471866,10.09,267,1113 20:56:08
10285,6436304.270838851,5499849.604567135,10.09,271,1113 20:46:44
10285,6442631.005856252,5500884.814356168,10.09,271,1113 20:36:42
10285,6442631.005856252,5500884.814356168,10.09,271,1113 20:26:13
10285,6454506.2370082475,5500537.404437621,10.09,270,1113 19:56:33
10285,6454506.2370082475,5500537.404437621,10.09,270,1113 19:46:09
10285,6460639.505841358,5500701.287463138,10.09,270,1113 19:36:30
10285,6460639.505841358,5500701.287463138,10.09,270,1113 19:26:03
10285,6463708.134164683,5500509.287762146,10.09,280,1113 19:15:59
10285,6466677.052208332,5500427.430086426,8.9,275,1113 19:06:17
10285,6473106.905891071,5500601.927695847,5.88,268,1113 18:56:24
10285,6473106.905891071,5500601.927695847,4.7,268,1113 18:46:00
10285,6476173.814015675,5500634.091829423,9.61,264,1113 18:35:51
10285,6479439.523627218,5500559.2313601,10.09,270,1113 18:25:42
10285,6482507.392349558,5500483.215731338,9.77,273,1113 18:15:54
10285,6488543.212557297,5500443.009017038,8.8,270,1113 17:55:33
10285,6491511.1096147625,5500478.756622407,9.28,267,1113 17:45:41
10285,6494576.796196838,5500626.775639665,8.9,268,1113 17:35:35
10285,6497444.54110777,5500773.212291737,8.47,284,1113 17:25:35
10285,6500116.666105633,5500697.607892146,9.01,280,1113 17:15:40
10285,6502886.555136235,5500734.188638673,8.58,274,1113 17:05:39
10285,6505457.363703948,5500878.994103667,8.47,267,1113 16:55:25
10285,6507831.482475176,5500911.5846367935,0.59,237,1113 16:45:26
10285,6507930.403572505,5500912.954954204,1.51,10,1113 16:35:26
10285,6508031.77672473,5500694.042294996,1.62,250,1113 16:25:23
10285,6508130.699508724,5500695.41461752,1.19,216,1113 16:15:19
10285,6508331.0021910025,5500477.8794007115,0.59,185,1113 16:05:24
10285,6508531.311618359,5500260.3493042495,1.51,195,1113 15:55:22
10285,6508731.6277898215,5500042.824328599,1.19,242,1113 15:45:23
10285,6508635.1619938165,5499821.166414354,1.67,10,1113 15:35:21
10285,6508935.651422421,5499494.887211686,0.49,220,1113 15:25:17
10285,6508537.46241532,5499709.649639534,3.02,279,1113 15:15:21
10285,6508934.41789177,5499605.026033768,2.32,5,1113 15:05:18
10285,6508936.884911055,5499384.748655078,0.22,218,1113 14:55:15
10285,6509134.750919223,5499387.5124123385,0.59,247,1113 14:45:13
10285,6509335.090687366,5499170.003913452,0.59,318,1113 14:35:21
10285,6509337.564447095,5498949.72875801,0.7,316,1113 14:25:14
10285,6509535.437195217,5498952.50053758,1.62,157,1113 14:15:10
10285,6509734.550129301,5498845.139149196,2.7,336,1113 14:05:40
10285,6509838.451774356,5498405.982705939,3.18,30,1113 13:55:24
10285,6509633.133993522,5499064.025320744,4.91,155,1113 13:45:23
