渔船ID,x,y,速度,方向,time
9000,6265079.912292624,5251556.108618494,0.0,0,1030 23:57:08
9000,6265079.912292624,5251556.108618494,0.22,0,1030 23:47:12
9000,6265079.912292624,5251556.108618494,0.22,143,1030 23:37:03
9000,6265079.912292624,5251556.108618494,0.32,0,1030 23:17:09
9000,6265079.912292624,5251556.108618494,0.11,327,1030 23:07:10
9000,6265079.912292624,5251556.108618494,0.11,327,1030 23:07:06
9000,6265079.912292624,5251556.108618494,0.11,338,1030 22:47:07
9000,6265079.912292624,5251556.108618494,0.11,319,1030 22:37:00
9000,6265079.912292624,5251556.108618494,0.32,91,1030 22:26:59
9000,6265079.912292624,5251556.108618494,0.22,0,1030 22:07:03
9000,6265079.912292624,5251556.108618494,0.22,207,1030 21:57:00
9000,6265079.912292624,5251556.108618494,0.0,132,1030 21:36:58
9000,6265079.912292624,5251556.108618494,0.0,81,1030 21:26:57
9000,6265079.912292624,5251556.108618494,0.11,0,1030 21:17:06
9000,6265079.912292624,5251556.108618494,0.0,0,1030 21:07:09
9000,6265079.912292624,5251556.108618494,0.32,0,1030 20:57:42
9000,6265079.912292624,5251556.108618494,0.0,0,1030 20:47:00
9000,6265079.912292624,5251556.108618494,0.11,0,1030 20:36:56
9000,6265079.912292624,5251556.108618494,0.11,252,1030 20:26:57
9000,6265079.912292624,5251556.108618494,0.0,109,1030 20:17:22
9000,6265079.912292624,5251556.108618494,0.11,0,1030 20:06:55
9000,6265079.912292624,5251556.108618494,0.0,40,1030 19:56:53
9000,6265079.912292624,5251556.108618494,0.32,71,1030 19:46:51
9000,6265079.912292624,5251556.108618494,0.32,0,1030 19:36:47
9000,6265079.912292624,5251556.108618494,0.0,252,1030 19:26:46
9000,6265079.912292624,5251556.108618494,0.32,0,1030 19:06:59
9000,6265079.912292624,5251556.108618494,0.22,231,1030 18:56:50
9000,6265079.912292624,5251556.108618494,0.11,0,1030 18:46:49
9000,6265079.912292624,5251556.108618494,0.0,298,1030 18:36:47
9000,6265079.912292624,5251556.108618494,0.11,81,1030 18:26:48
9000,6265079.912292624,5251556.108618494,0.0,128,1030 18:16:47
9000,6265079.912292624,5251556.108618494,0.0,0,1030 18:06:46
9000,6265079.912292624,5251556.108618494,0.32,142,1030 17:56:45
9000,6265079.912292624,5251556.108618494,0.11,0,1030 17:46:45
9000,6265079.912292624,5251556.108618494,0.11,0,1030 17:36:44
9000,6265079.912292624,5251556.108618494,0.11,0,1030 17:26:45
9000,6265079.912292624,5251556.108618494,0.22,0,1030 17:16:39
9000,6265079.912292624,5251556.108618494,0.22,225,1030 17:06:51
9000,6265079.912292624,5251556.108618494,0.11,0,1030 16:56:41
9000,6265079.912292624,5251556.108618494,0.0,0,1030 16:46:41
9000,6265079.912292624,5251556.108618494,0.0,0,1030 16:36:40
9000,6265079.912292624,5251556.108618494,0.0,0,1030 16:26:41
9000,6265079.912292624,5251556.108618494,0.11,0,1030 16:16:40
9000,6265079.912292624,5251556.108618494,0.11,0,1030 16:16:37
9000,6265079.912292624,5251556.108618494,0.11,276,1030 16:06:39
9000,6265079.912292624,5251556.108618494,0.11,0,1030 15:56:39
9000,6265079.912292624,5251556.108618494,0.11,0,1030 15:46:38
9000,6265079.912292624,5251556.108618494,0.0,0,1030 15:36:37
9000,6265079.912292624,5251556.108618494,0.11,0,1030 15:26:37
9000,6265079.912292624,5251556.108618494,0.11,101,1030 15:17:03
9000,6270946.170295533,5253685.560231579,0.0,227,1030 15:06:36
9000,6265079.912292624,5251556.108618494,0.11,234,1030 14:46:34
9000,6265079.912292624,5251556.108618494,0.32,145,1030 14:36:26
9000,6265079.912292624,5251556.108618494,0.11,20,1030 14:17:00
9000,6265079.912292624,5251556.108618494,0.22,10,1030 14:07:03
9000,6265079.912292624,5251556.108618494,0.22,10,1030 14:06:52
9000,6265079.912292624,5251556.108618494,0.32,71,1030 13:56:32
9000,6265079.912292624,5251556.108618494,0.32,50,1030 13:46:31
9000,6265079.912292624,5251556.108618494,0.0,0,1030 13:36:34
9000,6265079.912292624,5251556.108618494,0.32,91,1030 13:26:25
9000,6265079.912292624,5251556.108618494,0.32,71,1030 13:16:26
9000,6265079.912292624,5251556.108618494,0.11,61,1030 13:06:35
9000,6265079.912292624,5251556.108618494,0.32,0,1030 12:56:24
9000,6265079.912292624,5251556.108618494,0.0,50,1030 12:46:23
9000,6265079.912292624,5251556.108618494,0.22,50,1030 12:36:25
9000,6265079.912292624,5251556.108618494,0.22,244,1030 12:26:18
9000,6265180.774432894,5251555.048808851,0.32,0,1030 12:16:21
9000,6265180.774432894,5251555.048808851,0.32,0,1030 12:06:20
9000,6265079.912292624,5251556.108618494,0.11,326,1030 11:56:21
9000,6265079.912292624,5251556.108618494,0.11,326,1030 11:56:18
9000,6265079.912292624,5251556.108618494,0.11,0,1030 11:46:19
9000,6265079.912292624,5251556.108618494,0.11,0,1030 11:36:20
9000,6265079.912292624,5251556.108618494,0.0,0,1030 11:26:19
9000,6265079.912292624,5251556.108618494,0.11,334,1030 11:16:14
9000,6265079.912292624,5251556.108618494,0.0,151,1030 11:06:16
9000,6265079.912292624,5251556.108618494,0.11,0,1030 10:56:19
9000,6265079.912292624,5251556.108618494,0.11,0,1030 10:46:20
9000,6265079.912292624,5251556.108618494,0.11,322,1030 10:36:06
9000,6265079.912292624,5251556.108618494,0.22,0,1030 10:26:06
9000,6265079.912292624,5251556.108618494,0.22,81,1030 10:16:08
9000,6265079.912292624,5251556.108618494,0.0,356,1030 10:06:31
9000,6265079.912292624,5251556.108618494,0.0,0,1030 09:56:07
9000,6265079.912292624,5251556.108618494,0.11,113,1030 09:46:03
9000,6265079.912292624,5251556.108618494,0.11,137,1030 09:36:03
9000,6265079.912292624,5251556.108618494,0.11,71,1030 09:26:00
9000,6265079.912292624,5251556.108618494,0.11,0,1030 09:16:02
9000,6265079.912292624,5251556.108618494,0.22,236,1030 09:06:10
9000,6265079.912292624,5251556.108618494,0.11,300,1030 08:56:03
9000,6265079.912292624,5251556.108618494,0.11,0,1030 08:45:59
9000,6265079.912292624,5251556.108618494,0.0,0,1030 08:35:56
9000,6265079.912292624,5251556.108618494,0.0,61,1030 08:25:56
9000,6265079.912292624,5251556.108618494,0.0,212,1030 08:15:59
9000,6265079.912292624,5251556.108618494,0.0,0,1030 08:05:56
9000,6265079.912292624,5251556.108618494,0.0,61,1030 07:55:58
9000,6265079.912292624,5251556.108618494,0.0,0,1030 07:45:55
9000,6265079.912292624,5251556.108618494,0.0,0,1030 07:36:03
9000,6265079.912292624,5251556.108618494,0.11,243,1030 07:25:51
9000,6265079.912292624,5251556.108618494,0.11,40,1030 07:15:49
