渔船ID,x,y,速度,方向,time
10948,5788316.565700556,4910792.711107418,3.72,251,1106 23:53:01
10948,5789357.496446836,4911058.5936838,3.08,244,1106 23:43:07
10948,5790398.403845202,4911324.58567413,4.21,266,1106 23:33:01
10948,5791439.287854719,4911590.687073365,3.18,262,1106 23:22:58
10948,5792488.148253293,4912073.018533928,3.78,221,1106 23:13:05
10948,5792832.788369987,4913028.2151985215,4.8,152,1106 23:03:01
10948,5792033.807225041,4913722.9466525335,3.18,91,1106 22:52:55
10948,5791009.1096760975,4913889.0240313485,4.37,81,1106 22:42:53
10948,5790091.331582078,4914157.45572849,3.29,91,1106 22:32:53
10948,5789173.594158283,4914425.971163687,3.51,91,1106 22:22:51
10948,5788149.00257103,4914592.335959313,1.19,114,1106 22:12:52
10948,5787231.342824007,4914861.027518058,0.49,0,1106 22:02:48
10948,5786309.675983813,4915021.733606743,1.03,117,1106 21:52:50
10948,5785392.090994342,4915290.592083914,1.67,212,1106 21:42:44
10948,5783450.128291716,4915726.37115724,3.29,81,1106 21:22:44
10948,5787056.2955727475,4918445.074779376,3.02,257,1106 20:21:38
10948,5785921.07629607,4918401.357170631,3.51,276,1106 19:42:36
10948,5789223.915812982,4918538.7111873,3.89,264,1106 19:12:38
10948,5790268.397988866,4918912.868189113,3.62,242,1106 19:02:36
10948,5791214.032159605,4919401.031706358,3.62,238,1106 18:52:36
10948,5792258.4358607875,4919775.406914543,3.02,263,1106 18:42:31
10948,5795098.938787608,4921348.900594464,3.89,260,1106 18:12:49
10948,5797088.535299373,4922212.474093657,3.18,235,1106 17:52:39
10948,5798033.8516309215,4922701.340200569,3.08,239,1106 17:42:38
10948,5799081.940529858,4923184.578458658,3.18,235,1106 17:32:38
10948,5799829.47443402,4923901.309828237,3.89,81,1106 17:23:01
10948,5799734.605792559,4924123.255911164,0.7,189,1106 17:02:55
10948,5800047.016906265,4924214.218810017,0.7,248,1106 16:52:55
10948,5800363.394764123,4924413.307295307,3.99,252,1106 16:42:43
10948,5800663.897351841,4924179.943348996,1.89,30,1106 16:32:37
10948,5799825.50243263,4923793.196586683,2.81,40,1106 16:22:31
10948,5798987.075674052,4923406.5252955435,2.81,40,1106 16:12:37
10948,5798148.61710518,4923019.929481612,2.91,71,1106 16:02:39
10948,5797310.12675508,4922633.409150931,3.18,50,1106 15:52:31
10948,5796471.60465283,4922246.964309535,2.91,61,1106 15:42:28
10948,5795731.877415602,4921746.733204086,3.4,71,1106 15:32:24
10948,5794054.667594762,4920974.208405307,2.81,61,1106 15:12:21
10948,5793216.015215311,4920588.05927383,3.18,61,1106 15:02:24
10948,5792480.16071235,4920196.19373279,3.02,61,1106 14:52:26
10948,5791641.446591193,4919810.187251062,3.62,40,1106 14:42:24
10948,5791000.318501034,4919196.463246792,3.51,30,1106 14:32:27
10948,5790256.314398778,4918588.608286318,3.02,71,1106 14:22:13
10948,5789615.105831672,4917975.00247373,3.62,61,1106 14:12:19
10948,5788973.8586789975,4917361.4525631815,3.29,50,1106 14:02:24
10948,5788332.572968875,4916747.958564878,2.37,20,1106 13:52:17
10948,5787691.24872944,4916134.520489024,2.81,10,1106 13:42:23
10948,5787049.885988822,4915521.1383458115,2.21,354,1106 13:32:14
