渔船ID,x,y,速度,方向,time
10926,6318596.583865615,5213172.338216703,4.32,138,1117 11:58:27
10926,6317372.46563437,5210554.6077143205,4.59,30,1117 11:48:43
10926,6317372.46563437,5210554.6077143205,4.7,30,1117 11:37:56
10926,6316760.668273004,5209355.203495019,4.8,30,1117 11:28:16
10926,6316249.090146585,5207936.680555865,4.91,20,1117 11:18:18
10926,6315737.410716067,5206518.243383609,5.29,20,1117 11:08:14
10926,6315528.835911656,5204988.9064540565,5.07,10,1117 10:58:04
10926,6315522.674335968,5203458.530729651,4.91,360,1117 10:48:15
10926,6315510.361121243,5200397.9884959115,4.91,360,1117 10:38:29
10926,6315510.361121243,5200397.9884959115,4.91,8,1117 10:28:13
10926,6315605.470619832,5198867.267149079,4.91,8,1117 10:18:24
10926,6315580.504513647,5192638.027455939,4.91,8,1117 09:48:28
10926,6315580.504513647,5192638.027455939,5.4,8,1117 09:38:10
10926,6315574.380876388,5191108.21691973,5.18,357,1117 09:28:06
10926,6315770.918919846,5189577.369085815,5.18,350,1117 09:18:01
10926,6316168.457992685,5187608.460272789,4.91,0,1117 09:07:42
10926,6316265.0599476015,5186406.093756266,4.91,335,1117 08:57:36
10926,6316765.846250173,5184873.843008997,4.48,345,1117 08:47:32
10926,6317267.592971947,5183560.176847078,4.37,343,1117 08:37:38
10926,6317769.019755597,5182137.347277457,5.18,329,1117 08:27:37
10926,6318169.1590570165,5180715.132080879,2.7,20,1117 08:17:55
10926,6318265.17035487,5179294.573063818,2.21,358,1117 08:07:26
10926,6318566.092052213,5178419.159327034,3.62,184,1117 07:57:23
10926,6318778.755273479,5181039.685411911,2.91,214,1117 07:47:24
10926,6319599.184246313,5183548.074162726,9.01,201,1117 07:37:23
10926,6320317.973619257,5186057.227530694,5.72,190,1117 07:27:24
10926,6320833.840544015,5188567.6251644455,5.5,212,1117 07:17:22
10926,6321855.739171639,5190966.497492126,5.18,217,1117 07:07:19
10926,6322472.85214767,5193586.137603338,2.0,205,1117 06:57:16
10926,6323089.364928773,5196096.735269524,5.29,193,1117 06:47:15
10926,6324009.828919325,5198715.439001664,4.32,241,1117 06:37:14
10926,6325333.847150164,5201004.686115549,2.91,190,1117 06:27:14
10926,6326758.66577126,5203293.820303225,3.62,218,1117 06:17:12
10926,6328385.447399961,5205582.456868269,10.09,201,1117 06:07:09
10926,6329809.632263274,5207981.659605632,7.02,244,1117 05:57:09
10926,6331637.730211995,5210270.317046802,8.9,225,1117 05:47:08
10926,6332349.366840992,5211470.268400355,1.19,122,1117 05:37:29
10926,6332148.572359253,5212017.733159651,1.08,145,1117 05:27:31
10926,6332254.366699154,5213657.464588202,4.7,158,1117 05:07:12
10926,6332257.45355333,5214750.921880636,2.81,152,1117 04:57:06
10926,6332260.54158758,5215844.414394338,3.29,128,1117 04:47:06
10926,6332263.321827292,5216828.587743327,3.4,179,1117 04:37:04
10926,6332266.412103423,5217922.147085672,3.18,194,1117 04:27:03
10926,6332673.350416472,5218795.477151716,3.29,192,1117 04:17:03
10926,6333181.3479268225,5219668.4670017,2.91,219,1117 04:07:01
10926,6333688.983807038,5220432.1388653815,2.59,224,1117 03:57:01
10926,6334297.662732751,5221195.485519256,2.48,219,1117 03:46:59
10926,6334704.378577425,5222068.981546134,3.18,203,1117 03:36:56
10926,6335111.043583318,5222942.516350082,3.18,196,1117 03:26:58
10926,6335517.941576349,5223925.46679059,2.1,210,1117 03:16:57
