渔船ID,x,y,速度,方向,time
9010,6176691.190198875,5103985.971745696,2.97,253,1113 23:52:22
9010,6177407.4785109935,5104190.287961085,1.19,227,1113 23:42:22
9010,6177615.695684607,5104513.277983578,1.08,127,1113 23:32:22
9010,6177719.067054186,5104620.2980299685,0.27,0,1113 23:23:20
9010,6176803.420834282,5104746.708831495,3.99,111,1113 23:12:23
9010,6175785.893414183,5104875.1560909115,4.05,99,1113 23:02:23
9010,6174666.488927582,5105005.670364011,3.18,91,1113 22:52:23
9010,6173547.108766901,5105136.308124626,4.48,101,1113 22:42:23
9010,6172528.140882766,5105156.125436513,3.67,100,1113 22:32:23
9010,6171407.2831942085,5105178.042297081,4.26,99,1113 22:22:22
9010,6170187.588961459,5105420.005266916,5.99,116,1113 22:12:22
9010,6169780.015292383,5105428.054476454,0.59,0,1113 22:02:22
9010,6169477.397984894,5105652.016321177,2.16,99,1113 21:52:22
9010,6168460.024420152,5105781.198578913,3.67,118,1113 21:42:22
9010,6167237.346798099,5105805.602698233,3.29,88,1113 21:32:23
9010,6166218.455605008,5105826.051663765,3.45,94,1113 21:23:20
9010,6164995.794410074,5105850.725060794,3.89,90,1113 21:12:23
9010,6163773.142251365,5105875.545335039,3.89,89,1113 21:02:23
9010,6162652.385756423,5105898.426279724,4.75,94,1113 20:52:23
9010,6161432.936067514,5106141.4421348935,4.05,99,1113 20:42:22
9010,6160313.813822429,5106273.538215152,4.26,91,1113 20:32:22
9010,6159091.224671948,5106298.92092992,4.05,95,1113 20:22:23
9010,6157972.145100958,5106431.274889733,3.67,108,1113 20:12:23
9010,6156751.211447608,5106565.896547983,2.7,89,1113 20:02:23
9010,6155630.54638985,5106589.550734026,2.75,84,1113 19:52:23
9010,6154613.411530235,5106720.119309824,3.78,92,1113 19:42:23
9010,6153492.7701806035,5106744.0089064585,3.89,105,1113 19:32:23
9010,6152475.673269729,5106874.791527261,3.67,90,1113 19:23:20
9010,6151254.852218202,5107010.073733803,3.99,94,1113 19:12:23
9010,6150237.802650296,5107141.080788923,3.56,98,1113 19:02:23
9010,6149120.592002232,5107383.369248724,4.05,108,1113 18:52:23
9010,6149653.508065761,5108897.739681943,7.07,202,1113 18:42:23
9010,6150186.330541889,5110412.213321071,1.67,199,1113 18:32:23
9010,6150797.421848147,5110398.968728437,3.56,288,1113 18:22:24
9010,6151709.05554561,5110052.262135774,3.35,295,1113 18:12:23
9010,6152624.061223119,5109923.577315278,3.56,275,1113 18:02:23
9010,6153637.632304469,5109574.8625600105,3.45,276,1113 17:52:23
