渔船ID,x,y,速度,方向,time
9418,6658821.262335945,6137537.964761679,6.58,91,1103 11:58:25
9418,6658020.080165054,6139403.101540801,9.61,180,1103 11:48:23
9418,6657932.62398304,6142401.982085058,9.88,184,1103 11:38:21
9418,6657845.1040823525,6145400.913392521,3.99,176,1103 11:28:20
9418,6657658.715196269,6145395.172101954,2.81,355,1103 11:18:19
9418,6657704.074345478,6143840.16347917,6.1,353,1103 11:08:17
9418,6657749.4163768375,6142285.1684187865,6.21,353,1103 10:58:13
9418,6657849.7556587625,6138842.013799074,4.7,40,1103 10:38:15
9418,6658258.411863953,6137631.760934055,2.48,314,1103 10:28:14
9418,6658650.117191088,6140200.718767915,8.8,182,1103 10:18:13
9418,6658649.1614767015,6143424.627406339,10.09,179,1103 10:08:12
9418,6658288.337148189,6146192.79072228,7.07,40,1103 09:58:14
9418,6658304.578742738,6145637.427681536,3.72,192,1103 09:48:14
9418,6658391.272027888,6145862.449271482,5.4,81,1103 09:38:12
9418,6658533.207483987,6144199.246885303,5.4,351,1103 09:28:14
9418,6658581.933659791,6142533.182531337,4.7,357,1103 09:18:12
9418,6658581.933659791,6142533.182531337,4.7,357,1103 09:18:11
9418,6658537.40316793,6140864.254860645,5.61,356,1103 09:08:07
9418,6658814.772434465,6137760.0993794175,8.69,262,1103 08:48:14
9418,6659585.801463903,6140118.493203599,10.09,185,1103 08:38:10
9418,6659494.5892471615,6143228.440651796,10.09,178,1103 08:28:07
9418,6659149.816485774,6145441.206916467,5.18,0,1103 08:08:03
9418,6659105.458736393,6143772.249909523,5.18,355,1103 07:58:04
9418,6659157.528090158,6141995.122721803,5.72,10,1103 07:48:03
9418,6659206.322700838,6140329.082199423,1.67,341,1103 07:38:02
9418,6659255.097557963,6138663.057486773,5.61,357,1103 07:28:01
9418,6660307.02166952,6137806.3194547435,7.99,266,1103 07:18:00
9418,6660505.162889939,6140591.703457776,9.71,177,1103 07:07:58
9418,6660420.185297593,6143479.508758058,9.28,181,1103 06:57:59
9418,6660238.693708011,6146475.537066798,8.69,150,1103 06:47:57
9418,6659844.600959961,6144017.494956792,4.7,350,1103 06:27:56
9418,6659883.758271812,6142684.6493638875,3.62,184,1103 06:17:56
9418,6659929.425786195,6141129.675500658,5.72,357,1103 06:07:55
9418,6659978.336122807,6139463.6473079175,6.31,353,1103 05:57:52
9418,6660014.191115067,6138241.903379119,1.67,330,1103 05:48:05
9418,6660766.81051645,6138042.945778246,0.22,6,1103 05:37:47
9418,6660773.344934177,6137820.812245377,0.0,151,1103 05:27:55
9418,6660773.344934177,6137820.812245377,0.0,301,1103 05:07:46
9418,6660773.344934177,6137820.812245377,0.22,126,1103 04:57:39
9418,6660770.077769447,6137931.878976315,0.32,152,1103 04:37:43
9418,6660770.077769447,6137931.878976315,0.32,9,1103 04:27:42
9418,6660770.077769447,6137931.878976315,0.32,334,1103 04:17:40
9418,6660770.077769447,6137931.878976315,0.32,190,1103 04:07:37
9418,6660770.077769447,6137931.878976315,0.22,109,1103 03:57:36
9418,6660680.0804576725,6137817.911819946,0.11,2,1103 03:47:40
9418,6660676.8143444825,6137928.978583583,0.22,30,1103 03:27:37
9418,6660676.8143444825,6137928.978583583,0.0,359,1103 03:17:33
9418,6660676.8143444825,6137928.978583583,0.22,226,1103 02:57:32
9418,6660676.8143444825,6137928.978583583,0.11,237,1103 02:47:33
9418,6660676.8143444825,6137928.978583583,0.11,261,1103 02:37:32
9418,6660583.550831272,6137926.0791244935,0.22,233,1103 02:27:30
9418,6660583.550831272,6137926.0791244935,0.11,0,1103 02:17:31
9418,6660583.550831272,6137926.0791244935,0.22,20,1103 02:07:27
9418,6660583.550831272,6137926.0791244935,0.22,40,1103 01:57:32
9418,6660583.550831272,6137926.0791244935,1.67,359,1103 01:47:29
9418,6660583.550831272,6137926.0791244935,1.19,309,1103 01:37:29
9418,6660586.815892926,6137815.012328165,0.22,226,1103 01:27:23
9418,6660583.550831272,6137926.0791244935,0.11,186,1103 01:07:26
9418,6660583.550831272,6137926.0791244935,0.11,354,1103 00:57:26
9418,6660583.550831272,6137926.0791244935,0.0,284,1103 00:47:20
9418,6660583.550831272,6137926.0791244935,0.11,1,1103 00:27:32
9418,6660676.8143444825,6137928.978583583,3.29,232,1103 00:17:22
9418,6660583.550831272,6137926.0791244935,0.7,146,1103 00:07:18
9418,6660583.550831272,6137926.0791244935,0.11,132,1102 23:57:14
9418,6660586.815892926,6137815.012328165,0.22,147,1102 23:37:11
9418,6660586.815892926,6137815.012328165,0.32,325,1102 23:17:13
9418,6660586.815892926,6137815.012328165,0.32,155,1102 23:07:14
9418,6660586.815892926,6137815.012328165,0.32,153,1102 22:57:14
9418,6660586.815892926,6137815.012328165,0.22,308,1102 22:47:13
9418,6660586.815892926,6137815.012328165,0.11,61,1102 22:37:21
9418,6660680.0804576725,6137817.911819946,0.11,117,1102 22:27:22
9418,6660680.0804576725,6137817.911819946,0.22,113,1102 22:17:19
9418,6660680.0804576725,6137817.911819946,0.32,81,1102 22:07:07
9418,6660680.0804576725,6137817.911819946,6.1,304,1102 21:57:06
9418,6660680.0804576725,6137817.911819946,0.92,40,1102 21:47:06
9418,6660680.0804576725,6137817.911819946,1.51,127,1102 21:37:02
9418,6660680.0804576725,6137817.911819946,0.11,117,1102 21:27:03
9418,6660680.0804576725,6137817.911819946,0.11,91,1102 21:17:03
9418,6660680.0804576725,6137817.911819946,0.22,106,1102 21:06:59
9418,6660680.0804576725,6137817.911819946,0.11,81,1102 20:57:00
9418,6660680.0804576725,6137817.911819946,0.49,91,1102 20:46:57
9418,6660680.0804576725,6137817.911819946,0.92,71,1102 20:36:55
9418,6660773.344934177,6137820.812245377,2.21,119,1102 20:26:53
9418,6660773.344934177,6137820.812245377,0.32,311,1102 20:16:54
9418,6660773.344934177,6137820.812245377,0.7,187,1102 20:06:45
9418,6661398.20228627,6141953.555626627,9.88,178,1102 19:46:52
9418,6661223.005961534,6144727.397434339,5.61,178,1102 19:36:50
9418,6660441.422357914,6145925.970040117,7.39,40,1102 19:26:49
9418,6660390.75609055,6144479.144615551,2.32,357,1102 19:16:49
9418,6660429.99344637,6143146.298051843,3.72,10,1102 19:06:49
9418,6661015.478193309,6142275.142324142,5.07,193,1102 18:56:46
9418,6660913.915049683,6145718.326367012,1.4,190,1102 18:36:36
9418,6657648.993151774,6145728.389990987,3.02,20,1102 18:16:39
9418,6657729.98617392,6142951.593206578,8.8,3,1102 18:06:40
9418,6657862.696546881,6138397.740712605,3.02,118,1102 17:46:38
