渔船ID,x,y,速度,方向,time
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 23:56:27
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 23:46:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 23:36:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 23:26:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 23:16:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 23:06:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 22:56:27
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 22:46:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 22:39:26
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 22:18:06
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 19:26:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 19:16:28
9617,6102348.0760688875,5112762.339641914,0.05,0,1106 19:06:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 18:56:28
9617,6102348.0760688875,5112762.339641914,0.05,0,1106 18:46:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 18:37:26
9617,6102348.0760688875,5112762.339641914,0.05,0,1106 18:26:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 18:16:28
9617,6102348.0760688875,5112762.339641914,0.05,0,1106 18:06:28
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 17:56:29
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 17:46:29
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 17:36:29
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 17:26:29
9617,6102348.0760688875,5112762.339641914,0.27,233,1106 17:16:29
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 17:06:29
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 16:59:00
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 16:37:26
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 16:28:45
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 16:06:29
9617,6102348.0760688875,5112762.339641914,0.0,0,1106 15:56:28
