渔船ID,x,y,速度,方向,time
9455,6502350.485370576,5586397.647420883,10.09,302,1117 11:59:45
9455,6504629.463530641,5584662.772039989,9.5,306,1117 11:49:47
9455,6506813.332215096,5582706.46734388,10.09,310,1117 11:39:44
9455,6509094.8832763815,5580862.433665015,9.12,308,1117 11:29:45
9455,6511475.394111607,5579020.405743253,9.12,307,1117 11:19:44
9455,6513855.291042392,5577289.341481747,9.5,300,1117 11:09:42
9455,6516237.184955752,5575448.603614803,9.77,313,1117 10:59:42
9455,6518424.481625785,5573495.252158884,9.28,319,1117 10:49:40
9455,6520903.353250577,5571877.874207068,9.71,273,1117 10:39:40
9455,6523090.600553582,5570036.0056819385,9.12,314,1117 10:29:42
9455,6525376.85730808,5568196.239659274,9.5,311,1117 10:19:41
9455,6527663.78196512,5566357.076343284,9.77,316,1117 10:09:44
9455,6530049.77121752,5564520.107880232,9.71,295,1117 09:59:41
9455,6535114.600821522,5561183.877686323,9.61,305,1117 09:39:43
9455,6537013.5014794925,5559120.05221977,5.99,306,1117 09:29:54
9455,6539694.487490791,5557511.2330109365,10.09,302,1117 09:19:29
9455,6542082.326385552,5555787.794052542,10.09,310,1117 09:10:28
9455,6544475.565049355,5553734.22098648,9.77,319,1117 08:59:28
9455,6546769.474402018,5551789.813785343,9.5,298,1117 08:49:51
9455,6551842.1262508575,5548573.356323095,10.09,310,1117 08:29:25
9455,6554335.152819557,5546634.551954254,4.1,310,1117 08:19:26
9455,6556830.624496427,5544586.2248944035,3.78,322,1117 08:09:20
9455,6559226.6154596275,5542646.96695265,10.09,305,1117 07:59:20
9455,6560943.622557105,5540033.690280047,9.88,334,1117 07:49:19
9455,6563622.889959753,5538983.166655684,10.09,305,1117 07:39:18
9455,6566119.55284497,5537047.751603836,9.88,307,1117 07:29:17
9455,6568615.173131052,5535223.263026899,7.88,302,1117 07:19:17
9455,6570914.228930483,5533395.475678023,9.61,316,1117 07:09:16
9455,6573213.933530779,5531568.298582975,9.17,316,1117 06:59:15
9455,6575514.285949472,5529741.7321282085,8.8,309,1117 06:49:14
9455,6577815.285203777,5527915.776699802,9.61,312,1117 06:39:17
9455,6580115.041698156,5526200.6203238135,9.28,306,1117 06:29:09
9455,6582218.000983967,5524481.8354119565,9.28,312,1117 06:19:41
9455,6584718.299286618,5522661.936671807,9.39,310,1117 06:09:17
9455,6587213.448632782,5521173.268309556,9.12,305,1117 05:59:06
9455,6589416.8908886025,5519458.378132229,8.47,309,1117 05:49:06
9455,6591719.661525081,5517746.255751933,8.9,309,1117 05:39:03
9455,6593823.50083249,5516140.434782968,8.47,310,1117 05:29:02
9455,6595927.854623894,5514535.121062903,8.2,314,1117 05:19:03
9455,6598032.7221799465,5512930.314865434,7.99,312,1117 05:09:00
9455,6600138.102781074,5511326.016464012,8.2,313,1117 04:59:00
9455,6602145.184846806,5509719.911659627,8.2,318,1117 04:48:59
9455,6604346.2154599065,5508339.2226479985,8.09,307,1117 04:38:55
9455,6606450.985782771,5506846.575758155,9.28,311,1117 04:28:57
9455,6608657.202322978,5505246.676748805,9.71,271,1117 04:18:55
9455,6610762.95062013,5503755.055990707,5.02,318,1117 04:08:52
9455,6612970.20221494,5502156.235370186,8.9,300,1117 03:58:54
9455,6614980.2298367275,5500553.080714445,2.91,319,1117 03:48:53
9455,6617186.320901866,5499065.4355712775,2.37,320,1117 03:38:52
9455,6619296.2227440765,5497465.739578168,2.1,259,1117 03:28:50
9455,6621496.601406496,5496309.482860777,10.09,231,1117 03:18:49
9455,6621298.784864121,5496304.469439597,0.92,71,1117 03:08:48
9455,6621096.504201513,5496519.6725108735,0.7,100,1117 02:58:46
9455,6621002.059478788,5496296.956733966,2.32,206,1117 02:48:46
9455,6621004.290389527,5496186.850845358,0.38,356,1117 02:38:45
9455,6621006.521224108,5496076.7452232335,0.49,343,1117 02:28:45
9455,6621008.751982532,5495966.639867625,0.81,103,1117 02:18:46
9455,6620912.070520422,5495854.032434351,0.22,330,1117 02:09:11
9455,6621013.213270909,5495746.429956088,0.59,61,1117 01:58:51
9455,6620916.5298915375,5495633.823011363,1.19,71,1117 01:48:54
9455,6621017.674254647,5495526.221111019,0.59,9,1117 01:38:40
9455,6621019.904632276,5495416.117088493,1.3,6,1117 01:29:02
9455,6621123.282521734,5495198.4133120235,0.92,20,1117 01:08:36
9455,6621127.744508436,5494978.207178954,0.81,20,1117 00:58:37
9455,6621129.975387498,5494868.1045126775,1.03,358,1117 00:48:35
9455,6621228.895320812,5494870.6090383325,0.32,309,1117 00:38:31
9455,6621330.047745193,5494763.012199543,1.19,353,1117 00:28:32
9455,6621431.201781463,5494655.4166626455,1.78,346,1117 00:18:31
9455,6621532.357429491,5494547.822427695,1.19,304,1117 00:08:30
9455,6621633.51468916,5494440.229494747,0.7,317,1116 23:58:29
9455,6621736.909274592,5494222.536933521,0.92,321,1116 23:48:28
9455,6621936.9961367585,5494117.458508498,2.21,336,1116 23:38:26
9455,6622040.397972762,5493899.770722317,1.4,290,1116 23:29:58
9455,6622442.830770683,5493579.532910148,1.3,311,1116 23:08:24
9455,6622645.175898816,5493364.371788025,0.49,294,1116 22:58:24
9455,6622946.460213098,5493151.73759621,2.0,320,1116 22:48:24
9455,6623148.819832385,5492936.588921362,1.4,304,1116 22:38:19
9455,6623450.121778245,5492723.972219833,1.03,318,1116 22:28:22
9455,6623751.4333037175,5492511.365772537,3.89,238,1116 22:18:20
9455,6625592.648229973,5494431.284262268,9.5,220,1116 22:08:24
9455,6627426.377872313,5496681.936783051,8.8,210,1116 21:58:17
9455,6628962.72896548,5498925.284063837,8.2,220,1116 21:48:15
9455,6629362.875120114,5498715.402397107,0.11,349,1116 21:38:20
9455,6629365.182624164,5498605.2931174515,1.67,20,1116 21:28:14
9455,6629560.643636017,5498720.577273752,5.77,292,1116 21:18:13
9455,6629871.166155023,5498067.696015568,1.67,299,1116 21:08:18
9455,6630172.461635841,5497855.260347491,1.08,303,1116 20:58:12
9455,6630473.766685349,5497642.834931067,1.78,306,1116 20:48:12
9455,6630775.0813016035,5497430.419766992,0.49,338,1116 20:38:11
