渔船ID,x,y,速度,方向,time
9715,6246425.334497312,5241262.005674472,0.0,0,1120 23:55:50
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 23:45:46
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 23:36:32
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 23:15:48
9715,6246526.268392875,5241260.759117992,0.0,333,1120 23:05:44
9715,6246526.268392875,5241260.759117992,0.11,0,1120 22:55:46
9715,6246526.268392875,5241260.759117992,0.22,0,1120 22:45:44
9715,6246526.268392875,5241260.759117992,0.11,182,1120 22:35:44
9715,6246526.268392875,5241260.759117992,0.11,0,1120 22:25:45
9715,6246425.334497312,5241262.005674472,0.22,345,1120 22:15:43
9715,6246425.334497312,5241262.005674472,0.22,0,1120 22:05:51
9715,6246426.338164273,5241371.4299295535,0.11,186,1120 21:55:39
9715,6246425.334497312,5241262.005674472,0.32,0,1120 21:45:42
9715,6246425.334497312,5241262.005674472,0.0,0,1120 21:35:41
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 21:25:42
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 21:15:38
9715,6246527.271246616,5241370.183383115,0.0,148,1120 21:05:52
9715,6246426.338164273,5241371.4299295535,0.32,30,1120 20:45:38
9715,6246526.268392875,5241260.759117992,0.11,168,1120 20:35:52
9715,6246526.268392875,5241260.759117992,0.11,168,1120 20:35:34
9715,6246527.271246616,5241370.183383115,0.32,0,1120 20:15:32
9715,6246527.271246616,5241370.183383115,0.32,0,1120 20:05:47
9715,6246426.338164273,5241371.4299295535,0.11,255,1120 19:45:29
9715,6246526.268392875,5241260.759117992,0.22,236,1120 19:35:30
9715,6246526.268392875,5241260.759117992,0.32,105,1120 19:25:29
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 19:15:28
9715,6246527.271246616,5241370.183383115,0.0,71,1120 19:05:38
9715,6246527.271246616,5241370.183383115,0.32,0,1120 18:35:28
9715,6246426.338164273,5241371.4299295535,0.22,340,1120 18:25:25
9715,6246426.338164273,5241371.4299295535,0.11,40,1120 18:15:26
9715,6246426.338164273,5241371.4299295535,0.22,127,1120 18:05:26
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 17:55:25
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 17:45:25
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 17:36:02
9715,6246426.338164273,5241371.4299295535,0.0,10,1120 17:15:22
9715,6246426.338164273,5241371.4299295535,0.0,40,1120 17:05:17
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 16:55:16
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 16:45:23
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 16:25:41
9715,6246527.271246616,5241370.183383115,0.0,0,1120 16:15:13
9715,6246527.271246616,5241370.183383115,0.0,0,1120 16:05:12
9715,6246527.271246616,5241370.183383115,0.32,0,1120 15:55:09
9715,6246527.271246616,5241370.183383115,0.22,30,1120 15:45:09
9715,6246527.271246616,5241370.183383115,0.11,0,1120 15:35:07
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 15:25:04
9715,6246527.271246616,5241370.183383115,0.11,131,1120 15:15:06
9715,6246527.271246616,5241370.183383115,0.0,0,1120 15:05:03
9715,6246527.271246616,5241370.183383115,0.11,0,1120 14:55:01
9715,6246527.271246616,5241370.183383115,0.0,0,1120 14:45:01
9715,6246527.271246616,5241370.183383115,0.11,0,1120 14:35:04
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 14:25:01
9715,6246527.271246616,5241370.183383115,0.11,0,1120 14:15:03
9715,6246527.271246616,5241370.183383115,0.0,0,1120 14:05:12
9715,6246527.271246616,5241370.183383115,0.22,100,1120 13:55:02
9715,6246527.271246616,5241370.183383115,0.22,0,1120 13:45:01
9715,6246527.271246616,5241370.183383115,0.22,160,1120 13:34:59
9715,6246527.271246616,5241370.183383115,0.0,0,1120 13:25:01
9715,6246526.268392875,5241260.759117992,0.32,0,1120 13:15:00
9715,6246526.268392875,5241260.759117992,0.22,91,1120 13:04:55
9715,6246526.268392875,5241260.759117992,0.22,0,1120 12:55:00
9715,6246526.268392875,5241260.759117992,0.0,0,1120 12:44:58
9715,6246526.268392875,5241260.759117992,0.0,221,1120 12:34:59
9715,6246526.268392875,5241260.759117992,0.22,0,1120 12:24:56
9715,6246526.268392875,5241260.759117992,0.32,0,1120 12:14:57
9715,6246425.334497312,5241262.005674472,0.32,0,1120 12:04:55
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 11:54:55
9715,6246426.338164273,5241371.4299295535,0.32,0,1120 11:44:55
9715,6246426.338164273,5241371.4299295535,0.32,10,1120 11:34:53
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 11:24:52
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 11:14:53
9715,6246526.268392875,5241260.759117992,0.0,218,1120 11:04:48
9715,6246425.334497312,5241262.005674472,0.22,346,1120 10:54:53
9715,6246425.334497312,5241262.005674472,0.22,20,1120 10:44:50
9715,6246425.334497312,5241262.005674472,0.11,360,1120 10:34:52
9715,6246426.338164273,5241371.4299295535,0.22,81,1120 10:24:52
9715,6246426.338164273,5241371.4299295535,0.11,344,1120 10:14:52
9715,6246426.338164273,5241371.4299295535,0.22,112,1120 10:04:50
9715,6246426.338164273,5241371.4299295535,0.22,126,1120 09:54:50
9715,6246426.338164273,5241371.4299295535,0.11,354,1120 09:34:46
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 09:24:47
9715,6246425.334497312,5241262.005674472,0.11,0,1120 09:14:47
9715,6246527.271246616,5241370.183383115,0.0,0,1120 09:04:44
9715,6246527.271246616,5241370.183383115,0.11,0,1120 08:54:47
9715,6246527.271246616,5241370.183383115,0.11,0,1120 08:44:56
9715,6246527.271246616,5241370.183383115,0.22,0,1120 08:34:52
9715,6246527.271246616,5241370.183383115,0.0,347,1120 08:24:47
9715,6246527.271246616,5241370.183383115,0.11,50,1120 08:14:44
9715,6246526.268392875,5241260.759117992,0.0,348,1120 08:04:43
9715,6246527.271246616,5241370.183383115,0.22,61,1120 07:54:41
9715,6246527.271246616,5241370.183383115,0.22,275,1120 07:44:40
9715,6246527.271246616,5241370.183383115,0.22,0,1120 07:34:36
9715,6246527.271246616,5241370.183383115,0.32,0,1120 07:24:36
9715,6246527.271246616,5241370.183383115,0.11,0,1120 07:14:37
9715,6246527.271246616,5241370.183383115,0.11,0,1120 07:04:33
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 06:54:37
9715,6246527.271246616,5241370.183383115,0.22,0,1120 06:44:35
9715,6246526.268392875,5241260.759117992,0.32,61,1120 06:34:32
9715,6246527.271246616,5241370.183383115,0.32,0,1120 06:24:57
9715,6246527.271246616,5241370.183383115,0.22,0,1120 06:14:33
9715,6246527.271246616,5241370.183383115,0.22,0,1120 06:04:33
9715,6246526.268392875,5241260.759117992,0.32,0,1120 05:54:33
9715,6246527.271246616,5241370.183383115,0.32,147,1120 05:44:33
9715,6246527.271246616,5241370.183383115,0.22,147,1120 05:34:31
9715,6246527.271246616,5241370.183383115,0.22,171,1120 05:24:31
9715,6246527.271246616,5241370.183383115,0.32,0,1120 05:14:29
9715,6246527.271246616,5241370.183383115,0.22,120,1120 05:04:28
9715,6246527.271246616,5241370.183383115,0.32,0,1120 04:54:29
9715,6246527.271246616,5241370.183383115,0.22,61,1120 04:44:25
9715,6246527.271246616,5241370.183383115,0.11,120,1120 04:34:26
9715,6246426.338164273,5241371.4299295535,0.11,91,1120 04:24:24
9715,6246426.338164273,5241371.4299295535,0.11,132,1120 04:14:26
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 04:04:23
9715,6246426.338164273,5241371.4299295535,0.0,287,1120 03:54:23
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 03:44:23
9715,6246526.268392875,5241260.759117992,0.11,0,1120 03:34:21
9715,6246426.338164273,5241371.4299295535,0.32,0,1120 03:24:21
9715,6246426.338164273,5241371.4299295535,0.0,0,1120 03:14:20
9715,6246426.338164273,5241371.4299295535,0.0,264,1120 03:04:18
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 02:54:17
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 02:44:17
9715,6246426.338164273,5241371.4299295535,0.0,50,1120 02:34:17
9715,6246426.338164273,5241371.4299295535,0.11,217,1120 02:24:15
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 02:14:15
9715,6246426.338164273,5241371.4299295535,0.32,240,1120 02:04:13
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 01:54:10
9715,6246426.338164273,5241371.4299295535,0.32,0,1120 01:44:11
9715,6246426.338164273,5241371.4299295535,0.11,0,1120 01:34:11
9715,6246426.338164273,5241371.4299295535,0.32,296,1120 01:24:10
9715,6246426.338164273,5241371.4299295535,0.22,0,1120 01:14:11
9715,6246425.334497312,5241262.005674472,0.11,0,1120 01:04:08
9715,6246425.334497312,5241262.005674472,0.22,2,1120 00:54:10
9715,6246526.268392875,5241260.759117992,0.0,0,1120 00:44:11
9715,6246425.334497312,5241262.005674472,0.11,0,1120 00:34:07
9715,6246425.334497312,5241262.005674472,0.11,0,1120 00:24:09
9715,6246425.334497312,5241262.005674472,0.11,0,1120 00:14:05
9715,6246526.268392875,5241260.759117992,0.0,0,1120 00:04:20
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 23:54:06
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 23:44:29
9715,6246426.338164273,5241371.4299295535,0.11,309,1119 23:24:05
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 23:14:08
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 23:04:02
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 22:54:07
9715,6246426.338164273,5241371.4299295535,0.22,50,1119 22:44:01
9715,6246426.338164273,5241371.4299295535,0.11,81,1119 22:34:12
9715,6246426.338164273,5241371.4299295535,0.22,81,1119 22:24:03
9715,6246426.338164273,5241371.4299295535,0.22,50,1119 22:14:01
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 22:04:01
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 21:53:57
9715,6246425.334497312,5241262.005674472,0.22,101,1119 21:44:01
9715,6246426.338164273,5241371.4299295535,0.22,50,1119 21:33:59
9715,6246527.271246616,5241370.183383115,0.11,50,1119 21:23:57
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 21:13:55
9715,6246426.338164273,5241371.4299295535,0.0,243,1119 21:03:49
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 20:53:53
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 20:43:53
9715,6246426.338164273,5241371.4299295535,0.0,71,1119 20:33:51
9715,6246527.271246616,5241370.183383115,0.0,61,1119 20:23:49
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 20:13:50
9715,6246426.338164273,5241371.4299295535,0.11,91,1119 20:03:59
9715,6246426.338164273,5241371.4299295535,0.22,279,1119 19:53:46
9715,6246426.338164273,5241371.4299295535,0.22,122,1119 19:43:46
9715,6246426.338164273,5241371.4299295535,0.0,308,1119 19:33:42
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 19:23:46
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 19:13:42
9715,6246425.334497312,5241262.005674472,0.11,0,1119 19:03:41
9715,6246425.334497312,5241262.005674472,0.22,0,1119 18:53:43
9715,6246425.334497312,5241262.005674472,0.22,9,1119 18:43:42
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 18:33:42
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 18:23:41
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 18:13:41
9715,6246527.271246616,5241370.183383115,0.0,0,1119 18:03:42
9715,6246526.268392875,5241260.759117992,0.11,0,1119 17:53:39
9715,6246527.271246616,5241370.183383115,0.11,0,1119 17:33:37
9715,6246527.271246616,5241370.183383115,0.22,0,1119 17:23:38
9715,6246527.271246616,5241370.183383115,0.11,0,1119 17:13:38
9715,6246527.271246616,5241370.183383115,0.0,91,1119 17:03:31
9715,6246527.271246616,5241370.183383115,0.22,0,1119 16:53:37
9715,6246527.271246616,5241370.183383115,0.0,0,1119 16:43:37
9715,6246527.271246616,5241370.183383115,0.32,0,1119 16:33:40
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 16:23:36
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 16:13:48
9715,6246425.334497312,5241262.005674472,0.32,0,1119 15:53:35
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 15:43:37
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 15:33:36
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 15:23:37
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 15:13:31
9715,6246426.338164273,5241371.4299295535,0.11,127,1119 15:03:24
9715,6246425.334497312,5241262.005674472,0.11,113,1119 14:53:26
9715,6246425.334497312,5241262.005674472,0.32,129,1119 14:43:27
9715,6246526.268392875,5241260.759117992,0.11,114,1119 14:33:25
9715,6246425.334497312,5241262.005674472,0.11,0,1119 14:23:33
9715,6246426.338164273,5241371.4299295535,0.32,0,1119 14:13:31
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 14:03:36
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 13:53:23
9715,6246426.338164273,5241371.4299295535,0.32,138,1119 13:43:25
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 13:33:29
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 13:23:24
9715,6246426.338164273,5241371.4299295535,0.0,280,1119 13:13:20
9715,6246426.338164273,5241371.4299295535,0.0,0,1119 13:03:19
9715,6246426.338164273,5241371.4299295535,0.22,0,1119 12:53:20
9715,6246426.338164273,5241371.4299295535,0.11,0,1119 12:43:17
