渔船ID,x,y,速度,方向,time
10818,6359036.909663162,5409520.319528208,0.0,0,1110 11:51:47
10818,6359136.576938724,5409520.200297042,0.11,0,1110 11:41:44
10818,6359036.909663162,5409520.319528208,0.22,358,1110 11:21:45
10818,6359036.909663162,5409520.319528208,0.0,0,1110 11:11:41
10818,6359136.576938724,5409520.200297042,0.11,185,1110 11:01:44
10818,6359136.576938724,5409520.200297042,0.22,30,1110 10:51:42
10818,6359136.576938724,5409520.200297042,0.11,142,1110 10:41:42
10818,6359136.576938724,5409520.200297042,0.0,0,1110 10:31:58
10818,6359136.576938724,5409520.200297042,0.0,281,1110 10:12:11
10818,6359136.576938724,5409520.200297042,0.22,0,1110 09:41:39
10818,6359136.576938724,5409520.200297042,3.51,20,1110 09:31:41
10818,6359136.576938724,5409520.200297042,0.0,20,1110 09:21:51
10818,6359136.576938724,5409520.200297042,0.11,350,1110 09:11:37
10818,6359136.576938724,5409520.200297042,3.99,30,1110 09:01:41
10818,6359136.576938724,5409520.200297042,0.0,348,1110 08:51:40
10818,6359136.576938724,5409520.200297042,0.0,0,1110 08:41:35
10818,6359136.576938724,5409520.200297042,0.32,0,1110 08:31:43
10818,6359136.576938724,5409520.200297042,0.11,0,1110 08:21:34
10818,6359136.576938724,5409520.200297042,0.0,334,1110 08:11:35
10818,6359136.576938724,5409520.200297042,0.0,106,1110 08:01:46
10818,6359136.576938724,5409520.200297042,0.11,0,1110 07:51:32
10818,6359136.576938724,5409520.200297042,0.22,5,1110 07:41:32
10818,6359136.576938724,5409520.200297042,0.22,81,1110 07:31:34
10818,6359136.576938724,5409520.200297042,0.32,106,1110 07:11:34
10818,6359136.576938724,5409520.200297042,0.22,71,1110 07:01:29
10818,6359136.576938724,5409520.200297042,0.32,207,1110 06:51:28
10818,6359136.576938724,5409520.200297042,0.22,240,1110 06:41:26
10818,6359136.576938724,5409520.200297042,0.0,317,1110 06:31:26
10818,6359136.576938724,5409520.200297042,0.32,153,1110 06:21:34
10818,6359136.576938724,5409520.200297042,0.11,102,1110 06:11:25
10818,6359136.6793379225,5409630.121700352,0.22,245,1110 06:01:27
10818,6359136.576938724,5409520.200297042,0.32,0,1110 05:51:32
10818,6359136.576938724,5409520.200297042,0.32,0,1110 05:51:26
10818,6359136.576938724,5409520.200297042,0.0,20,1110 05:41:25
10818,6359136.576938724,5409520.200297042,0.22,8,1110 05:31:24
10818,6359136.576938724,5409520.200297042,0.32,203,1110 05:21:30
10818,6359136.576938724,5409520.200297042,0.49,169,1110 05:11:23
10818,6359136.576938724,5409520.200297042,2.7,317,1110 05:01:21
10818,6359136.576938724,5409520.200297042,0.11,138,1110 04:51:20
