渔船ID,x,y,速度,方向,time
10506,6391376.380413436,5315771.314271914,8.58,10,1117 11:50:16
10506,6388964.314387253,5317740.6188938385,3.51,142,1117 11:40:28
10506,6388964.314387253,5317740.6188938385,3.51,142,1117 11:30:27
10506,6388964.314387253,5317740.6188938385,3.51,142,1117 11:20:26
10506,6388964.314387253,5317740.6188938385,3.51,142,1117 11:10:23
10506,6388964.314387253,5317740.6188938385,3.51,142,1117 11:00:23
10506,6388964.314387253,5317740.6188938385,3.51,142,1117 10:50:33
10506,6388964.314387253,5317740.6188938385,3.51,142,1117 10:40:19
10506,6388964.314387253,5317740.6188938385,5.07,188,1117 10:30:19
10506,6388964.314387253,5317740.6188938385,6.48,188,1117 10:20:20
10506,6388260.822310071,5318397.378119838,3.4,120,1117 10:10:17
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 10:00:12
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 09:50:11
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 09:40:11
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 09:30:10
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 09:20:21
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 09:20:08
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 09:10:40
10506,6390576.345879387,5313686.2545182565,4.32,30,1117 09:00:37
10506,6389874.754103432,5312807.695559107,3.08,40,1117 08:50:18
10506,6383155.516631153,5303587.810286963,1.08,20,1117 08:40:00
10506,6383155.516631153,5303587.810286963,1.08,7,1117 08:30:09
10506,6383155.516631153,5303587.810286963,1.08,7,1117 08:19:58
10506,6383155.516631153,5303587.810286963,1.08,7,1117 08:10:15
10506,6383155.516631153,5303587.810286963,1.08,7,1117 07:59:56
10506,6383155.516631153,5303587.810286963,1.08,7,1117 07:49:53
10506,6383155.516631153,5303587.810286963,1.78,7,1117 07:29:59
10506,6383055.132895988,5303478.066188677,1.19,139,1117 07:19:59
10506,6382452.4165363265,5303258.115220538,2.48,40,1117 07:09:57
10506,6381749.636928878,5302489.990503434,3.99,40,1117 06:59:56
10506,6380243.634600158,5300515.385063145,3.62,30,1117 06:49:50
10506,6380243.634600158,5300515.385063145,3.62,30,1117 06:39:53
10506,6379540.651310203,5299637.860509318,3.18,40,1117 06:29:53
10506,6378636.59756855,5298650.64251874,3.4,30,1117 06:19:54
10506,6377832.881086073,5297773.205969455,3.62,30,1117 06:10:01
10506,6376928.57282331,5296786.191762853,2.48,40,1117 05:59:52
10506,6376024.129942989,5295799.285503356,4.1,20,1117 05:49:49
10506,6375220.172179467,5294593.335700882,5.72,30,1117 05:39:49
10506,6374315.398197262,5293825.829712301,3.08,50,1117 05:29:47
10506,6373410.519712926,5293058.421306897,3.78,40,1117 05:19:47
10506,6370192.288150936,5289660.977638499,2.7,30,1117 05:09:40
10506,6370192.288150936,5289660.977638499,2.7,30,1117 04:59:38
10506,6370192.288150936,5289660.977638499,2.7,30,1117 04:49:37
10506,6370192.288150936,5289660.977638499,2.7,30,1117 04:39:38
10506,6369488.066049042,5288784.4169029435,3.72,20,1117 04:29:40
10506,6368783.751382948,5287907.92662465,4.21,40,1117 04:19:37
10506,6368079.344204354,5287031.5068304315,3.99,30,1117 04:09:40
10506,6372605.973415896,5293387.036922144,4.59,10,1117 03:59:32
10506,6372605.973415896,5293387.036922144,4.59,10,1117 03:49:30
10506,6372605.973415896,5293387.036922144,3.51,209,1117 03:39:28
