渔船ID,x,y,速度,方向,time
10803,5920091.724514415,4948370.369378602,0.7,220,1123 23:55:54
10803,5920079.003385748,4947937.261469131,2.1,317,1123 23:45:52
10803,5919629.636232464,4946656.045319666,4.8,20,1123 23:35:52
10803,5918476.4797429675,4945947.929236572,4.59,81,1123 23:25:49
10803,5917133.598556434,4945790.374306675,1.4,40,1123 23:15:52
10803,5915787.4971552435,4945524.732105112,1.62,71,1123 23:05:49
10803,5914444.579420304,4945367.53313139,1.62,71,1123 22:55:46
10803,5913101.648092989,4945210.5115003865,1.89,71,1123 22:45:45
10803,5911758.703247984,4945053.667216434,3.29,71,1123 22:35:46
10803,5910415.744959986,4944897.000283856,4.48,71,1123 22:25:44
10803,5909072.77330369,4944740.510706964,3.89,71,1123 22:15:43
10803,5907726.527234827,4944475.942057514,1.89,71,1123 22:05:42
10803,5906486.325668256,4944315.157862185,3.78,71,1123 21:55:41
10803,5905136.747976365,4943942.681780959,4.48,81,1123 21:45:41
10803,5903893.215736807,4943673.964243764,3.4,71,1123 21:35:40
10803,5902649.653185927,4943405.401190902,4.8,71,1123 21:25:38
10803,5901303.2522306135,4943141.6941240365,3.78,71,1123 21:15:40
10803,5900059.628803615,4942873.45251153,4.48,81,1123 21:05:39
10803,5898713.166356423,4942610.092828813,4.48,81,1123 20:55:37
10803,5897469.482335517,4942342.17268719,4.8,71,1123 20:45:36
10803,5894875.868014282,4941703.322932001,4.21,71,1123 20:25:33
10803,5893632.08560941,4941435.880536902,4.59,71,1123 20:15:31
10803,5892388.27343504,4941168.592686787,4.48,61,1123 20:05:33
10803,5891141.060652976,4940793.226106408,4.8,71,1123 19:55:28
10803,5889790.988162148,4940422.834687542,4.1,61,1123 19:45:26
10803,5888547.070218842,4940156.026396139,4.7,71,1123 19:35:26
10803,5887296.330914898,4939672.918646568,4.37,61,1123 19:25:24
10803,5886151.750804188,4939293.344099889,0.49,105,1123 19:15:24
10803,5884911.131730368,4939135.215223223,4.1,81,1123 19:05:28
10803,5883567.683473506,4938982.11698814,8.42,81,1123 18:55:31
10803,5882539.527038586,4939030.964012578,3.4,71,1123 18:45:24
10803,5880884.190355478,4938784.672385192,7.72,71,1123 18:35:32
10803,5880760.740755348,4938140.269403208,1.89,294,1123 18:25:32
10803,5880962.941569674,4938022.239289336,1.67,20,1123 18:15:31
10803,5879814.708523798,4937535.187648966,4.21,61,1123 18:05:28
10803,5878567.0465776585,4937161.416104229,3.4,71,1123 17:55:18
10803,5877319.339427638,4936787.803090561,4.91,81,1123 17:45:18
10803,5874823.789812181,4936041.052700885,4.8,71,1123 17:25:15
10803,5873589.886866379,4936100.731888567,4.1,50,1123 17:15:38
10803,5871008.817084264,4935900.929163959,4.1,50,1123 16:55:57
10803,5869658.087824022,4935533.27881497,4.8,71,1123 16:45:18
10803,5868406.617077713,4935052.583039422,4.48,71,1123 16:35:20
10803,5867158.613081853,4934680.246273047,4.32,61,1123 16:25:14
10803,5865907.029231017,4934199.874683859,4.7,61,1123 16:15:14
10803,5863407.231553021,4933347.80999821,4.91,61,1123 15:55:29
10803,5862056.201889376,4932981.206525199,4.59,71,1123 15:45:30
10803,5860598.724314094,4932511.712936755,7.61,61,1123 15:35:30
