渔船ID,lat,lon,速度,方向,time,type
24302,22.559,118.162,2.86,62,0912 23:53:55,拖网
24302,22.557,118.154,3.56,88,0912 23:43:55,拖网
24302,22.555,118.144,3.29,91,0912 23:33:55,拖网
24302,22.55,118.136,3.29,54,0912 23:23:55,拖网
24302,22.552,118.128,2.97,73,0912 23:13:55,拖网
24302,22.543000000000006,118.092,3.35,72,0912 22:34:53,拖网
24302,22.541,118.081,3.18,99,0912 22:23:55,拖网
24302,22.54,118.071,3.67,70,0912 22:13:55,拖网
24302,22.539,118.062,3.29,76,0912 22:03:55,拖网
24302,22.538,118.052,2.97,81,0912 21:53:56,拖网
24302,22.537,118.042,2.97,82,0912 21:43:55,拖网
24302,22.536,118.033,3.18,83,0912 21:33:55,拖网
24302,22.536,118.024,3.35,71,0912 21:23:56,拖网
24302,22.536,118.015,1.89,107,0912 21:13:55,拖网
24302,22.538,118.014,4.16,293,0912 21:03:55,拖网
24302,22.535,118.021,2.97,238,0912 20:53:55,拖网
24302,22.536,118.03,3.08,258,0912 20:43:55,拖网
24302,22.536,118.039,3.45,267,0912 20:34:53,拖网
24302,22.538,118.05,3.45,264,0912 20:23:56,拖网
24302,22.539,118.06,3.89,267,0912 20:13:56,拖网
24302,22.541,118.071,3.89,275,0912 20:03:55,拖网
24302,22.543000000000006,118.081,2.97,256,0912 19:53:55,拖网
24302,22.544,118.092,4.05,269,0912 19:43:55,拖网
24302,22.547,118.103,3.08,246,0912 19:33:55,拖网
24302,22.549,118.114,4.05,256,0912 19:23:55,拖网
24302,22.551,118.125,3.56,258,0912 19:13:56,拖网
24302,22.554,118.136,3.67,261,0912 19:03:56,拖网
24302,22.556,118.146,3.99,264,0912 18:53:57,拖网
24302,22.559,118.157,2.97,234,0912 18:43:55,拖网
24302,22.562,118.166,4.05,256,0912 18:34:54,拖网
24302,22.565,118.178,3.56,256,0912 18:23:57,拖网
24302,22.568,118.185,1.08,278,0912 18:13:57,拖网
24302,22.566,118.195,2.59,256,0912 18:03:57,拖网
24302,22.566,118.207,3.67,267,0912 17:53:57,拖网
24302,22.567,118.218,3.56,256,0912 17:43:56,拖网
24302,22.567,118.23,4.26,270,0912 17:33:57,拖网
24302,22.567,118.242,3.67,270,0912 17:23:56,拖网
24302,22.569000000000006,118.324,3.78,270,0912 16:13:56,拖网
24302,22.569000000000006,118.335,3.67,274,0912 16:03:57,拖网
24302,22.569000000000006,118.347,4.26,265,0912 15:53:57,拖网
24302,22.569000000000006,118.358,4.05,262,0912 15:43:57,拖网
24302,22.569000000000006,118.369,3.18,281,0912 15:33:57,拖网
24302,22.568,118.38,3.89,259,0912 15:23:57,拖网
24302,22.569000000000006,118.39,3.18,296,0912 15:13:58,拖网
24302,22.568,118.4,2.97,291,0912 15:03:58,拖网
24302,22.569000000000006,118.41,2.97,270,0912 14:53:58,拖网
24302,22.57,118.42,3.99,245,0912 14:43:57,拖网
24302,22.563,118.427,5.88,2,0912 14:34:55,拖网
24302,22.545,118.43,4.59,37,0912 14:23:58,拖网
24302,22.552,118.425,2.59,162,0912 14:13:57,拖网
24302,22.555,118.418,3.67,97,0912 14:03:57,拖网
24302,22.554,118.409,3.56,83,0912 13:53:57,拖网
24302,22.553,118.4,3.67,90,0912 13:43:57,拖网
24302,22.553,118.39,3.18,64,0912 13:33:57,拖网
24302,22.551,118.381,2.97,73,0912 13:23:56,拖网
24302,22.55,118.371,3.35,86,0912 13:13:57,拖网
24302,22.55,118.361,3.67,83,0912 13:03:57,拖网
24302,22.549,118.351,3.35,76,0912 12:53:57,拖网
24302,22.548,118.34,3.67,84,0912 12:43:56,拖网
24302,22.548,118.331,3.56,86,0912 12:34:55,拖网
24302,22.547,118.319,3.67,78,0912 12:23:58,拖网
24302,22.546,118.308,3.78,90,0912 12:13:58,拖网
24302,22.545,118.297,3.89,84,0912 12:03:58,拖网
24302,22.544,118.286,3.78,87,0912 11:53:58,拖网
24302,22.542,118.274,3.56,79,0912 11:43:58,拖网
24302,22.545,118.262,4.48,131,0912 11:33:57,拖网
24302,22.566,118.258,7.39,167,0912 11:23:58,拖网
24302,22.569000000000006,118.256,1.19,207,0912 11:13:58,拖网
24302,22.57,118.261,2.97,226,0912 11:03:58,拖网
24302,22.571,118.268,2.27,256,0912 10:53:58,拖网
24302,22.572,118.275,3.56,234,0912 10:43:57,拖网
24302,22.573,118.281,2.37,275,0912 10:34:55,拖网
24302,22.574,118.289,2.97,278,0912 10:23:58,拖网
24302,22.567,118.177,0.38,105,0912 08:13:58,拖网
24302,22.565,118.181,1.89,313,0912 08:03:58,拖网
24302,22.566,118.187,2.97,267,0912 07:53:58,拖网
24302,22.567,118.195,3.08,259,0912 07:43:58,拖网
24302,22.569000000000006,118.204,3.08,268,0912 07:33:58,拖网
24302,22.57,118.213,2.97,265,0912 07:23:58,拖网
24302,22.572,118.222,2.97,260,0912 07:13:58,拖网
24302,22.573,118.231,3.08,242,0912 07:03:58,拖网
24302,22.573,118.24,3.45,290,0912 06:53:57,拖网
24302,22.573,118.25,3.56,271,0912 06:43:57,拖网
24302,22.573,118.259,3.35,264,0912 06:34:56,拖网
24302,22.575,118.269,3.08,269,0912 06:23:58,拖网
24302,22.577,118.278,3.35,263,0912 06:13:57,拖网
24302,22.578000000000007,118.288,2.97,259,0912 06:03:58,拖网
24302,22.579,118.297,3.56,278,0912 05:53:58,拖网
24302,22.58,118.307,3.29,272,0912 05:43:58,拖网
24302,22.58,118.316,3.67,295,0912 05:33:58,拖网
24302,22.581,118.337,3.35,258,0912 05:13:58,拖网
24302,22.582,118.347,3.45,258,0912 05:03:58,拖网
24302,22.582,118.358,3.29,281,0912 04:53:58,拖网
24302,22.577,118.367,4.05,137,0912 04:43:58,拖网
24302,22.583,118.365,1.89,132,0912 04:34:56,拖网
24302,22.583,118.355,2.97,78,0912 04:23:59,拖网
24302,22.583,118.337,3.18,97,0912 04:03:59,拖网
24302,22.584,118.311,3.18,118,0912 03:33:59,拖网
24302,22.583,118.303,2.59,66,0912 03:23:59,拖网
24302,22.582,118.286,2.59,78,0912 03:03:59,拖网
24302,22.581,118.277,3.56,101,0912 02:53:59,拖网
24302,22.58,118.268,3.29,94,0912 02:43:59,拖网
24302,22.58,118.26,2.75,83,0912 02:34:57,拖网
24302,22.579,118.25,3.45,89,0912 02:23:59,拖网
24302,22.577,118.233,2.86,83,0912 02:03:59,拖网
24302,22.576,118.224,2.86,86,0912 01:53:59,拖网
24302,22.571,118.22,3.08,339,0912 01:43:59,拖网
24302,22.571,118.229,2.97,272,0912 01:33:59,拖网
24302,22.573,118.248,2.86,276,0912 01:13:59,拖网
24302,22.574,118.258,3.08,264,0912 01:03:59,拖网
24302,22.575,118.267,3.08,267,0912 00:54:00,拖网
24302,22.574,118.272,8.69,82,0912 00:43:58,拖网
24302,22.567,118.256,1.3,172,0912 00:34:57,拖网
24302,22.572,118.25,2.16,111,0912 00:23:59,拖网
24302,22.571,118.23,3.35,84,0912 00:03:59,拖网
24302,22.57,118.219,3.67,92,0911 23:53:58,拖网
24302,22.567,118.2,3.56,80,0911 23:33:59,拖网
24302,22.549,118.125,3.78,271,0911 19:54:01,拖网
24302,22.563,118.184,3.18,251,0911 18:54:01,拖网
24302,22.565,118.193,3.18,253,0911 18:44:00,拖网
24302,22.568,118.202,3.56,262,0911 18:34:58,拖网
24302,22.57,118.213,3.67,268,0911 18:24:00,拖网
24302,22.571,118.224,4.05,276,0911 18:14:00,拖网
24302,22.631,118.259,7.56,187,0911 17:14:00,拖网
24302,22.697,118.265,8.85,179,0911 16:44:00,拖网
24302,22.719,118.265,8.96,178,0911 16:34:58,拖网
24302,22.747,118.265,9.17,186,0911 16:24:01,拖网
24302,22.772,118.265,8.96,177,0911 16:14:01,拖网
24302,22.796,118.261,9.28,177,0911 16:04:01,拖网
24302,22.82,118.256,8.69,170,0911 15:54:01,拖网
24302,22.893,118.251,8.96,183,0911 15:24:01,拖网
24302,22.918000000000006,118.253,9.44,180,0911 15:14:01,拖网
24302,22.943,118.251,9.44,182,0911 15:04:01,拖网
24302,22.969,118.253,9.44,201,0911 14:54:01,拖网
24302,22.995,118.253,9.44,173,0911 14:44:01,拖网
24302,23.018,118.253,9.07,172,0911 14:34:59,拖网
24302,23.047,118.253,9.55,190,0911 14:24:01,拖网
24302,23.101,118.254,9.44,189,0911 14:04:01,拖网
24302,23.128,118.253,9.88,182,0911 13:54:01,拖网
24302,23.155,118.25,10.25,172,0911 13:44:01,拖网
24302,23.182,118.249,9.88,182,0911 13:34:01,拖网
24302,23.21,118.247,9.88,172,0911 13:24:01,拖网
24302,23.342,118.214,10.25,175,0911 12:34:59,拖网
24302,23.371,118.206,9.77,160,0911 12:24:02,拖网
24302,23.397,118.197,9.98,156,0911 12:14:02,拖网
24302,23.423,118.188,8.15,161,0911 12:04:02,拖网
24302,23.428,118.187,4.48,172,0911 11:54:02,拖网
24302,23.431,118.193,3.18,273,0911 11:44:02,拖网
24302,23.432,118.203,3.35,263,0911 11:34:02,拖网
24302,23.432,118.213,3.29,265,0911 11:24:02,拖网
24302,23.433000000000003,118.222,3.18,267,0911 11:14:02,拖网
24302,23.433000000000003,118.232,2.7,277,0911 11:04:02,拖网
24302,23.433000000000003,118.25,3.29,269,0911 10:44:01,拖网
24302,23.429,118.26,3.45,146,0911 10:24:01,拖网
24302,23.433000000000003,118.242,3.45,83,0911 10:04:01,拖网
24302,23.433000000000003,118.231,3.78,95,0911 09:54:00,拖网
24302,23.433000000000003,118.22,3.56,93,0911 09:44:02,拖网
24302,23.433000000000003,118.21,3.99,94,0911 09:34:01,拖网
24302,23.436,118.171,2.75,285,0911 08:54:01,拖网
24302,23.434,118.18,2.97,293,0911 08:44:01,拖网
24302,23.434,118.222,2.86,284,0911 07:54:01,拖网
24302,23.434,118.23,2.75,257,0911 07:44:02,拖网
24302,23.434,118.238,2.16,295,0911 07:34:02,拖网
24302,23.434,118.246,2.59,277,0911 07:24:02,拖网
24302,23.434,118.254,2.7,270,0911 07:14:02,拖网
24302,23.434,118.262,2.59,236,0911 07:04:02,拖网
24302,23.433000000000003,118.265,1.35,57,0911 06:54:02,拖网
24302,23.436,118.107,3.56,85,0911 04:14:02,拖网
24302,23.436,118.097,3.56,96,0911 04:04:02,拖网
24302,23.436,118.087,3.56,92,0911 03:54:02,拖网
24302,23.436,118.076,3.45,94,0911 03:44:02,拖网
24302,23.436,118.066,3.35,89,0911 03:34:02,拖网
24302,23.436,118.056,3.18,102,0911 03:24:02,拖网
24302,23.435,118.046,3.45,96,0911 03:14:02,拖网
24302,23.435,118.036,3.18,76,0911 03:04:02,拖网
24302,23.435,118.026,2.75,73,0911 02:54:02,拖网
24302,23.435,118.017,3.45,102,0911 02:44:03,拖网
24302,23.436,118.008,2.75,98,0911 02:35:00,拖网
24302,23.435,117.998,3.08,82,0911 02:24:02,拖网
24302,23.435,117.988,3.45,93,0911 02:14:02,拖网
24302,23.435,117.979,3.35,84,0911 02:04:02,拖网
24302,23.433000000000003,117.971,2.97,88,0911 01:54:02,拖网
24302,23.433000000000003,117.962,2.75,85,0911 01:44:03,拖网
24302,23.432,117.954,2.97,86,0911 01:34:03,拖网
24302,23.428,117.95,3.35,337,0911 01:24:03,拖网
24302,23.428,117.96,3.18,299,0911 01:14:03,拖网
24302,23.429,117.969,3.29,261,0911 01:04:03,拖网
24302,23.431,117.99,3.56,274,0911 00:44:03,拖网
24302,23.437,118.078,3.18,271,0910 23:04:04,拖网
24302,23.436,118.087,2.7,277,0910 22:54:03,拖网
24302,23.436,118.096,2.97,275,0910 22:44:03,拖网
24302,23.436,118.105,2.97,268,0910 22:35:01,拖网
24302,23.436,118.115,2.97,262,0910 22:24:03,拖网
24302,23.436,118.124,3.18,280,0910 22:14:03,拖网
24302,23.436,118.133,3.29,256,0910 22:04:03,拖网
24302,23.436,118.143,3.08,271,0910 21:54:04,拖网
24302,23.435,118.151,2.75,288,0910 21:44:03,拖网
24302,23.435,118.161,3.08,282,0910 21:34:02,拖网
24302,23.436,118.169,2.75,261,0910 21:24:03,拖网
24302,23.435,118.178,2.27,267,0910 21:14:03,拖网
24302,23.435,118.181,1.3,257,0910 21:04:03,拖网
24302,23.432,118.185,3.08,257,0910 20:54:04,拖网
24302,23.432,118.194,2.97,272,0910 20:44:03,拖网
24302,23.432,118.202,2.86,276,0910 20:35:01,拖网
24302,23.432,118.212,3.67,294,0910 20:24:03,拖网
24302,23.432,118.221,2.97,274,0910 20:14:04,拖网
