渔船ID,lat,lon,速度,方向,time,type
21151,22.964,117.303,0.22,185,1023 23:48:26,围网
21151,22.964,117.304,0.32,240,1023 22:18:14,围网
21151,22.965,117.305,0.81,141,1023 20:48:15,围网
21151,23.215,117.402,8.9,184,1023 18:48:46,围网
21151,23.676,117.525,9.01,188,1023 15:18:24,围网
21151,23.748,117.54,8.8,140,1023 14:48:19,围网
21151,23.748,117.54,8.8,140,1023 14:48:16,围网
21151,23.754,117.507,0.11,0,1023 14:18:21,围网
21151,23.753,117.507,0.0,0,1023 13:48:07,围网
21151,23.753,117.507,0.11,109,1023 13:18:08,围网
21151,23.755,117.522,8.09,294,1023 12:48:11,围网
21151,23.687,117.526,10.09,20,1023 12:18:13,围网
21151,23.613000000000003,117.505,10.09,10,1023 11:48:12,围网
21151,23.121,117.386,9.5,10,1023 08:19:37,围网
21151,23.048,117.373,1.67,350,1023 07:48:17,围网
21151,22.974,117.359,8.9,360,1023 07:18:52,围网
21151,22.974,117.359,8.9,360,1023 07:18:48,围网
21151,22.971,117.081,9.77,229,1020 10:42:18,围网
21151,23.158,117.231,9.61,234,1020 09:12:26,围网
21151,23.206,117.302,9.5,229,1020 08:42:00,围网
21151,23.259,117.375,10.09,253,1020 08:12:16,围网
21151,23.36,117.522,9.61,231,1020 07:11:39,围网
21151,23.408,117.599,6.91,243,1020 06:42:03,围网
21151,23.46,117.673,10.09,230,1020 06:11:36,围网
21151,23.585,117.8,9.28,213,1020 05:11:35,围网
21151,23.717,117.919,9.61,223,1020 04:12:00,围网
21151,23.913,118.085,9.77,237,1020 02:41:14,围网
21151,23.973000000000006,118.143,9.12,219,1020 02:11:25,围网
21151,24.035,118.195,9.12,211,1020 01:41:10,围网
21151,24.095,118.244,10.09,184,1020 01:11:17,围网
21151,24.151,118.3,9.17,237,1020 00:41:58,围网
21151,24.151,118.3,9.17,237,1020 00:40:59,围网
21151,24.204,118.354,9.12,232,1020 00:11:04,围网
21151,24.204,118.354,9.12,232,1020 00:11:01,围网
