渔船ID,lat,lon,速度,方向,time,type
26392,24.443,117.825,0.32,0,1027 11:58:07,拖网
26392,24.443,117.825,0.32,172,1027 11:48:02,拖网
26392,24.443,117.825,0.32,0,1027 11:38:04,拖网
26392,24.443,117.824,0.0,357,1027 11:28:03,拖网
26392,24.443,117.824,0.0,0,1027 11:18:02,拖网
26392,24.443,117.824,0.11,0,1027 11:09:58,拖网
26392,24.443,117.825,0.0,112,1027 10:47:55,拖网
26392,24.443,117.825,0.11,0,1027 10:37:56,拖网
26392,24.443,117.825,0.11,0,1027 10:27:56,拖网
26392,24.443,117.824,0.22,232,1027 10:17:54,拖网
26392,24.443,117.824,0.22,0,1027 10:07:55,拖网
26392,24.443,117.824,0.32,10,1027 09:57:53,拖网
26392,24.443,117.824,0.0,61,1027 09:47:52,拖网
26392,24.443,117.824,0.11,339,1027 09:37:54,拖网
26392,24.443,117.824,0.22,0,1027 09:27:52,拖网
26392,24.443,117.824,0.11,227,1027 09:17:54,拖网
26392,24.443,117.824,0.0,0,1027 09:07:53,拖网
26392,24.443,117.824,0.11,0,1027 08:57:54,拖网
26392,24.443,117.824,0.0,71,1027 08:47:52,拖网
26392,24.443,117.824,0.0,0,1027 08:37:52,拖网
26392,24.443,117.824,0.0,0,1027 08:37:51,拖网
26392,24.443,117.824,0.32,200,1027 08:27:51,拖网
26392,24.443,117.824,0.11,221,1027 08:17:51,拖网
26392,24.442,117.824,0.0,0,1027 08:08:48,拖网
26392,24.442,117.824,0.0,329,1027 07:47:46,拖网
26392,24.443,117.824,0.11,337,1027 07:37:48,拖网
26392,24.443,117.824,0.22,226,1027 07:17:44,拖网
26392,24.443,117.824,0.32,0,1027 07:07:42,拖网
26392,24.443,117.824,0.11,0,1027 06:57:43,拖网
26392,24.443,117.824,0.0,0,1027 06:47:42,拖网
26392,24.443,117.824,0.32,128,1027 06:37:40,拖网
26392,24.443,117.824,0.0,120,1027 06:28:33,拖网
26392,24.443,117.824,0.11,0,1027 06:18:31,拖网
26392,24.443,117.824,0.0,0,1027 05:57:40,拖网
26392,24.443,117.824,0.22,297,1027 05:47:37,拖网
26392,24.442,117.825,0.32,168,1027 05:37:40,拖网
26392,24.442,117.825,0.11,342,1027 05:27:38,拖网
26392,24.443,117.825,0.22,0,1027 05:18:11,拖网
26392,24.443,117.825,0.0,153,1027 04:57:35,拖网
26392,24.443,117.825,0.11,0,1027 04:47:35,拖网
26392,24.443,117.825,0.0,0,1027 04:37:35,拖网
26392,24.443,117.825,0.0,226,1027 04:27:34,拖网
26392,24.443,117.825,0.0,0,1027 04:17:33,拖网
26392,24.443,117.825,0.22,0,1027 04:07:33,拖网
26392,24.443,117.825,0.0,0,1027 03:58:00,拖网
26392,24.443,117.824,0.11,0,1027 03:48:21,拖网
26392,24.443,117.825,0.11,0,1027 03:27:26,拖网
26392,24.443,117.825,0.22,0,1027 03:17:41,拖网
26392,24.443,117.825,0.11,30,1027 03:07:25,拖网
26392,24.443,117.825,0.0,0,1027 02:57:27,拖网
26392,24.443,117.825,0.32,241,1027 02:47:24,拖网
26392,24.443,117.824,0.32,0,1027 02:37:23,拖网
26392,24.443,117.824,0.32,0,1027 02:27:24,拖网
26392,24.443,117.824,0.22,252,1027 02:17:22,拖网
26392,24.443,117.824,0.11,318,1027 02:07:21,拖网
26392,24.443,117.824,0.22,322,1027 01:57:20,拖网
26392,24.443,117.824,0.0,321,1027 01:47:18,拖网
