渔船ID,lat,lon,速度,方向,time,type
23777,27.568,125.094,0.38,0,0924 23:59:10,围网
23777,27.569000000000006,125.095,0.32,0,0924 23:48:30,围网
23777,27.57,125.095,0.22,137,0924 23:39:08,围网
23777,27.571,125.096,0.7,157,0924 23:29:07,围网
23777,27.572,125.097,0.49,213,0924 23:19:09,围网
23777,27.573,125.097,1.03,246,0924 23:09:17,围网
23777,27.574,125.098,0.0,257,0924 22:59:18,围网
23777,27.575,125.098,0.0,148,0924 22:49:46,围网
23777,27.576,125.099,0.92,181,0924 22:39:01,围网
23777,27.578000000000007,125.099,1.08,61,0924 22:19:00,围网
23777,27.579,125.1,1.08,243,0924 22:08:59,围网
23777,27.581,125.099,0.7,245,0924 21:58:55,围网
23777,27.582,125.099,0.49,254,0924 21:48:51,围网
23777,27.583,125.1,0.59,160,0924 21:38:13,围网
23777,27.584,125.1,0.92,91,0924 21:28:58,围网
23777,27.586,125.1,0.81,252,0924 21:18:55,围网
23777,27.587,125.1,0.49,191,0924 21:08:49,围网
23777,27.588,125.1,0.11,245,0924 20:58:08,围网
23777,27.589,125.1,0.32,202,0924 20:48:44,围网
23777,27.59,125.099,0.32,251,0924 20:38:44,围网
23777,27.591,125.099,0.81,164,0924 20:28:03,围网
23777,27.593000000000004,125.097,1.03,113,0924 20:18:39,围网
23777,27.596,125.096,0.7,91,0924 19:58:36,围网
23777,27.599,125.094,0.92,125,0924 19:37:57,围网
23777,27.6,125.092,0.92,240,0924 19:28:35,围网
23777,27.601,125.091,0.92,137,0924 19:18:28,围网
23777,27.604,125.089,0.11,103,0924 18:58:34,围网
23777,27.605,125.089,3.89,309,0924 18:47:55,围网
23777,27.606,125.088,0.38,205,0924 18:38:33,围网
23777,27.607,125.088,0.59,347,0924 18:28:34,围网
23777,27.608,125.087,1.89,125,0924 18:18:30,围网
23777,27.609,125.086,0.59,298,0924 18:08:31,围网
23777,27.609,125.085,1.3,303,0924 17:58:25,围网
23777,27.61,125.085,1.08,234,0924 17:48:21,围网
23777,27.611,125.084,2.91,148,0924 17:28:22,围网
23777,27.612,125.083,1.03,271,0924 17:17:37,围网
23777,27.612,125.083,0.59,357,0924 17:07:38,围网
23777,27.613000000000003,125.084,3.29,314,0924 16:58:15,围网
23777,27.611,125.092,2.32,215,0924 16:47:35,围网
23777,27.614,125.096,4.37,4,0924 16:38:11,围网
23777,27.596,125.101,6.1,356,0924 16:28:10,围网
23777,27.577,125.103,7.72,10,0924 16:18:11,围网
23777,27.559,125.1,5.72,10,0924 16:08:11,围网
23777,27.552,125.093,7.77,140,0924 15:58:16,围网
23777,27.565,125.073,7.39,144,0924 15:48:08,围网
23777,27.572,125.058,1.78,165,0924 15:38:22,围网
23777,27.571,125.057,0.11,328,0924 15:28:09,围网
23777,27.571,125.058,0.32,311,0924 15:18:02,围网
23777,27.57,125.058,1.67,91,0924 15:08:01,围网
23777,27.569000000000006,125.061,0.7,304,0924 14:48:03,围网
23777,27.569000000000006,125.062,0.49,40,0924 14:38:21,围网
23777,27.569000000000006,125.062,0.7,342,0924 14:28:00,围网
23777,27.569000000000006,125.064,0.38,323,0924 14:17:59,围网
23777,27.569000000000006,125.065,1.08,316,0924 14:07:57,围网
23777,27.569000000000006,125.067,0.49,320,0924 13:57:59,围网
23777,27.569000000000006,125.068,1.67,299,0924 13:47:56,围网
23777,27.569000000000006,125.07,1.51,307,0924 13:37:56,围网
23777,27.569000000000006,125.071,1.19,222,0924 13:27:16,围网
23777,27.569000000000006,125.073,0.49,50,0924 13:17:50,围网
23777,27.569000000000006,125.075,0.92,271,0924 13:07:51,围网
23777,27.569000000000006,125.077,1.19,273,0924 12:57:12,围网
23777,27.569000000000006,125.079,1.62,272,0924 12:47:10,围网
23777,27.569000000000006,125.081,1.62,274,0924 12:37:47,围网
23777,27.569000000000006,125.083,0.49,250,0924 12:27:06,围网
23777,27.57,125.085,0.32,280,0924 12:17:45,围网
23777,27.57,125.086,1.4,71,0924 12:07:42,围网
23777,27.571,125.088,0.22,0,0924 11:57:43,围网
23777,27.571,125.089,1.67,164,0924 11:47:04,围网
23777,27.572,125.091,0.11,0,0924 11:37:41,围网
23777,27.573,125.093,0.59,281,0924 11:27:39,围网
23777,27.574,125.095,0.22,243,0924 11:07:38,围网
23777,27.576,125.098,0.92,238,0924 10:47:38,围网
23777,27.577,125.099,0.81,264,0924 10:37:38,围网
23777,27.578000000000007,125.099,1.08,91,0924 10:27:37,围网
23777,27.58,125.1,0.32,152,0924 10:17:36,围网
23777,27.582,125.1,1.03,279,0924 10:07:35,围网
23777,27.584,125.1,0.59,201,0924 09:57:33,围网
23777,27.586,125.1,0.7,105,0924 09:46:54,围网
23777,27.588,125.1,0.59,193,0924 09:37:30,围网
23777,27.59,125.1,1.19,124,0924 09:27:31,围网
23777,27.592,125.099,0.81,213,0924 09:17:41,围网
23777,27.595,125.099,1.78,134,0924 09:07:43,围网
23777,27.597,125.099,2.1,347,0924 08:57:05,围网
23777,27.599,125.097,1.3,132,0924 08:47:41,围网
23777,27.602,125.096,1.67,155,0924 08:37:42,围网
23777,27.619,125.068,7.99,102,0924 08:17:36,围网
23777,27.627,125.043,8.31,124,0924 08:07:37,围网
23777,27.638,125.019,8.2,124,0924 07:56:57,围网
23777,27.649,124.996,8.42,110,0924 07:47:35,围网
23777,27.66,124.972,8.58,109,0924 07:37:34,围网
23777,27.672,124.949,9.28,139,0924 07:27:34,围网
23777,27.683000000000003,124.926,8.2,131,0924 07:16:54,围网
23777,27.693,124.902,7.18,104,0924 07:07:32,围网
23777,27.691,124.879,7.39,50,0924 06:57:32,围网
23777,27.687,124.856,6.42,81,0924 06:47:30,围网
23777,27.682,124.832,8.09,61,0924 06:37:30,围网
23777,27.679,124.808,7.5,50,0924 06:26:51,围网
23777,27.675,124.784,7.5,81,0924 06:17:25,围网
23777,27.673,124.76,7.07,81,0924 06:07:26,围网
23777,27.668000000000006,124.737,3.62,61,0924 05:57:24,围网
23777,27.664,124.713,3.08,61,0924 05:47:23,围网
23777,27.661,124.689,10.09,119,0924 05:37:22,围网
23777,27.658,124.664,8.58,71,0924 05:27:22,围网
23777,27.654,124.64,7.29,91,0924 05:17:20,围网
23777,27.65,124.616,7.61,81,0924 05:07:22,围网
23777,27.646,124.592,1.89,91,0924 04:57:20,围网
23777,27.642,124.568,6.91,71,0924 04:47:20,围网
23777,27.639,124.544,5.77,71,0924 04:37:19,围网
23777,27.635,124.52,7.5,61,0924 04:27:17,围网
23777,27.631,124.497,7.07,91,0924 04:17:40,围网
23777,27.626,124.473,7.72,81,0924 04:07:14,围网
23777,27.618,124.426,7.99,81,0924 03:47:13,围网
23777,27.613000000000003,124.404,7.88,91,0924 03:37:29,围网
23777,27.61,124.379,8.09,61,0924 03:27:12,围网
