渔船ID,lat,lon,速度,方向,time,type
25784,27.707,122.043,0.65,338,1006 23:56:46,围网
25784,27.706,122.044,0.05,0,1006 23:46:46,围网
25784,27.706,122.044,0.16,0,1006 23:36:46,围网
25784,27.705,122.045,0.38,0,1006 23:26:46,围网
25784,27.706,122.046,7.45,44,1006 23:16:46,围网
25784,27.685,122.032,8.36,24,1006 23:06:46,围网
25784,27.664,122.02,8.58,38,1006 22:56:46,围网
25784,27.647,122.002,8.36,66,1006 22:46:46,围网
25784,27.635,121.98,8.47,30,1006 22:36:46,围网
25784,27.616,121.965,7.56,43,1006 22:26:46,围网
25784,27.599,121.947,8.69,33,1006 22:16:46,围网
25784,27.582,121.947,9.07,319,1006 22:07:44,围网
25784,27.562,121.967,8.69,309,1006 21:56:46,围网
25784,27.544,121.984,8.74,342,1006 21:46:46,围网
25784,27.537,121.984,0.38,43,1006 21:36:46,围网
25784,27.536,121.983,1.08,349,1006 21:26:46,围网
25784,27.536,121.983,0.86,55,1006 21:16:46,围网
25784,27.536,121.982,0.65,62,1006 21:06:46,围网
25784,27.535,121.981,1.57,108,1006 20:56:46,围网
25784,27.535,121.98,0.65,60,1006 20:46:46,围网
25784,27.535,121.978,0.65,18,1006 20:36:46,围网
25784,27.535,121.979,0.38,0,1006 20:26:46,围网
25784,27.534,121.977,0.86,334,1006 20:16:47,围网
25784,27.534,121.976,0.27,67,1006 20:07:44,围网
25784,27.534,121.975,0.65,50,1006 19:56:47,围网
25784,27.534,121.974,0.49,42,1006 19:46:47,围网
25784,27.534,121.972,0.97,118,1006 19:36:47,围网
25784,27.534,121.971,0.49,66,1006 19:26:47,围网
25784,27.534,121.969,0.59,45,1006 19:16:47,围网
25784,27.534,121.967,0.76,29,1006 19:06:47,围网
25784,27.534,121.966,0.38,0,1006 18:56:47,围网
25784,27.534,121.964,0.05,0,1006 18:46:47,围网
25784,27.533,121.963,0.59,61,1006 18:36:47,围网
25784,27.533,121.962,0.65,77,1006 18:26:47,围网
25784,27.534,121.961,0.38,66,1006 18:16:48,围网
25784,27.534,121.96,0.65,93,1006 18:07:45,围网
25784,27.534,121.958,0.49,61,1006 17:56:48,围网
25784,27.535,121.958,1.67,199,1006 17:46:48,围网
25784,27.535,121.959,1.78,21,1006 17:36:48,围网
25784,27.534,121.959,0.59,266,1006 17:26:48,围网
25784,27.534,121.958,0.65,284,1006 17:16:48,围网
25784,27.534,121.958,1.19,70,1006 17:06:47,围网
25784,27.534,121.958,0.27,336,1006 16:56:47,围网
25784,27.534,121.958,0.59,29,1006 16:46:48,围网
25784,27.534,121.958,0.49,312,1006 16:36:47,围网
25784,27.535,121.958,0.86,146,1006 16:26:47,围网
25784,27.535,121.958,0.38,155,1006 16:16:47,围网
25784,27.535,121.958,0.76,92,1006 16:07:45,围网
25784,27.535,121.958,0.97,187,1006 15:56:47,围网
25784,27.535,121.958,0.27,277,1006 15:46:47,围网
25784,27.535,121.958,0.16,0,1006 15:36:48,围网
25784,27.535,121.958,0.27,102,1006 15:26:48,围网
25784,27.535,121.958,0.05,0,1006 15:16:47,围网
25784,27.535,121.958,0.49,19,1006 15:06:47,围网
25784,27.535,121.958,0.76,35,1006 14:56:48,围网
25784,27.535,121.958,0.65,341,1006 14:47:01,围网
25784,27.535,121.958,0.49,303,1006 14:26:47,围网
25784,27.535,121.958,0.16,0,1006 14:16:48,围网
25784,27.535,121.958,0.49,192,1006 14:07:45,围网
25784,27.535,121.958,1.08,148,1006 13:56:48,围网
25784,27.535,121.957,0.86,241,1006 13:46:48,围网
25784,27.536,121.957,0.97,231,1006 13:36:48,围网
25784,27.536,121.957,0.76,304,1006 13:26:48,围网
25784,27.536,121.957,0.49,317,1006 13:16:48,围网
25784,27.536,121.957,0.27,226,1006 13:06:48,围网
25784,27.536,121.957,0.65,193,1006 12:56:48,围网
25784,27.536,121.957,0.76,171,1006 12:46:48,围网
25784,27.536,121.957,0.27,0,1006 12:36:48,围网
25784,27.536,121.957,0.38,328,1006 12:26:48,围网
25784,27.536,121.957,0.38,235,1006 12:16:48,围网
25784,27.536,121.957,0.59,342,1006 12:07:46,围网
25784,27.536,121.957,0.05,0,1006 11:56:48,围网
25784,27.536,121.957,0.49,207,1006 11:47:07,围网
25784,27.536,121.957,0.27,40,1006 11:26:48,围网
25784,27.536,121.957,0.59,0,1006 11:16:48,围网
25784,27.536,121.957,0.76,180,1006 11:06:48,围网
25784,27.536,121.957,1.78,303,1006 10:56:48,围网
25784,27.536,121.957,0.86,291,1006 10:47:00,围网
25784,27.536,121.957,1.08,173,1006 10:26:48,围网
25784,27.536,121.957,0.86,202,1006 10:16:48,围网
25784,27.536,121.957,0.27,248,1006 10:07:46,围网
25784,27.535,121.957,0.59,196,1006 09:56:48,围网
25784,27.535,121.957,0.65,340,1006 09:46:48,围网
25784,27.535,121.958,0.27,231,1006 09:36:48,围网
25784,27.535,121.958,0.49,192,1006 09:26:48,围网
25784,27.535,121.958,1.3,30,1006 09:16:48,围网
25784,27.535,121.958,0.38,296,1006 09:06:48,围网
25784,27.535,121.958,0.49,165,1006 08:56:49,围网
25784,27.535,121.958,0.38,220,1006 08:47:07,围网
25784,27.535,121.958,0.38,0,1006 08:26:49,围网
25784,27.535,121.958,2.27,182,1006 08:16:49,围网
25784,27.536,121.958,0.05,0,1006 08:07:46,围网
25784,27.536,121.957,0.65,354,1006 07:56:49,围网
25784,27.536,121.959,1.08,269,1006 07:46:49,围网
25784,27.549,121.954,8.09,191,1006 07:36:49,围网
25784,27.57,121.958,6.85,226,1006 07:26:49,围网
25784,27.588,121.971,8.36,201,1006 07:16:49,围网
25784,27.61,121.975,7.88,195,1006 07:06:49,围网
25784,27.631,121.982,8.15,201,1006 06:56:49,围网
25784,27.653,121.988,7.39,197,1006 06:46:49,围网
25784,27.675,121.995,7.99,199,1006 06:36:49,围网
25784,27.697,122.0,8.15,184,1006 06:26:50,围网
25784,27.719,122.003,8.74,179,1006 06:16:50,围网
25784,27.738000000000003,122.008,7.99,202,1006 06:07:47,围网
25784,27.761,122.013,7.77,177,1006 05:56:49,围网
25784,27.783,122.014,7.56,196,1006 05:46:49,围网
25784,27.803,122.023,7.45,179,1006 05:36:49,围网
25784,27.823,122.028,7.99,222,1006 05:26:49,围网
25784,27.839,122.044,7.99,247,1006 05:16:49,围网
25784,27.852,122.063,7.77,255,1006 05:06:49,围网
25784,27.866,122.08,6.58,189,1006 04:56:49,围网
25784,27.867,122.078,0.86,32,1006 04:47:06,围网
25784,27.867,122.078,0.59,308,1006 04:26:50,围网
25784,27.867,122.079,0.49,143,1006 04:16:50,围网
25784,27.868,122.079,1.19,308,1006 04:07:48,围网
25784,27.869,122.08,0.65,0,1006 03:56:50,围网
25784,27.868,122.079,0.76,24,1006 03:46:50,围网
25784,27.868,122.078,0.49,20,1006 03:36:50,围网
25784,27.868,122.077,0.05,0,1006 03:26:50,围网
25784,27.869,122.078,0.49,0,1006 03:16:50,围网
25784,27.869,122.078,0.49,187,1006 03:06:51,围网
25784,27.87,122.079,0.38,0,1006 02:56:51,围网
25784,27.87,122.079,0.59,189,1006 02:46:50,围网
25784,27.871,122.08,0.27,252,1006 02:36:50,围网
25784,27.872,122.081,0.27,314,1006 02:26:50,围网
25784,27.873,122.081,0.49,253,1006 02:16:50,围网
25784,27.873,122.082,0.49,266,1006 02:07:48,围网
25784,27.874,122.083,0.38,0,1006 01:56:50,围网
25784,27.875,122.084,0.59,266,1006 01:46:50,围网
25784,27.875,122.085,0.49,226,1006 01:36:50,围网
25784,27.876,122.085,0.27,177,1006 01:26:50,围网
25784,27.877,122.086,0.97,289,1006 01:16:51,围网
25784,27.878,122.087,0.97,261,1006 01:06:51,围网
25784,27.879,122.089,2.05,263,1006 00:57:02,围网
25784,27.879,122.091,0.59,209,1006 00:36:51,围网
25784,27.88,122.091,1.08,232,1006 00:26:51,围网
25784,27.881,122.092,0.49,227,1006 00:16:51,围网
25784,27.881,122.093,0.49,226,1006 00:07:49,围网
25784,27.882,122.094,0.65,8,1005 23:57:04,围网
25784,27.884,122.096,0.76,172,1005 23:36:51,围网
25784,27.884,122.098,0.27,296,1005 23:26:51,围网
25784,27.885,122.099,0.38,225,1005 23:16:51,围网
25784,27.885,122.1,0.65,218,1005 23:06:51,围网
25784,27.886,122.101,0.27,253,1005 22:56:51,围网
25784,27.886,122.103,0.59,251,1005 22:46:51,围网
25784,27.886,122.104,0.76,289,1005 22:36:51,围网
25784,27.887,122.105,0.38,267,1005 22:26:51,围网
25784,27.888,122.106,1.19,259,1005 22:16:51,围网
25784,27.89,122.109,3.67,248,1005 22:07:49,围网
25784,27.895,122.136,8.36,257,1005 21:56:51,围网
25784,27.904,122.161,8.96,249,1005 21:46:50,围网
