渔船ID,lat,lon,速度,方向,time,type
23202,24.331,118.141,0.22,0,0930 23:55:14,拖网
23202,24.331,118.141,0.11,245,0930 23:45:41,拖网
23202,24.331,118.141,0.11,268,0930 23:35:20,拖网
23202,24.331,118.141,0.11,298,0930 23:25:18,拖网
23202,24.331,118.141,0.22,276,0930 23:15:17,拖网
23202,24.331,118.141,0.32,0,0930 23:05:13,拖网
23202,24.331,118.141,0.32,0,0930 22:55:11,拖网
23202,24.331,118.141,0.32,296,0930 22:45:13,拖网
23202,24.331,118.141,0.0,0,0930 22:35:30,拖网
23202,24.331,118.141,0.0,289,0930 22:25:28,拖网
23202,24.331,118.141,0.32,0,0930 22:15:25,拖网
23202,24.331,118.141,0.22,2,0930 22:05:24,拖网
23202,24.331,118.141,0.32,0,0930 21:54:21,拖网
23202,24.331,118.141,0.22,101,0930 21:45:05,拖网
23202,24.331,118.141,0.32,264,0930 21:35:04,拖网
23202,24.331,118.141,0.11,193,0930 21:25:04,拖网
23202,24.331,118.141,0.32,109,0930 21:15:03,拖网
23202,24.331,118.141,0.32,103,0930 21:05:02,拖网
23202,24.331,118.141,0.32,150,0930 20:55:03,拖网
23202,24.331,118.141,0.22,227,0930 20:45:01,拖网
23202,24.331,118.141,0.0,199,0930 20:35:01,拖网
23202,24.331,118.141,0.22,0,0930 20:25:01,拖网
23202,24.331,118.141,0.0,81,0930 20:14:56,拖网
23202,24.331,118.141,0.22,116,0930 19:55:00,拖网
23202,24.331,118.141,0.11,0,0930 19:44:59,拖网
23202,24.331,118.141,0.0,0,0930 19:34:57,拖网
23202,24.331,118.141,0.32,0,0930 19:24:58,拖网
23202,24.331,118.141,0.32,0,0930 19:14:55,拖网
23202,24.33,118.141,0.22,0,0930 19:04:54,拖网
23202,24.33,118.141,0.0,0,0930 18:54:52,拖网
23202,24.33,118.141,0.11,0,0930 18:44:45,拖网
23202,24.33,118.141,0.22,172,0930 18:14:49,拖网
23202,24.33,118.141,0.22,0,0930 18:04:48,拖网
23202,24.33,118.141,0.22,0,0930 17:54:49,拖网
