渔船ID,lat,lon,速度,方向,time,type
20087,27.283,120.297,0.32,0,0930 23:58:32,围网
20087,27.283,120.297,0.22,0,0930 23:37:39,围网
20087,27.283,120.297,0.22,0,0930 23:36:53,围网
20087,27.283,120.297,0.11,0,0930 23:27:40,围网
20087,27.283,120.297,0.11,91,0930 23:17:36,围网
20087,27.283,120.297,0.11,0,0930 23:07:35,围网
20087,27.283,120.297,0.22,0,0930 22:57:35,围网
20087,27.283,120.297,0.0,0,0930 22:47:56,围网
20087,27.283,120.297,0.22,0,0930 22:27:31,围网
20087,27.283,120.297,0.0,101,0930 22:17:18,围网
20087,27.283,120.297,0.32,0,0930 22:07:28,围网
20087,27.283,120.297,0.22,30,0930 21:57:28,围网
20087,27.283,120.297,0.11,81,0930 21:47:25,围网
20087,27.283,120.297,0.0,61,0930 21:37:25,围网
20087,27.283,120.297,0.32,0,0930 21:26:40,围网
20087,27.283,120.297,0.11,0,0930 21:17:22,围网
20087,27.283,120.297,0.22,278,0930 21:07:21,围网
20087,27.283,120.297,0.32,71,0930 20:57:20,围网
20087,27.283,120.297,0.11,0,0930 20:47:29,围网
20087,27.283,120.297,0.0,81,0930 20:17:15,围网
20087,27.283,120.297,0.11,0,0930 20:07:17,围网
20087,27.283,120.297,0.0,0,0930 19:57:18,围网
20087,27.283,120.297,0.11,0,0930 19:46:29,围网
20087,27.283,120.297,0.0,0,0930 19:37:13,围网
20087,27.283,120.297,0.0,122,0930 19:27:41,围网
20087,27.283,120.297,0.11,115,0930 19:17:20,围网
20087,27.283,120.297,0.0,116,0930 19:07:17,围网
20087,27.283,120.297,0.11,116,0930 18:57:17,围网
20087,27.283,120.297,0.11,0,0930 18:47:12,围网
20087,27.283,120.297,0.22,0,0930 18:37:13,围网
20087,27.283,120.297,0.0,0,0930 18:27:12,围网
20087,27.283,120.297,0.0,0,0930 18:17:29,围网
20087,27.283,120.297,0.0,0,0930 17:47:04,围网
20087,27.283,120.297,0.0,0,0930 17:37:17,围网
20087,27.283,120.297,0.0,119,0930 17:17:31,围网
20087,27.283,120.297,0.32,0,0930 17:06:54,围网
20087,27.283,120.297,0.11,315,0930 16:56:54,围网
20087,27.283,120.297,0.32,30,0930 16:46:53,围网
20087,27.283,120.297,0.11,0,0930 16:36:51,围网
20087,27.283,120.297,0.32,30,0930 16:26:51,围网
20087,27.283,120.297,0.0,0,0930 16:17:10,围网
20087,27.283,120.297,0.32,0,0930 16:08:54,围网
20087,27.283,120.297,0.0,0,0930 15:46:55,围网
20087,27.283,120.297,0.22,210,0930 15:36:52,围网
20087,27.283,120.297,0.11,0,0930 15:26:48,围网
20087,27.283,120.297,0.11,0,0930 15:16:54,围网
20087,27.283,120.297,0.11,0,0930 14:56:40,围网
20087,27.283,120.297,0.32,4,0930 14:46:50,围网
20087,27.283,120.297,0.11,0,0930 14:36:31,围网
20087,27.283,120.297,0.11,123,0930 14:17:04,围网
20087,27.283,120.297,0.32,50,0930 13:56:34,围网
20087,27.283,120.297,0.32,40,0930 13:46:28,围网
20087,27.283,120.297,0.32,110,0930 13:36:29,围网
20087,27.283,120.297,0.22,0,0930 13:16:25,围网
20087,27.283,120.297,0.32,0,0930 13:06:23,围网
20087,27.283,120.297,0.22,30,0930 12:56:24,围网
20087,27.283,120.297,0.22,0,0930 12:46:23,围网
20087,27.283,120.297,0.22,30,0930 12:36:27,围网
20087,27.283,120.297,0.22,2,0930 12:26:20,围网
20087,27.283,120.297,0.22,0,0930 12:16:20,围网
20087,27.283,120.297,0.0,0,0930 12:06:19,围网
20087,27.283,120.297,0.11,0,0930 11:56:17,围网
20087,27.283,120.297,0.22,268,0930 11:47:10,围网
20087,27.283,120.297,0.22,268,0930 11:45:36,围网
20087,27.283,120.297,0.0,0,0930 11:26:17,围网
