渔船ID,lat,lon,速度,方向,time,type
20330,20.826,108.628,7.18,70,0924 23:55:25,拖网
20330,20.817,108.641,8.15,259,0924 23:46:24,拖网
20330,20.824,108.632,6.85,69,0924 23:35:26,拖网
20330,20.817,108.644,7.66,268,0924 23:25:26,拖网
20330,20.817,108.671,9.77,258,0924 23:15:26,拖网
20330,20.816,108.699,9.28,291,0924 23:05:26,拖网
20330,20.818,108.688,7.56,114,0924 22:55:26,拖网
20330,20.825,108.702,7.88,239,0924 22:45:26,拖网
20330,20.818,108.694,6.75,96,0924 22:35:26,拖网
20330,20.819000000000006,108.696,7.45,284,0924 22:25:26,拖网
20330,20.824,108.697,6.96,96,0924 22:15:26,拖网
20330,20.822,108.694,7.88,229,0924 22:05:26,拖网
20330,20.828000000000007,108.71,2.16,323,0924 21:55:26,拖网
20330,20.821,108.703,6.85,56,0924 21:46:24,拖网
20330,20.823,108.69,7.77,251,0924 21:35:27,拖网
20330,20.821,108.704,6.85,86,0924 21:26:08,拖网
20330,20.817,108.696,6.85,79,0924 19:55:26,拖网
20330,20.818,108.688,7.45,268,0924 19:46:24,拖网
20330,20.823,108.707,6.37,71,0924 19:35:26,拖网
20330,20.82,108.687,7.66,129,0924 19:25:26,拖网
20330,20.825,108.707,8.85,275,0924 19:15:25,拖网
20330,20.821,108.692,7.88,68,0924 19:05:25,拖网
20330,20.824,108.706,9.07,289,0924 18:55:27,拖网
20330,20.815,108.691,8.58,12,0924 18:45:27,拖网
20330,20.819000000000006,108.693,7.77,204,0924 18:35:27,拖网
20330,20.822,108.7,6.75,86,0924 18:25:27,拖网
20330,20.824,108.694,7.77,262,0924 18:15:27,拖网
20330,20.826,108.702,6.75,83,0924 18:05:27,拖网
20330,20.818,108.689,7.56,259,0924 17:55:26,拖网
20330,20.818,108.701,6.85,42,0924 17:46:24,拖网
20330,20.809,108.685,5.45,200,0924 17:35:26,拖网
20330,20.824,108.696,7.39,248,0924 17:25:26,拖网
20330,20.824,108.699,6.85,106,0924 17:15:26,拖网
20330,20.823,108.693,7.66,259,0924 17:05:26,拖网
20330,20.822,108.699,6.69,82,0924 16:55:26,拖网
20330,20.831,108.697,7.77,219,0924 16:45:26,拖网
20330,20.823,108.709,6.04,95,0924 16:35:27,拖网
20330,20.828000000000007,108.692,6.69,108,0924 16:25:27,拖网
20330,20.829,108.698,9.07,266,0924 16:15:27,拖网
20330,20.816,108.694,7.29,104,0924 16:05:27,拖网
20330,20.824,108.692,7.29,267,0924 15:55:27,拖网
20330,20.836,108.707,9.77,186,0924 15:46:25,拖网
20330,20.846,108.711,0.05,0,0924 15:35:27,拖网
20330,20.846,108.711,0.05,0,0924 15:25:27,拖网
20330,20.846,108.711,0.16,0,0924 15:15:27,拖网
20330,20.846,108.711,0.05,0,0924 15:05:27,拖网
20330,20.846,108.711,0.05,0,0924 14:55:27,拖网
20330,20.846,108.711,0.0,0,0924 14:45:59,拖网
20330,20.846,108.711,0.05,0,0924 14:25:28,拖网
20330,20.846,108.711,0.0,0,0924 14:15:27,拖网
20330,20.846,108.711,0.16,0,0924 14:05:27,拖网
20330,20.846,108.711,0.27,0,0924 13:55:27,拖网
20330,20.846,108.711,0.05,0,0924 13:46:25,拖网
20330,20.846,108.711,0.16,0,0924 13:35:27,拖网
20330,20.846,108.711,0.0,0,0924 13:25:28,拖网
