渔船ID,lat,lon,速度,方向,time,type
27191,24.174,117.955,0.11,0,1027 11:52:01,刺网
27191,24.174,117.955,0.11,0,1027 11:42:02,刺网
27191,24.174,117.955,0.11,262,1027 11:32:01,刺网
27191,24.174,117.955,0.0,0,1027 11:22:00,刺网
27191,24.174,117.955,0.11,312,1027 11:12:17,刺网
27191,24.174,117.955,0.11,0,1027 11:01:57,刺网
27191,24.174,117.955,0.11,8,1027 10:52:00,刺网
27191,24.174,117.955,0.22,10,1027 10:42:10,刺网
27191,24.174,117.955,0.11,9,1027 10:31:55,刺网
27191,24.174,117.955,0.0,0,1027 10:21:54,刺网
27191,24.174,117.955,0.0,0,1027 10:11:52,刺网
27191,24.174,117.955,0.32,0,1027 10:01:53,刺网
27191,24.174,117.955,0.22,221,1027 09:41:51,刺网
27191,24.174,117.955,0.32,177,1027 09:21:51,刺网
27191,24.174,117.955,0.22,284,1027 09:11:52,刺网
27191,24.174,117.955,0.32,243,1027 09:01:47,刺网
27191,24.174,117.955,0.32,0,1027 08:41:47,刺网
27191,24.174,117.955,0.22,61,1027 08:31:44,刺网
27191,24.174,117.955,0.0,0,1027 08:11:45,刺网
27191,24.174,117.955,0.0,0,1027 08:11:44,刺网
27191,24.174,117.955,0.0,0,1027 08:02:49,刺网
27191,24.174,117.955,0.0,0,1027 08:01:52,刺网
27191,24.174,117.955,0.22,0,1027 07:51:45,刺网
27191,24.174,117.955,0.11,0,1027 07:41:43,刺网
27191,24.174,117.955,0.32,0,1027 07:31:42,刺网
27191,24.174,117.955,0.0,0,1027 07:21:42,刺网
27191,24.174,117.955,0.11,30,1027 07:11:42,刺网
27191,24.174,117.955,0.11,102,1027 07:01:42,刺网
27191,24.174,117.955,0.22,120,1027 06:51:41,刺网
27191,24.174,117.955,0.11,104,1027 06:41:38,刺网
27191,24.174,117.955,0.11,279,1027 06:31:38,刺网
27191,24.174,117.955,0.11,71,1027 06:21:46,刺网
27191,24.174,117.955,0.0,264,1027 06:11:34,刺网
27191,24.175,117.955,0.11,10,1027 06:01:34,刺网
27191,24.174,117.955,0.22,273,1027 05:51:33,刺网
27191,24.174,117.955,0.0,6,1027 05:41:32,刺网
27191,24.174,117.955,0.11,198,1027 05:31:32,刺网
27191,24.174,117.955,0.32,197,1027 05:21:30,刺网
27191,24.174,117.955,0.11,0,1027 05:11:30,刺网
27191,24.174,117.955,0.11,0,1027 05:01:30,刺网
27191,24.174,117.955,0.0,215,1027 04:51:39,刺网
27191,24.174,117.955,0.0,215,1027 04:51:28,刺网
27191,24.174,117.955,0.22,152,1027 04:41:26,刺网
27191,24.174,117.955,0.0,270,1027 04:21:29,刺网
27191,24.174,117.955,0.0,0,1027 04:11:25,刺网
27191,24.174,117.955,0.0,0,1027 04:01:33,刺网
27191,24.174,117.955,0.11,0,1027 03:51:27,刺网
27191,24.174,117.955,0.11,0,1027 03:41:25,刺网
27191,24.174,117.955,0.32,131,1027 03:31:33,刺网
27191,24.174,117.955,0.0,0,1027 03:21:27,刺网
27191,24.174,117.955,0.11,20,1027 03:11:27,刺网
27191,24.174,117.955,0.22,0,1027 03:01:26,刺网
27191,24.174,117.955,0.32,0,1027 02:51:26,刺网
27191,24.174,117.955,0.0,307,1027 02:41:32,刺网
27191,24.174,117.955,0.0,319,1027 02:31:23,刺网
27191,24.174,117.955,0.11,20,1027 02:21:28,刺网
27191,24.174,117.955,0.0,308,1027 02:11:18,刺网
27191,24.174,117.955,0.11,0,1027 02:01:20,刺网
27191,24.174,117.955,0.32,0,1027 01:51:18,刺网
27191,24.174,117.955,0.22,335,1027 01:41:17,刺网
27191,24.174,117.955,0.11,118,1027 01:31:17,刺网
27191,24.174,117.955,0.22,0,1027 01:21:16,刺网
27191,24.174,117.955,0.22,0,1027 01:11:13,刺网
27191,24.174,117.955,0.22,274,1027 01:01:11,刺网
27191,24.174,117.955,0.0,101,1027 00:51:09,刺网
27191,24.174,117.955,0.0,30,1027 00:41:11,刺网
27191,24.174,117.955,0.32,20,1027 00:31:10,刺网
27191,24.174,117.955,0.22,61,1027 00:21:09,刺网
27191,24.174,117.955,0.11,346,1027 00:11:09,刺网
27191,24.174,117.955,0.22,0,1027 00:01:18,刺网
27191,24.174,117.955,0.11,10,1026 23:51:19,刺网
27191,24.175,117.955,0.11,91,1026 23:41:12,刺网
27191,24.175,117.955,0.22,0,1026 23:31:05,刺网
27191,24.174,117.955,0.11,0,1026 23:21:12,刺网
27191,24.174,117.955,0.11,0,1026 23:11:09,刺网
27191,24.174,117.955,0.32,0,1026 22:51:08,刺网
27191,24.175,117.955,0.11,0,1026 22:41:07,刺网
27191,24.174,117.955,0.11,0,1026 22:31:00,刺网
27191,24.174,117.955,0.22,71,1026 22:10:50,刺网
27191,24.174,117.955,0.22,30,1026 21:50:54,刺网
27191,24.174,117.955,0.22,71,1026 21:40:51,刺网
27191,24.174,117.955,0.0,296,1026 21:30:50,刺网
27191,24.174,117.955,0.32,126,1026 21:20:50,刺网
27191,24.174,117.955,0.22,168,1026 21:10:48,刺网
27191,24.174,117.955,0.32,254,1026 21:00:44,刺网
27191,24.174,117.955,0.11,0,1026 20:40:48,刺网
27191,24.174,117.955,0.11,246,1026 20:30:49,刺网
27191,24.174,117.955,0.11,0,1026 20:20:59,刺网
27191,24.174,117.955,0.11,263,1026 20:10:58,刺网
27191,24.174,117.955,0.11,263,1026 20:10:44,刺网
27191,24.174,117.955,0.11,0,1026 20:00:46,刺网
27191,24.174,117.955,0.11,0,1026 19:50:45,刺网
27191,24.174,117.955,0.11,143,1026 19:40:44,刺网
27191,24.174,117.955,0.11,0,1026 19:30:44,刺网
27191,24.174,117.955,0.11,0,1026 19:20:42,刺网
27191,24.174,117.955,0.32,267,1026 19:10:56,刺网
27191,24.174,117.955,0.22,91,1026 19:00:43,刺网
27191,24.174,117.955,0.11,159,1026 18:50:43,刺网
27191,24.174,117.955,0.22,0,1026 18:40:41,刺网
27191,24.174,117.955,0.0,204,1026 18:30:40,刺网
27191,24.174,117.955,0.0,0,1026 18:20:39,刺网
27191,24.174,117.955,0.0,0,1026 18:10:39,刺网
27191,24.174,117.955,0.0,0,1026 18:00:48,刺网
27191,24.174,117.955,0.0,0,1026 17:50:48,刺网
27191,24.174,117.955,0.0,0,1026 17:40:43,刺网
27191,24.174,117.955,0.11,0,1026 17:30:41,刺网
27191,24.174,117.955,0.0,0,1026 17:20:43,刺网
27191,24.174,117.955,0.11,0,1026 17:10:42,刺网
27191,24.174,117.955,0.11,0,1026 17:00:33,刺网
27191,24.174,117.955,0.22,1,1026 16:50:55,刺网
27191,24.174,117.955,0.11,0,1026 16:40:37,刺网
27191,24.174,117.955,0.22,0,1026 16:30:37,刺网
27191,24.174,117.955,0.11,81,1026 16:20:44,刺网
27191,24.174,117.955,0.0,360,1026 16:11:33,刺网
27191,24.174,117.955,0.0,338,1026 16:01:14,刺网
27191,24.174,117.955,0.11,4,1026 15:50:38,刺网
27191,24.174,117.955,0.11,339,1026 15:40:31,刺网
27191,24.174,117.955,0.11,0,1026 15:10:30,刺网
27191,24.174,117.955,0.0,0,1026 15:00:26,刺网
27191,24.174,117.955,0.0,0,1026 14:50:38,刺网
27191,24.174,117.955,0.0,350,1026 14:40:31,刺网
27191,24.174,117.955,0.22,71,1026 14:30:24,刺网
27191,24.174,117.955,0.11,0,1026 14:20:22,刺网
27191,24.174,117.955,0.0,71,1026 14:10:23,刺网
27191,24.174,117.955,0.0,71,1026 14:10:18,刺网
27191,24.174,117.955,0.32,0,1026 13:50:22,刺网
27191,24.174,117.955,0.22,269,1026 13:40:22,刺网
27191,24.174,117.955,0.22,0,1026 13:30:20,刺网
27191,24.174,117.955,0.22,0,1026 13:20:24,刺网
27191,24.174,117.955,0.22,0,1026 13:20:17,刺网
27191,24.174,117.955,1.03,6,1026 13:10:17,刺网
27191,24.174,117.955,2.1,71,1026 13:00:17,刺网
27191,24.174,117.955,3.18,132,1026 12:50:23,刺网
27191,24.174,117.955,0.32,171,1026 12:40:15,刺网
27191,24.174,117.955,0.22,157,1026 12:30:13,刺网
27191,24.174,117.955,0.0,10,1026 12:10:13,刺网
27191,24.174,117.955,0.22,0,1026 12:00:14,刺网
27191,24.174,117.955,0.0,0,1026 11:50:16,刺网
27191,24.174,117.955,0.22,138,1026 11:40:32,刺网
27191,24.174,117.955,0.11,0,1026 11:30:14,刺网
27191,24.174,117.955,0.32,128,1026 11:20:11,刺网
27191,24.174,117.955,0.11,0,1026 11:10:13,刺网
27191,24.174,117.955,0.11,0,1026 11:00:11,刺网
27191,24.174,117.955,0.0,61,1026 10:50:40,刺网
27191,24.175,117.955,0.11,123,1026 10:40:12,刺网
27191,24.175,117.955,0.0,10,1026 10:30:11,刺网
27191,24.175,117.955,0.0,0,1026 10:20:08,刺网
27191,24.175,117.955,0.0,2,1026 10:10:06,刺网
27191,24.175,117.955,0.11,0,1026 10:00:07,刺网
27191,24.175,117.955,0.11,0,1026 09:50:08,刺网
27191,24.174,117.955,0.11,334,1026 09:40:04,刺网
27191,24.174,117.955,0.22,228,1026 09:20:06,刺网
27191,24.174,117.955,0.11,341,1026 09:10:03,刺网
