渔船ID,lat,lon,速度,方向,time,type
27983,23.596,117.428,0.05,0,0918 23:50:49,拖网
27983,23.596,117.428,0.05,0,0918 23:40:49,拖网
27983,23.596,117.428,0.0,0,0918 23:31:47,拖网
27983,23.596,117.428,0.16,0,0918 23:20:49,拖网
27983,23.596,117.428,0.16,0,0918 23:10:50,拖网
27983,23.596,117.428,0.05,0,0918 23:00:50,拖网
27983,23.596,117.428,0.05,0,0918 22:50:49,拖网
27983,23.596,117.428,0.05,0,0918 22:40:49,拖网
27983,23.596,117.428,0.16,0,0918 22:30:49,拖网
27983,23.596,117.428,0.0,0,0918 22:20:49,拖网
27983,23.596,117.428,0.05,0,0918 22:10:49,拖网
27983,23.596,117.428,0.05,0,0918 22:00:50,拖网
27983,23.596,117.428,0.05,0,0918 21:50:49,拖网
27983,23.596,117.428,0.16,0,0918 21:40:50,拖网
27983,23.596,117.428,0.0,0,0918 21:31:47,拖网
27983,23.596,117.428,0.65,235,0918 21:20:49,拖网
27983,23.596,117.428,0.05,0,0918 21:10:50,拖网
27983,23.596,117.428,0.05,0,0918 21:00:50,拖网
27983,23.596,117.428,0.76,0,0918 20:50:50,拖网
27983,23.596,117.428,0.0,0,0918 20:40:50,拖网
27983,23.596,117.428,0.05,0,0918 20:30:50,拖网
27983,23.596,117.428,0.27,0,0918 20:20:50,拖网
27983,23.596,117.428,0.0,0,0918 20:10:50,拖网
27983,23.596,117.428,0.16,0,0918 20:00:50,拖网
27983,23.596,117.428,0.0,0,0918 19:50:50,拖网
27983,23.596,117.428,0.05,0,0918 19:40:50,拖网
27983,23.596,117.428,0.16,0,0918 19:31:48,拖网
27983,23.596,117.428,0.0,0,0918 19:20:50,拖网
27983,23.596,117.428,0.05,0,0918 19:10:50,拖网
27983,23.596,117.428,0.0,0,0918 19:00:53,拖网
27983,23.596,117.428,0.05,0,0918 18:30:50,拖网
27983,23.596,117.428,0.0,0,0918 18:00:51,拖网
27983,23.596,117.428,0.16,0,0918 17:50:27,拖网
27983,23.596,117.428,0.05,0,0918 17:20:51,拖网
27983,23.596,117.428,0.05,0,0918 16:50:51,拖网
27983,23.596,117.428,0.05,0,0918 16:40:51,拖网
27983,23.596,117.428,0.05,0,0918 16:30:51,拖网
27983,23.596,117.428,0.16,0,0918 16:20:51,拖网
27983,23.596,117.428,0.05,0,0918 16:10:52,拖网
27983,23.596,117.428,0.05,0,0918 16:00:52,拖网
27983,23.596,117.428,0.16,263,0918 15:50:52,拖网
27983,23.596,117.428,0.38,263,0918 15:40:52,拖网
27983,23.596,117.428,0.05,0,0918 15:31:49,拖网
27983,23.596,117.428,0.05,0,0918 15:20:52,拖网
27983,23.596,117.428,0.05,0,0918 15:10:52,拖网
27983,23.596,117.428,0.0,0,0918 15:00:52,拖网
27983,23.596,117.428,0.16,0,0918 14:50:52,拖网
27983,23.596,117.428,0.05,0,0918 14:40:52,拖网
27983,23.596,117.428,0.05,0,0918 14:30:52,拖网
27983,23.596,117.428,0.05,0,0918 14:20:52,拖网
