渔船ID,lat,lon,速度,方向,time,type
25310,24.337,118.139,0.0,0,1006 23:51:24,拖网
25310,24.337,118.139,0.0,180,1006 23:41:22,拖网
25310,24.337,118.139,0.32,0,1006 23:31:22,拖网
25310,24.337,118.139,0.32,81,1006 23:21:21,拖网
25310,24.337,118.139,0.32,246,1006 23:10:36,拖网
25310,24.337,118.139,0.32,91,1006 23:01:20,拖网
25310,24.337,118.139,0.11,0,1006 22:50:36,拖网
25310,24.337,118.139,0.11,0,1006 22:41:19,拖网
25310,24.337,118.139,0.0,91,1006 22:31:17,拖网
25310,24.337,118.139,0.32,0,1006 22:21:15,拖网
25310,24.337,118.139,0.22,0,1006 22:10:32,拖网
25310,24.337,118.139,0.0,315,1006 22:01:12,拖网
25310,24.337,118.139,0.32,306,1006 21:51:36,拖网
25310,24.337,118.139,0.11,0,1006 21:30:26,拖网
25310,24.337,118.139,0.22,149,1006 21:21:13,拖网
25310,24.337,118.139,0.22,108,1006 21:11:11,拖网
25310,24.337,118.139,0.22,40,1006 21:00:36,拖网
25310,24.337,118.139,0.22,0,1006 20:51:12,拖网
25310,24.337,118.139,0.0,91,1006 20:41:10,拖网
25310,24.337,118.139,0.11,280,1006 20:31:55,拖网
25310,24.337,118.139,0.11,324,1006 20:21:06,拖网
25310,24.337,118.139,0.0,277,1006 20:11:25,拖网
25310,24.337,118.139,0.0,283,1006 20:00:13,拖网
25310,24.337,118.139,0.11,61,1006 19:50:26,拖网
25310,24.337,118.139,0.11,0,1006 19:41:02,拖网
25310,24.337,118.139,0.0,0,1006 19:30:58,拖网
25310,24.337,118.139,0.32,110,1006 19:20:58,拖网
25310,24.337,118.139,0.11,0,1006 19:10:57,拖网
25310,24.337,118.139,0.11,0,1006 19:01:06,拖网
25310,24.337,118.139,0.22,130,1006 18:50:55,拖网
25310,24.337,118.139,0.11,0,1006 18:40:06,拖网
25310,24.337,118.139,0.22,0,1006 18:30:29,拖网
25310,24.337,118.139,0.11,0,1006 18:21:01,拖网
25310,24.337,118.139,0.0,0,1006 18:10:52,拖网
25310,24.337,118.139,0.0,171,1006 18:00:17,拖网
25310,24.337,118.139,0.11,0,1006 17:50:51,拖网
25310,24.337,118.139,0.11,50,1006 17:40:52,拖网
25310,24.337,118.139,0.0,20,1006 17:30:00,拖网
25310,24.337,118.139,0.11,0,1006 17:21:24,拖网
25310,24.337,118.139,0.11,234,1006 17:01:04,拖网
25310,24.337,118.139,0.7,142,1006 16:40:47,拖网
25310,24.337,118.139,0.22,276,1006 16:30:42,拖网
25310,24.337,118.139,0.22,176,1006 16:20:43,拖网
25310,24.337,118.139,0.0,238,1006 16:10:42,拖网
25310,24.337,118.139,0.0,235,1006 16:00:41,拖网
25310,24.337,118.139,0.11,0,1006 15:50:47,拖网
25310,24.337,118.139,0.22,0,1006 15:39:54,拖网
25310,24.337,118.139,0.22,0,1006 15:29:50,拖网
25310,24.337,118.139,0.22,0,1006 15:20:47,拖网
25310,24.337,118.139,0.11,244,1006 15:09:49,拖网
25310,24.337,118.139,0.22,209,1006 15:00:36,拖网
25310,24.337,118.139,0.0,0,1006 14:50:57,拖网
25310,24.337,118.139,0.0,323,1006 14:39:47,拖网
25310,24.337,118.139,0.0,130,1006 14:30:36,拖网
