渔船ID,lat,lon,速度,方向,time,type
28159,26.7,120.944,0.0,0,0912 23:56:05,围网
28159,26.708,120.945,3.29,173,0912 23:36:12,围网
28159,26.718000000000004,120.945,3.29,194,0912 23:25:24,围网
28159,26.727,120.945,3.08,160,0912 23:15:37,围网
28159,26.736,120.946,2.81,194,0912 23:05:56,围网
28159,26.745,120.948,3.4,189,0912 22:55:56,围网
28159,26.754,120.948,3.51,172,0912 22:45:45,围网
28159,26.763,120.947,3.89,169,0912 22:35:44,围网
28159,26.773000000000003,120.947,2.91,182,0912 22:25:50,围网
28159,26.782,120.946,3.29,171,0912 22:15:49,围网
28159,26.792,120.946,3.78,181,0912 22:05:50,围网
28159,26.821,120.946,2.91,179,0912 21:55:38,围网
28159,26.821,120.946,2.91,179,0912 21:45:39,围网
28159,26.821,120.946,2.91,179,0912 21:35:40,围网
28159,26.831,120.947,3.29,184,0912 21:25:29,围网
28159,26.809,120.908,3.08,20,0912 21:15:28,围网
28159,26.809,120.908,3.08,20,0912 21:05:23,围网
28159,26.809,120.908,3.08,20,0912 20:54:55,围网
28159,26.809,120.908,3.08,20,0912 20:45:18,围网
28159,26.809,120.908,3.08,20,0912 20:35:14,围网
28159,26.809,120.908,3.08,20,0912 20:25:09,围网
28159,26.809,120.908,2.48,20,0912 20:15:23,围网
28159,26.787,120.899,3.62,30,0912 20:04:39,围网
28159,26.787,120.899,3.62,30,0912 19:55:02,围网
28159,26.787,120.899,3.62,30,0912 19:45:22,围网
28159,26.778,120.887,0.32,0,0912 19:35:03,围网
28159,26.776,120.894,2.48,267,0912 19:25:04,围网
28159,26.777,120.9,1.89,265,0912 19:15:14,围网
28159,26.647,120.92,4.37,322,0912 19:05:09,围网
28159,26.647,120.92,3.62,322,0912 18:54:44,围网
28159,26.647,120.92,3.62,0,0912 18:45:26,围网
28159,26.647,120.92,3.62,0,0912 18:35:40,围网
28159,26.647,120.92,3.62,0,0912 18:25:05,围网
28159,26.647,120.92,3.62,0,0912 18:15:04,围网
28159,26.647,120.92,3.62,0,0912 18:05:10,围网
28159,26.647,120.92,3.62,0,0912 17:55:02,围网
28159,26.647,120.92,3.62,0,0912 17:44:39,围网
28159,26.647,120.92,3.62,0,0912 17:35:04,围网
28159,26.647,120.92,3.89,0,0912 17:24:23,围网
28159,26.647,120.92,3.89,359,0912 17:14:57,围网
28159,26.647,120.92,3.89,359,0912 17:04:57,围网
28159,26.647,120.92,3.89,359,0912 16:55:03,围网
28159,26.647,120.92,3.89,359,0912 16:45:05,围网
28159,26.647,120.92,3.29,356,0912 16:35:06,围网
28159,26.637,120.92,3.51,5,0912 16:24:39,围网
28159,26.627,120.919,3.72,4,0912 16:15:04,围网
28159,26.617,120.919,3.4,3,0912 16:05:01,围网
28159,26.607,120.918,3.72,2,0912 15:54:49,围网
28159,26.596,120.918,0.0,10,0912 15:44:58,围网
28159,26.587,120.917,3.89,353,0912 15:35:00,围网
28159,26.576,120.916,3.78,5,0912 15:24:54,围网
28159,26.566,120.916,4.1,10,0912 15:14:55,围网
28159,26.555,120.914,3.18,61,0912 15:04:55,围网
28159,26.545,120.911,3.4,10,0912 14:54:54,围网
28159,26.535,120.907,4.59,30,0912 14:44:25,围网
28159,26.527,120.899,4.1,40,0912 14:34:49,围网
28159,26.519,120.891,3.62,30,0912 14:24:48,围网
28159,26.512,120.882,3.89,40,0912 14:14:47,围网
28159,26.466,120.829,4.37,30,0912 14:04:43,围网
28159,26.466,120.829,4.37,30,0912 13:54:17,围网
28159,26.466,120.829,4.37,30,0912 13:44:41,围网
28159,26.466,120.829,4.37,30,0912 13:24:39,围网
28159,26.466,120.829,4.37,30,0912 13:14:43,围网
28159,26.457,120.822,3.4,10,0912 13:04:40,围网
28159,26.447,120.814,5.5,40,0912 12:54:42,围网
28159,26.54,120.867,3.18,222,0912 12:44:37,围网
28159,26.54,120.867,3.18,222,0912 12:34:11,围网
28159,26.54,120.867,3.18,222,0912 12:24:36,围网
28159,26.54,120.867,3.18,222,0912 12:14:35,围网
28159,26.54,120.867,3.18,222,0912 12:04:34,围网
28159,26.54,120.867,3.18,222,0912 11:54:33,围网
28159,26.54,120.867,3.18,222,0912 11:44:31,围网
28159,26.54,120.867,3.18,222,0912 11:34:29,围网
28159,26.54,120.867,3.18,222,0912 11:24:01,围网
28159,26.54,120.867,3.18,222,0912 11:14:03,围网
28159,26.54,120.867,3.18,222,0912 11:04:02,围网
28159,26.54,120.867,3.18,222,0912 10:54:27,围网
28159,26.54,120.867,3.18,222,0912 10:44:22,围网
28159,26.54,120.867,3.18,222,0912 10:34:23,围网
28159,26.54,120.867,3.18,222,0912 10:24:21,围网
28159,26.54,120.867,3.18,222,0912 10:13:54,围网
28159,26.54,120.867,3.18,222,0912 10:04:19,围网
28159,26.54,120.867,3.18,222,0912 09:54:16,围网
28159,26.54,120.867,3.18,222,0912 09:43:48,围网
28159,26.54,120.867,3.18,222,0912 09:34:11,围网
28159,26.54,120.867,3.29,222,0912 09:24:08,围网
28159,26.54,120.867,3.29,221,0912 09:14:14,围网
28159,26.547,120.873,2.91,194,0912 09:04:14,围网
28159,26.556,120.876,3.99,199,0912 08:53:48,围网
28159,26.564,120.881,2.91,205,0912 08:44:08,围网
28159,26.587,120.898,3.72,212,0912 08:34:03,围网
28159,26.587,120.898,3.51,227,0912 08:24:01,围网
28159,26.587,120.898,3.62,213,0912 08:13:38,围网
28159,26.595,120.903,3.02,224,0912 08:04:02,围网
28159,26.603,120.908,3.4,222,0912 07:54:02,围网
28159,26.611,120.91,2.48,218,0912 07:43:33,围网
28159,26.62,120.913,3.72,202,0912 07:33:33,围网
28159,26.628,120.915,3.02,195,0912 07:23:55,围网
28159,26.637,120.916,3.08,172,0912 07:13:53,围网
28159,26.644,120.912,2.7,129,0912 07:04:00,围网
28159,26.638,120.9,3.18,358,0912 06:43:25,围网
28159,26.63,120.898,3.89,3,0912 06:33:23,围网
28159,26.622,120.895,2.81,20,0912 06:23:46,围网
28159,26.613000000000003,120.892,1.51,20,0912 06:13:17,围网
28159,26.605,120.889,3.02,10,0912 06:03:43,围网
28159,26.598000000000006,120.884,3.02,40,0912 05:53:40,围网
28159,26.593000000000004,120.877,8.2,235,0912 05:43:39,围网
28159,26.602,120.894,0.92,336,0912 05:33:33,围网
28159,26.602,120.894,1.19,336,0912 05:23:34,围网
28159,26.598000000000006,120.896,1.08,5,0912 05:13:29,围网
28159,26.598000000000006,120.896,0.7,5,0912 05:03:29,围网
