渔船ID,lat,lon,速度,方向,time,type
22405,23.575,117.367,0.0,0,0918 23:54:12,拖网
22405,23.575,117.367,0.0,0,0918 23:44:15,拖网
22405,23.575,117.367,0.0,0,0918 23:24:12,拖网
22405,23.575,117.367,0.05,0,0918 23:14:12,拖网
22405,23.575,117.367,0.05,0,0918 23:04:12,拖网
22405,23.575,117.367,0.0,0,0918 22:54:12,拖网
22405,23.575,117.367,0.0,0,0918 22:44:12,拖网
22405,23.575,117.367,0.0,0,0918 22:34:12,拖网
22405,23.575,117.367,0.0,0,0918 22:24:12,拖网
22405,23.575,117.367,0.0,0,0918 22:14:12,拖网
22405,23.575,117.367,0.0,0,0918 22:04:12,拖网
22405,23.575,117.367,0.0,0,0918 21:54:12,拖网
22405,23.575,117.367,0.0,0,0918 21:44:13,拖网
22405,23.575,117.367,0.0,0,0918 21:35:10,拖网
22405,23.575,117.367,0.05,0,0918 21:24:13,拖网
22405,23.575,117.367,0.05,0,0918 21:14:15,拖网
22405,23.575,117.367,0.0,0,0918 21:04:16,拖网
22405,23.575,117.367,0.0,0,0918 20:54:13,拖网
22405,23.575,117.367,0.59,0,0918 20:44:14,拖网
22405,23.575,117.366,0.0,0,0918 20:34:25,拖网
22405,23.575,117.367,0.05,0,0918 20:24:13,拖网
22405,23.575,117.367,0.05,0,0918 20:14:13,拖网
22405,23.575,117.367,0.05,0,0918 20:04:13,拖网
22405,23.575,117.367,0.0,0,0918 19:54:13,拖网
22405,23.575,117.367,0.16,0,0918 19:44:13,拖网
22405,23.575,117.367,0.0,0,0918 19:35:10,拖网
22405,23.575,117.367,0.49,0,0918 19:24:13,拖网
22405,23.575,117.367,0.0,0,0918 19:14:13,拖网
22405,23.575,117.367,0.0,0,0918 19:04:17,拖网
22405,23.575,117.367,0.0,0,0918 18:34:13,拖网
22405,23.575,117.367,0.0,0,0918 18:14:13,拖网
22405,23.575,117.367,0.05,0,0918 18:04:13,拖网
22405,23.575,117.367,0.0,0,0918 17:44:13,拖网
22405,23.575,117.367,0.0,0,0918 17:24:13,拖网
22405,23.575,117.367,0.0,0,0918 17:14:13,拖网
22405,23.575,117.367,0.27,0,0918 17:04:13,拖网
22405,23.575,117.367,0.05,0,0918 16:44:13,拖网
22405,23.575,117.367,0.0,0,0918 16:34:13,拖网
22405,23.575,117.367,0.0,0,0918 16:24:13,拖网
22405,23.575,117.367,0.0,0,0918 16:14:13,拖网
22405,23.575,117.367,0.05,0,0918 16:04:13,拖网
22405,23.575,117.367,0.05,0,0918 15:54:13,拖网
22405,23.575,117.367,0.0,0,0918 15:44:13,拖网
22405,23.575,117.367,0.05,0,0918 15:35:11,拖网
22405,23.575,117.367,0.97,143,0918 15:24:14,拖网
22405,23.575,117.367,0.38,0,0918 15:14:13,拖网
22405,23.575,117.367,0.97,335,0918 15:04:14,拖网
22405,23.575,117.367,0.76,334,0918 14:54:14,拖网
22405,23.575,117.367,0.16,0,0918 14:44:14,拖网
22405,23.575,117.367,0.0,0,0918 14:34:14,拖网
22405,23.575,117.367,0.0,0,0918 14:24:14,拖网
22405,23.575,117.367,0.0,0,0918 14:14:14,拖网
22405,23.575,117.367,0.0,0,0918 14:04:14,拖网
22405,23.575,117.367,0.0,0,0918 13:54:14,拖网
22405,23.575,117.367,0.0,0,0918 13:44:14,拖网
22405,23.575,117.367,0.0,0,0918 13:35:11,拖网
22405,23.575,117.367,0.0,0,0918 13:24:14,拖网
22405,23.575,117.367,0.0,0,0918 13:14:14,拖网
22405,23.575,117.367,0.0,0,0918 13:04:14,拖网
22405,23.575,117.367,0.0,0,0918 12:54:14,拖网
22405,23.575,117.367,0.0,0,0918 12:44:14,拖网
22405,23.575,117.367,0.0,0,0918 12:34:14,拖网
22405,23.575,117.367,0.0,0,0918 12:24:14,拖网
22405,23.575,117.367,0.0,0,0918 12:14:14,拖网
22405,23.575,117.367,0.0,0,0918 12:04:14,拖网
22405,23.575,117.367,0.0,0,0918 11:54:14,拖网
22405,23.575,117.367,0.0,0,0918 11:44:19,拖网
22405,23.575,117.367,0.05,0,0918 11:24:14,拖网
22405,23.575,117.367,0.05,0,0918 11:14:14,拖网
22405,23.575,117.367,0.05,0,0918 11:04:14,拖网
22405,23.575,117.367,0.0,0,0918 10:54:14,拖网
22405,23.575,117.367,0.0,0,0918 10:44:14,拖网
22405,23.575,117.367,0.16,0,0918 10:34:14,拖网
22405,23.575,117.367,0.0,0,0918 10:24:14,拖网
22405,23.575,117.367,0.05,0,0918 10:14:18,拖网
22405,23.575,117.367,0.0,0,0918 09:54:14,拖网
22405,23.575,117.367,0.0,0,0918 09:44:14,拖网
22405,23.575,117.367,0.0,0,0918 09:35:12,拖网
22405,23.575,117.367,0.16,0,0918 09:24:14,拖网
22405,23.575,117.367,0.05,0,0918 09:14:15,拖网
22405,23.575,117.367,0.76,0,0918 09:04:15,拖网
22405,23.575,117.367,0.0,0,0918 08:54:15,拖网
22405,23.575,117.367,0.05,0,0918 08:44:15,拖网
22405,23.575,117.367,0.27,0,0918 08:34:15,拖网
22405,23.575,117.367,0.0,0,0918 08:24:15,拖网
22405,23.575,117.367,0.0,0,0918 08:14:15,拖网
22405,23.575,117.367,0.0,0,0918 08:04:15,拖网
22405,23.575,117.367,0.0,0,0918 07:54:15,拖网
22405,23.575,117.367,0.0,0,0918 07:44:15,拖网
22405,23.575,117.367,0.0,0,0918 07:35:12,拖网
22405,23.575,117.367,0.0,0,0918 07:24:15,拖网
22405,23.575,117.367,0.0,0,0918 07:14:15,拖网
22405,23.575,117.367,0.0,0,0918 07:04:15,拖网
22405,23.575,117.367,0.0,0,0918 06:54:15,拖网
22405,23.575,117.367,0.0,0,0918 06:44:15,拖网
22405,23.575,117.367,0.05,0,0918 06:34:15,拖网
22405,23.575,117.367,0.0,0,0918 06:24:15,拖网
22405,23.575,117.367,0.0,0,0918 06:14:15,拖网
22405,23.575,117.367,0.0,0,0918 06:04:16,拖网
22405,23.575,117.367,0.0,0,0918 05:54:16,拖网
22405,23.575,117.367,0.0,0,0918 05:44:16,拖网
22405,23.575,117.367,0.0,0,0918 05:35:13,拖网
22405,23.575,117.367,0.0,0,0918 05:24:16,拖网
22405,23.575,117.367,0.0,0,0918 05:14:16,拖网
22405,23.575,117.367,0.05,0,0918 05:04:16,拖网
22405,23.575,117.367,0.0,0,0918 04:54:16,拖网
22405,23.575,117.367,0.0,0,0918 04:44:16,拖网
22405,23.575,117.367,0.0,0,0918 04:34:16,拖网
22405,23.575,117.367,0.0,0,0918 04:24:16,拖网
22405,23.575,117.367,0.0,0,0918 04:14:16,拖网
22405,23.575,117.367,0.0,0,0918 04:04:16,拖网
22405,23.575,117.367,0.0,0,0918 03:54:16,拖网
22405,23.575,117.367,0.0,0,0918 03:44:16,拖网
22405,23.575,117.367,0.0,0,0918 03:35:13,拖网
22405,23.575,117.367,0.16,0,0918 03:24:16,拖网
22405,23.575,117.367,0.05,0,0918 03:14:16,拖网
22405,23.575,117.367,0.16,0,0918 03:04:16,拖网
22405,23.575,117.367,0.05,0,0918 02:54:16,拖网
22405,23.575,117.367,0.0,0,0918 02:44:16,拖网
22405,23.575,117.367,0.05,0,0918 02:34:16,拖网
22405,23.575,117.367,0.05,0,0918 02:24:16,拖网
22405,23.575,117.367,0.05,0,0918 02:14:16,拖网
22405,23.575,117.367,0.16,0,0918 02:04:16,拖网
22405,23.575,117.367,0.0,0,0918 01:54:16,拖网
22405,23.575,117.367,0.0,0,0918 01:44:16,拖网
22405,23.575,117.367,0.0,0,0918 01:35:13,拖网
22405,23.575,117.367,0.05,0,0918 01:24:16,拖网
22405,23.575,117.367,0.0,0,0918 01:14:16,拖网
22405,23.575,117.367,0.0,0,0918 01:04:16,拖网
22405,23.575,117.367,0.05,0,0918 00:54:16,拖网
22405,23.575,117.367,0.05,0,0918 00:44:16,拖网
22405,23.575,117.367,0.05,0,0918 00:34:16,拖网
22405,23.575,117.367,0.0,0,0918 00:24:16,拖网
22405,23.575,117.367,0.05,0,0918 00:14:16,拖网
22405,23.575,117.367,0.0,0,0918 00:04:16,拖网
22405,23.575,117.367,0.0,0,0917 23:54:16,拖网
22405,23.575,117.367,0.0,0,0917 23:44:17,拖网
22405,23.575,117.367,0.0,0,0917 23:35:14,拖网
22405,23.575,117.367,0.0,0,0917 23:24:17,拖网
22405,23.575,117.367,0.0,0,0917 23:14:17,拖网
22405,23.575,117.367,0.0,0,0917 23:04:17,拖网
22405,23.575,117.367,0.0,0,0917 22:54:17,拖网
22405,23.575,117.367,0.0,0,0917 22:44:17,拖网
22405,23.575,117.367,0.0,0,0917 22:34:17,拖网
22405,23.575,117.367,0.0,0,0917 22:24:17,拖网
22405,23.575,117.367,0.0,0,0917 22:14:17,拖网
22405,23.575,117.367,0.05,0,0917 22:04:17,拖网
22405,23.575,117.367,0.0,0,0917 21:54:17,拖网
22405,23.575,117.367,0.05,0,0917 21:44:17,拖网
22405,23.575,117.367,0.0,0,0917 21:35:14,拖网
22405,23.575,117.367,0.0,0,0917 21:24:17,拖网
22405,23.575,117.367,0.16,0,0917 21:14:17,拖网
22405,23.575,117.367,0.05,0,0917 21:04:17,拖网
22405,23.575,117.367,0.16,0,0917 20:54:17,拖网
22405,23.575,117.367,0.05,0,0917 20:44:17,拖网
22405,23.575,117.367,0.16,0,0917 20:34:17,拖网
22405,23.575,117.367,0.0,0,0917 20:24:17,拖网
22405,23.575,117.367,0.0,0,0917 20:14:17,拖网
22405,23.575,117.367,0.0,0,0917 20:04:17,拖网
22405,23.575,117.367,0.05,0,0917 19:54:17,拖网
22405,23.575,117.367,0.0,0,0917 19:44:17,拖网
22405,23.575,117.367,0.0,0,0917 19:35:14,拖网
22405,23.575,117.367,0.0,0,0917 19:24:17,拖网
22405,23.575,117.367,0.0,0,0917 19:14:17,拖网
22405,23.575,117.367,0.0,0,0917 19:04:17,拖网
22405,23.575,117.367,0.0,0,0917 18:54:17,拖网
22405,23.575,117.367,0.0,0,0917 18:44:17,拖网
22405,23.575,117.367,0.0,0,0917 18:34:17,拖网
22405,23.575,117.367,0.0,0,0917 18:24:17,拖网
22405,23.575,117.367,0.05,0,0917 18:14:17,拖网
22405,23.575,117.366,0.05,0,0917 18:04:17,拖网
22405,23.575,117.367,0.05,0,0917 17:54:17,拖网
22405,23.575,117.366,0.0,0,0917 17:44:17,拖网
22405,23.575,117.367,0.0,0,0917 17:35:16,拖网
22405,23.575,117.367,0.0,0,0917 17:14:18,拖网
22405,23.575,117.366,0.0,0,0917 17:04:18,拖网
22405,23.575,117.367,0.0,0,0917 16:54:18,拖网
22405,23.575,117.367,0.0,0,0917 16:44:18,拖网
22405,23.575,117.367,0.0,0,0917 16:34:18,拖网
22405,23.575,117.367,0.0,0,0917 16:24:18,拖网
22405,23.575,117.367,0.0,0,0917 16:14:18,拖网
22405,23.575,117.367,0.0,0,0917 16:04:18,拖网
22405,23.575,117.367,0.0,0,0917 15:54:18,拖网
22405,23.575,117.367,0.0,0,0917 15:44:18,拖网
22405,23.575,117.367,0.05,0,0917 15:35:15,拖网
22405,23.575,117.367,0.16,0,0917 15:24:18,拖网
22405,23.575,117.367,0.16,0,0917 15:14:18,拖网
22405,23.575,117.367,1.19,335,0917 15:04:19,拖网
22405,23.575,117.367,0.16,0,0917 14:54:18,拖网
22405,23.575,117.366,0.59,0,0917 14:44:18,拖网
22405,23.575,117.367,0.05,0,0917 14:34:18,拖网
22405,23.575,117.367,0.0,0,0917 14:24:21,拖网
22405,23.575,117.367,0.16,0,0917 14:04:18,拖网
22405,23.575,117.366,0.0,0,0917 13:54:18,拖网
22405,23.575,117.367,0.05,0,0917 13:44:18,拖网
22405,23.575,117.367,0.0,0,0917 13:35:15,拖网
22405,23.575,117.367,0.0,0,0917 13:24:18,拖网
22405,23.575,117.367,0.05,0,0917 13:14:21,拖网
22405,23.575,117.366,0.05,0,0917 12:54:18,拖网
22405,23.575,117.367,0.0,0,0917 12:44:18,拖网
22405,23.575,117.367,0.0,0,0917 12:34:18,拖网
22405,23.575,117.367,0.0,0,0917 12:24:18,拖网
22405,23.575,117.367,0.0,0,0917 12:14:18,拖网
22405,23.575,117.367,0.0,0,0917 12:04:18,拖网
22405,23.575,117.367,0.0,0,0917 11:54:18,拖网
22405,23.575,117.367,0.05,0,0917 11:44:18,拖网
22405,23.575,117.367,0.0,0,0917 11:35:15,拖网
22405,23.575,117.367,0.27,0,0917 11:24:18,拖网
22405,23.575,117.366,0.16,0,0917 11:14:18,拖网
22405,23.575,117.367,0.0,0,0917 11:04:18,拖网
22405,23.575,117.367,0.0,0,0917 10:54:18,拖网
22405,23.575,117.367,0.05,0,0917 10:44:18,拖网
22405,23.575,117.367,0.05,0,0917 10:34:18,拖网
22405,23.575,117.367,0.05,0,0917 10:24:18,拖网
22405,23.575,117.367,0.05,0,0917 10:14:18,拖网
22405,23.575,117.367,0.0,0,0917 10:04:18,拖网
22405,23.575,117.367,0.0,0,0917 09:54:18,拖网
22405,23.575,117.367,0.05,0,0917 09:44:21,拖网
22405,23.575,117.367,0.05,0,0917 09:04:18,拖网
22405,23.575,117.367,0.05,0,0917 08:54:18,拖网
22405,23.575,117.367,0.16,0,0917 08:44:18,拖网
22405,23.575,117.367,0.0,0,0917 08:34:18,拖网
22405,23.575,117.367,0.0,0,0917 08:24:18,拖网
22405,23.575,117.367,0.0,0,0917 08:14:18,拖网
22405,23.575,117.367,0.0,0,0917 08:04:19,拖网
22405,23.575,117.367,0.0,0,0917 07:54:19,拖网
22405,23.575,117.367,0.0,0,0917 07:44:19,拖网
22405,23.575,117.367,0.0,0,0917 07:35:16,拖网
22405,23.575,117.367,0.0,0,0917 07:24:19,拖网
