渔船ID,lat,lon,速度,方向,time,type
21923,22.727,118.631,7.61,10,0906 23:55:05,拖网
21923,22.706,118.621,8.31,1,0906 23:45:04,拖网
21923,22.685,118.612,7.07,20,0906 23:34:58,拖网
21923,22.668000000000006,118.603,0.32,104,0906 23:24:57,拖网
21923,22.666,118.601,0.7,246,0906 23:14:51,拖网
21923,22.668000000000006,118.6,1.4,10,0906 23:04:48,拖网
21923,22.666,118.591,2.81,61,0906 22:54:58,拖网
21923,22.666,118.582,3.72,91,0906 22:44:35,拖网
21923,22.665,118.572,3.4,91,0906 22:34:53,拖网
21923,22.665,118.563,3.18,108,0906 22:24:53,拖网
21923,22.665,118.553,2.91,50,0906 22:14:16,拖网
21923,22.666,118.544,3.51,126,0906 22:04:39,拖网
21923,22.668000000000006,118.535,3.29,50,0906 21:54:44,拖网
21923,22.672,118.527,3.99,160,0906 21:44:41,拖网
21923,22.683000000000003,118.525,3.89,182,0906 21:34:39,拖网
21923,22.693,118.524,4.21,168,0906 21:24:57,拖网
21923,22.704,118.524,4.1,176,0906 21:14:59,拖网
21923,22.715,118.524,3.78,178,0906 21:04:49,拖网
21923,22.727,118.525,0.38,299,0906 20:54:36,拖网
21923,22.738000000000003,118.525,2.7,187,0906 20:44:32,拖网
21923,22.748,118.525,3.29,168,0906 20:34:31,拖网
21923,22.759,118.523,3.62,154,0906 20:24:49,拖网
21923,22.77,118.522,3.51,182,0906 20:14:26,拖网
21923,22.781,118.522,1.51,177,0906 20:04:39,拖网
21923,22.794,118.523,2.59,248,0906 19:54:03,拖网
21923,22.801,118.523,0.32,0,0906 19:44:21,拖网
21923,22.811,118.521,0.81,133,0906 19:34:18,拖网
21923,22.823,118.52,3.99,161,0906 19:24:16,拖网
21923,22.835,118.517,4.32,186,0906 19:14:14,拖网
21923,22.859,118.51,4.48,164,0906 18:54:09,拖网
21923,22.87,118.507,3.78,177,0906 18:44:08,拖网
21923,22.881,118.504,3.99,174,0906 18:34:34,拖网
21923,22.893,118.503,3.62,181,0906 18:24:26,拖网
21923,22.905,118.501,4.1,171,0906 18:13:56,拖网
21923,22.916,118.5,3.78,176,0906 18:04:05,拖网
21923,22.928,118.5,4.59,183,0906 17:53:56,拖网
21923,22.939,118.5,2.7,184,0906 17:43:51,拖网
21923,22.95,118.5,3.89,183,0906 17:33:50,拖网
21923,22.961,118.5,3.08,193,0906 17:23:47,拖网
21923,22.971,118.5,4.59,207,0906 17:13:44,拖网
21923,22.982,118.501,1.08,172,0906 17:03:40,拖网
21923,22.992,118.504,4.48,201,0906 16:53:40,拖网
21923,22.993,118.509,1.3,158,0906 16:33:34,拖网
21923,22.982,118.509,4.1,358,0906 16:23:33,拖网
21923,22.972,118.51,3.99,358,0906 16:13:28,拖网
21923,22.961,118.509,3.51,349,0906 16:03:28,拖网
21923,22.949,118.509,3.89,350,0906 15:53:24,拖网
21923,22.938,118.509,3.62,10,0906 15:43:19,拖网
21923,22.927,118.509,5.02,352,0906 15:33:17,拖网
21923,22.916,118.51,3.02,10,0906 15:23:12,拖网
21923,22.904,118.51,5.02,358,0906 15:13:41,拖网
21923,22.891,118.507,4.37,20,0906 15:03:12,拖网
21923,22.884,118.498,2.91,61,0906 14:52:51,拖网
21923,22.873,118.477,3.08,50,0906 14:33:07,拖网
21923,22.866,118.467,4.37,317,0906 14:23:04,拖网
21923,22.859,118.457,4.1,40,0906 14:13:02,拖网
21923,22.855,118.452,3.29,161,0906 14:03:02,拖网
21923,22.852,118.451,1.89,357,0906 13:52:40,拖网
21923,22.849,118.448,1.62,61,0906 13:42:59,拖网
21923,22.843000000000004,118.441,1.08,10,0906 13:32:57,拖网
21923,22.84,118.442,2.48,321,0906 13:22:52,拖网
21923,22.834,118.447,2.59,318,0906 13:12:32,拖网
21923,22.825,118.452,1.62,353,0906 13:02:49,拖网
21923,22.816,118.453,3.4,345,0906 12:52:47,拖网
21923,22.804,118.452,1.67,40,0906 12:42:43,拖网
21923,22.792,118.453,4.21,10,0906 12:33:07,拖网
21923,22.779,118.453,2.37,3,0906 12:22:38,拖网
21923,22.767,118.453,4.37,351,0906 12:12:33,拖网
21923,22.755,118.453,4.21,358,0906 12:02:35,拖网
21923,22.742,118.454,4.32,340,0906 11:52:33,拖网
21923,22.731,118.46,4.91,333,0906 11:42:28,拖网
21923,22.719,118.46,1.89,20,0906 11:32:26,拖网
21923,22.707,118.462,4.91,345,0906 11:22:22,拖网
21923,22.695,118.467,6.58,320,0906 11:12:20,拖网
21923,22.684,118.473,4.8,340,0906 11:02:20,拖网
21923,22.674,118.477,1.67,339,0906 10:52:15,拖网
21923,22.663,118.483,3.62,338,0906 10:42:12,拖网
21923,22.654,118.481,2.91,50,0906 10:32:11,拖网
21923,22.649,118.473,2.0,129,0906 10:22:09,拖网
21923,22.65,118.467,1.3,205,0906 10:12:08,拖网
21923,22.654,118.472,4.21,207,0906 10:02:08,拖网
21923,22.663,118.477,4.37,220,0906 09:51:43,拖网
21923,22.682,118.483,4.32,196,0906 09:31:58,拖网
21923,22.693,118.483,3.18,180,0906 09:21:55,拖网
21923,22.703000000000007,118.483,4.37,158,0906 09:11:52,拖网
21923,22.713,118.482,1.78,204,0906 09:01:51,拖网
21923,22.724,118.483,3.29,165,0906 08:51:48,拖网
21923,22.735,118.485,1.67,191,0906 08:41:44,拖网
21923,22.758000000000006,118.488,2.1,148,0906 08:21:41,拖网
21923,22.77,118.489,4.21,188,0906 08:11:19,拖网
21923,22.781,118.49,3.4,160,0906 08:01:34,拖网
21923,22.793000000000006,118.491,5.07,195,0906 07:51:13,拖网
21923,22.805,118.492,3.89,187,0906 07:41:13,拖网
21923,22.817,118.493,1.51,184,0906 07:31:27,拖网
21923,22.829,118.495,3.02,180,0906 07:21:26,拖网
21923,22.84,118.497,3.02,317,0906 07:11:25,拖网
21923,22.837,118.499,5.07,107,0906 07:01:25,拖网
21923,22.843000000000004,118.497,3.51,198,0906 06:51:23,拖网
21923,22.854,118.498,3.72,174,0906 06:41:18,拖网
21923,22.866,118.498,3.99,173,0906 06:31:15,拖网
21923,22.879,118.498,3.62,177,0906 06:21:13,拖网
21923,22.891,118.5,3.99,191,0906 06:11:11,拖网
21923,22.902,118.503,4.7,192,0906 06:01:07,拖网
21923,22.913,118.507,3.99,174,0906 05:51:04,拖网
21923,22.925,118.505,3.18,148,0906 05:40:45,拖网
21923,22.937,118.504,3.51,193,0906 05:31:03,拖网
21923,22.94,118.511,1.3,349,0906 05:21:02,拖网
21923,22.934,118.51,2.0,20,0906 05:10:43,拖网
21923,22.928,118.51,2.7,344,0906 05:00:59,拖网
21923,22.921,118.509,1.78,359,0906 04:50:37,拖网
21923,22.915,118.51,2.59,347,0906 04:40:35,拖网
21923,22.907,118.51,3.02,20,0906 04:30:54,拖网
21923,22.899,118.509,1.51,351,0906 04:20:46,拖网
21923,22.891,118.51,2.91,344,0906 04:10:43,拖网
21923,22.883000000000006,118.51,1.62,71,0906 04:00:41,拖网
21923,22.874,118.51,2.21,358,0906 03:50:40,拖网
21923,22.866,118.51,4.1,111,0906 03:40:38,拖网
21923,22.857,118.51,2.32,122,0906 03:30:35,拖网
21923,22.849,118.514,2.7,210,0906 03:20:33,拖网
21923,22.85,118.515,1.3,20,0906 03:10:28,拖网
21923,22.834,118.515,3.99,358,0906 02:50:22,拖网
21923,22.813,118.515,3.72,10,0906 02:30:18,拖网
21923,22.781,118.515,3.89,358,0906 02:00:40,拖网
21923,22.77,118.515,3.99,10,0906 01:50:15,拖网
21923,22.758000000000006,118.515,4.21,10,0906 01:40:08,拖网
21923,22.747,118.515,3.72,20,0906 01:30:06,拖网
21923,22.734,118.515,4.8,358,0906 01:20:03,拖网
21923,22.722,118.513,4.37,4,0906 01:09:59,拖网
21923,22.71,118.512,4.48,9,0906 00:59:58,拖网
21923,22.698,118.513,5.4,4,0906 00:49:58,拖网
21923,22.691,118.522,3.18,285,0906 00:39:34,拖网
21923,22.688,118.533,3.99,299,0906 00:29:52,拖网
21923,22.684,118.544,3.62,294,0906 00:19:51,拖网
21923,22.68,118.555,4.1,310,0906 00:09:49,拖网
21923,22.676,118.568,5.02,257,0905 23:59:28,拖网
