渔船ID,lat,lon,速度,方向,time,type
24359,26.366,119.935,0.32,81,0930 23:51:49,围网
24359,26.366,119.935,0.22,311,0930 23:41:50,围网
24359,26.366,119.935,0.32,210,0930 23:31:16,围网
24359,26.366,119.935,0.32,0,0930 23:21:48,围网
24359,26.366,119.935,0.22,0,0930 23:11:46,围网
24359,26.366,119.935,0.32,0,0930 23:01:47,围网
24359,26.366,119.935,0.0,0,0930 22:51:41,围网
24359,26.366,119.935,0.22,265,0930 22:31:42,围网
24359,26.367,119.935,0.11,340,0930 22:21:42,围网
24359,26.366,119.935,0.0,291,0930 22:11:44,围网
24359,26.366,119.935,0.32,61,0930 22:01:41,围网
24359,26.366,119.935,0.32,285,0930 21:51:42,围网
24359,26.366,119.935,0.22,40,0930 21:41:41,围网
24359,26.366,119.935,0.22,0,0930 21:31:35,围网
24359,26.366,119.935,0.32,251,0930 21:01:38,围网
24359,26.366,119.935,0.22,272,0930 20:51:38,围网
24359,26.366,119.935,0.0,91,0930 20:41:37,围网
24359,26.366,119.935,0.22,0,0930 20:31:38,围网
24359,26.366,119.935,0.11,224,0930 20:21:57,围网
24359,26.366,119.935,0.32,0,0930 20:11:07,围网
24359,26.366,119.935,0.22,0,0930 20:01:35,围网
24359,26.366,119.935,0.11,214,0930 19:41:35,围网
24359,26.366,119.935,0.0,228,0930 19:31:35,围网
24359,26.366,119.935,0.0,0,0930 19:21:57,围网
24359,26.366,119.935,0.32,0,0930 19:10:58,围网
24359,26.366,119.935,0.0,311,0930 19:01:29,围网
24359,26.366,119.935,0.32,0,0930 18:41:32,围网
24359,26.366,119.935,0.22,145,0930 18:31:30,围网
24359,26.366,119.935,0.11,0,0930 18:21:10,围网
24359,26.366,119.935,0.22,0,0930 18:11:31,围网
24359,26.366,119.935,0.11,0,0930 18:00:56,围网
24359,26.366,119.935,0.11,325,0930 17:51:29,围网
24359,26.367,119.935,0.22,0,0930 17:40:41,围网
24359,26.367,119.935,0.22,0,0930 17:31:28,围网
24359,26.366,119.935,0.22,0,0930 17:21:23,围网
24359,26.367,119.935,0.22,267,0930 17:01:39,围网
24359,26.366,119.935,0.11,0,0930 16:41:24,围网
24359,26.367,119.935,0.22,61,0930 16:31:22,围网
24359,26.366,119.935,0.22,0,0930 16:21:24,围网
24359,26.366,119.935,0.32,102,0930 16:11:20,围网
24359,26.366,119.935,0.11,0,0930 16:01:20,围网
24359,26.366,119.935,0.11,0,0930 15:51:20,围网
24359,26.366,119.935,0.11,0,0930 15:41:19,围网
24359,26.366,119.935,0.11,30,0930 15:31:19,围网
24359,26.366,119.935,0.11,0,0930 15:21:18,围网
24359,26.366,119.935,0.11,0,0930 15:11:18,围网
24359,26.366,119.935,0.22,120,0930 15:01:17,围网
24359,26.366,119.935,0.32,91,0930 14:51:13,围网
24359,26.366,119.935,0.0,0,0930 14:31:14,围网
24359,26.367,119.935,0.22,0,0930 14:21:15,围网
24359,26.366,119.935,0.22,281,0930 14:11:26,围网
24359,26.366,119.935,0.11,0,0930 14:01:38,围网
24359,26.367,119.935,0.11,0,0930 13:51:34,围网
24359,26.367,119.935,0.11,360,0930 13:31:35,围网
24359,26.367,119.935,0.11,0,0930 13:20:50,围网
24359,26.367,119.935,0.11,0,0930 13:11:26,围网
24359,26.366,119.935,1.4,170,0930 13:01:32,围网
24359,26.367,119.935,1.4,170,0930 12:51:31,围网
24359,26.367,119.935,0.22,170,0930 12:41:28,围网
24359,26.366,119.935,0.11,351,0930 12:31:30,围网
24359,26.366,119.935,0.11,351,0930 12:21:21,围网
24359,26.366,119.935,0.32,278,0930 12:11:13,围网
24359,26.366,119.935,0.32,293,0930 12:01:10,围网
24359,26.366,119.935,0.11,284,0930 11:51:02,围网
24359,26.367,119.935,0.32,81,0930 11:41:15,围网
24359,26.366,119.935,0.11,91,0930 11:30:59,围网
24359,26.367,119.935,0.22,0,0930 11:21:21,围网
24359,26.367,119.935,0.0,0,0930 11:11:00,围网
24359,26.367,119.935,0.0,91,0930 11:01:26,围网
24359,26.366,119.935,0.22,117,0930 10:30:55,围网
24359,26.366,119.935,0.11,81,0930 10:20:57,围网
24359,26.366,119.935,0.22,173,0930 10:10:56,围网
24359,26.366,119.935,0.11,170,0930 10:00:56,围网
24359,26.366,119.935,0.0,0,0930 09:50:54,围网
24359,26.366,119.935,0.11,0,0930 09:40:53,围网
24359,26.366,119.935,0.11,152,0930 09:30:52,围网
24359,26.366,119.935,0.32,0,0930 09:20:49,围网
24359,26.366,119.935,0.0,81,0930 09:10:49,围网
24359,26.366,119.935,0.0,20,0930 09:00:48,围网
24359,26.366,119.935,0.11,40,0930 08:50:47,围网
24359,26.366,119.935,0.0,265,0930 08:30:45,围网
24359,26.366,119.935,0.11,30,0930 08:20:45,围网
24359,26.366,119.935,0.22,159,0930 08:10:46,围网
24359,26.366,119.935,0.0,0,0930 08:00:14,围网
24359,26.366,119.935,0.32,0,0930 07:49:58,围网
24359,26.366,119.935,0.11,91,0930 07:40:44,围网
24359,26.367,119.935,0.0,108,0930 07:30:43,围网
24359,26.366,119.935,0.11,110,0930 07:20:42,围网
24359,26.366,119.935,0.22,0,0930 07:10:42,围网
24359,26.366,119.935,0.11,0,0930 07:00:40,围网
24359,26.366,119.935,0.32,186,0930 06:50:40,围网
24359,26.366,119.935,0.22,0,0930 06:40:39,围网
24359,26.366,119.935,0.32,238,0930 06:30:37,围网
24359,26.367,119.935,0.11,166,0930 06:20:40,围网
24359,26.367,119.935,0.22,153,0930 06:10:40,围网
24359,26.367,119.936,0.11,204,0930 06:00:41,围网
24359,26.367,119.935,0.22,168,0930 05:50:39,围网
24359,26.366,119.935,0.11,133,0930 05:40:37,围网
24359,26.367,119.935,0.22,179,0930 05:30:32,围网
24359,26.366,119.935,0.32,130,0930 05:00:30,围网
24359,26.366,119.935,0.32,0,0930 04:50:30,围网
24359,26.366,119.935,0.32,207,0930 04:40:30,围网
24359,26.366,119.935,0.0,126,0930 04:29:55,围网
24359,26.366,119.935,0.0,71,0930 04:20:28,围网
24359,26.366,119.935,0.0,40,0930 04:00:29,围网
24359,26.367,119.935,0.22,323,0930 03:50:28,围网
24359,26.366,119.935,0.0,161,0930 03:40:31,围网
24359,26.367,119.935,0.32,5,0930 03:30:30,围网
24359,26.367,119.935,0.0,0,0930 03:20:28,围网
24359,26.367,119.935,0.22,332,0930 03:10:28,围网
24359,26.367,119.935,0.22,91,0930 03:00:26,围网
24359,26.368,119.934,0.0,307,0930 02:50:28,围网
24359,26.368,119.928,0.22,61,0930 02:40:27,围网
24359,26.366,119.93,0.0,0,0930 02:30:23,围网
24359,26.366,119.93,1.89,152,0930 02:20:24,围网
24359,26.366,119.93,0.22,146,0930 02:10:23,围网
24359,26.366,119.93,0.0,103,0930 02:00:23,围网
24359,26.366,119.93,0.32,349,0930 01:50:21,围网
24359,26.366,119.93,0.11,185,0930 01:40:20,围网
24359,26.366,119.93,0.32,119,0930 01:30:30,围网
24359,26.366,119.93,0.22,0,0930 01:10:17,围网
24359,26.366,119.93,0.0,0,0930 01:00:17,围网
24359,26.366,119.93,0.0,0,0930 00:50:16,围网
24359,26.366,119.93,0.0,0,0930 00:40:18,围网
24359,26.366,119.93,0.0,311,0930 00:30:14,围网
24359,26.366,119.93,0.22,0,0930 00:20:15,围网
24359,26.366,119.93,0.22,0,0930 00:10:14,围网
24359,26.367,119.93,0.11,352,0930 00:00:31,围网
24359,26.365,119.93,0.22,0,0929 23:30:08,围网
24359,26.366,119.93,0.22,0,0929 23:20:07,围网
24359,26.366,119.93,0.22,71,0929 23:10:12,围网
24359,26.366,119.93,0.32,81,0929 23:00:08,围网
24359,26.366,119.93,0.32,0,0929 22:50:05,围网
24359,26.366,119.93,0.32,161,0929 22:40:06,围网
24359,26.366,119.93,0.32,111,0929 22:29:16,围网
24359,26.366,119.93,0.38,71,0929 22:20:02,围网
24359,26.366,119.93,0.7,111,0929 22:10:00,围网
24359,26.366,119.93,0.32,115,0929 22:00:00,围网
24359,26.366,119.93,0.59,130,0929 21:49:59,围网
24359,26.366,119.93,2.32,259,0929 21:39:59,围网
24359,26.366,119.928,2.59,298,0929 21:30:01,围网
24359,26.367,119.928,1.78,242,0929 21:20:00,围网
24359,26.366,119.929,0.59,199,0929 21:10:00,围网
24359,26.366,119.93,0.38,266,0929 20:59:59,围网
24359,26.366,119.93,0.32,123,0929 20:49:56,围网
24359,26.366,119.93,1.08,20,0929 20:39:12,围网
24359,26.366,119.93,0.49,108,0929 20:29:10,围网
24359,26.37,119.929,1.89,160,0929 20:19:57,围网
24359,26.386,119.939,5.5,243,0929 20:09:55,围网
24359,26.384,119.968,6.69,314,0929 19:59:24,围网
24359,26.369,119.995,1.89,343,0929 19:49:51,围网
24359,26.353,120.021,10.09,306,0929 19:39:54,围网
24359,26.335,120.046,4.7,324,0929 19:29:08,围网
24359,26.316,120.069,4.1,328,0929 19:19:51,围网
24359,26.296,120.092,9.77,314,0929 19:09:50,围网
24359,26.276,120.115,9.88,320,0929 18:59:46,围网
24359,26.257,120.138,3.08,310,0929 18:49:02,围网
24359,26.238000000000003,120.16,3.08,317,0929 18:39:42,围网
24359,26.219,120.183,10.09,319,0929 18:29:41,围网
24359,26.203000000000007,120.206,7.5,304,0929 18:19:44,围网
24359,26.187,120.231,9.5,304,0929 18:09:45,围网
24359,26.172,120.256,3.89,323,0929 17:59:40,围网
24359,26.156,120.279,9.01,306,0929 17:49:39,围网
24359,26.141,120.3,5.4,309,0929 17:39:39,围网
24359,26.125,120.318,7.99,327,0929 17:29:34,围网
24359,26.109,120.336,7.88,313,0929 17:19:34,围网
24359,26.095,120.354,7.5,332,0929 17:09:29,围网
24359,26.078000000000007,120.368,7.77,330,0929 16:59:28,围网
