渔船ID,lat,lon,速度,方向,time,type
23070,25.426,120.46,2.81,30,0924 23:57:19,拖网
23070,25.418000000000006,120.455,3.89,30,0924 23:47:58,拖网
23070,25.409,120.45,4.1,30,0924 23:37:51,拖网
23070,25.391,120.44,3.18,40,0924 23:17:57,拖网
23070,25.383000000000006,120.436,3.4,10,0924 23:08:07,拖网
23070,25.374,120.431,3.62,40,0924 22:58:40,拖网
23070,25.356,120.421,3.62,40,0924 22:48:41,拖网
23070,25.356,120.421,3.4,40,0924 22:37:59,拖网
23070,25.347,120.416,3.02,20,0924 22:27:59,拖网
23070,25.339,120.411,3.72,20,0924 22:18:01,拖网
23070,25.33,120.406,2.81,7,0924 22:07:54,拖网
23070,25.321,120.401,3.29,30,0924 21:57:13,拖网
23070,25.312,120.395,3.99,20,0924 21:47:50,拖网
23070,25.312,120.395,3.99,20,0924 21:47:45,拖网
23070,25.294,120.383,4.1,10,0924 21:27:48,拖网
23070,25.285,120.377,3.99,20,0924 21:17:48,拖网
23070,25.277,120.371,3.4,20,0924 21:07:45,拖网
23070,25.267,120.366,3.89,30,0924 20:57:43,拖网
23070,25.264,120.362,3.02,50,0924 20:47:41,拖网
23070,25.267,120.351,10.09,132,0924 20:37:02,拖网
23070,25.284,120.342,0.81,294,0924 20:27:36,拖网
23070,25.285,120.341,0.7,124,0924 20:07:37,拖网
23070,25.288,120.342,2.32,10,0924 19:57:36,拖网
23070,25.296,120.347,4.32,20,0924 19:47:36,拖网
23070,25.304,120.351,4.48,61,0924 19:37:27,拖网
23070,25.321,120.36,6.58,40,0924 19:17:26,拖网
23070,25.338,120.37,1.67,197,0924 18:57:29,拖网
23070,25.346,120.375,4.1,194,0924 18:47:28,拖网
23070,25.355,120.38,2.59,222,0924 18:37:27,拖网
23070,25.364,120.385,3.02,197,0924 18:27:23,拖网
23070,25.382,120.395,3.4,200,0924 18:07:21,拖网
23070,25.392,120.4,3.51,226,0924 17:57:22,拖网
23070,25.401,120.405,3.72,227,0924 17:47:37,拖网
23070,25.42,120.417,3.4,196,0924 17:27:22,拖网
23070,25.429,120.422,5.07,216,0924 17:16:40,拖网
23070,25.439,120.427,4.59,212,0924 17:07:20,拖网
23070,25.449,120.434,3.4,196,0924 16:56:37,拖网
23070,25.458,120.439,4.1,198,0924 16:46:37,拖网
23070,25.468000000000004,120.445,4.1,220,0924 16:37:11,拖网
23070,25.477,120.452,1.78,212,0924 16:27:12,拖网
23070,25.486,120.459,4.32,239,0924 16:16:34,拖网
23070,25.494,120.466,3.72,205,0924 16:07:04,拖网
