渔船ID,lat,lon,速度,方向,time,type
23942,24.875,118.949,0.0,0,1006 23:50:03,围网
23942,24.875,118.949,0.0,0,1006 23:40:03,围网
23942,24.875,118.949,0.22,71,1006 23:29:11,围网
23942,24.875,118.949,0.0,0,1006 23:20:03,围网
23942,24.874,118.949,0.0,0,1006 23:10:00,围网
23942,24.875,118.949,0.0,0,1006 23:00:08,围网
23942,24.875,118.948,0.0,142,1006 22:50:01,围网
23942,24.875,118.948,0.0,0,1006 22:39:14,围网
23942,24.875,118.948,0.0,127,1006 22:30:51,围网
23942,24.874,118.949,0.22,134,1006 22:10:23,围网
23942,24.875,118.949,0.32,0,1006 21:49:58,围网
23942,24.875,118.948,0.11,0,1006 21:40:58,围网
23942,24.875,118.948,0.11,91,1006 21:20:02,围网
23942,24.875,118.948,0.22,91,1006 21:09:51,围网
23942,24.875,118.948,0.22,0,1006 20:59:55,围网
23942,24.875,118.948,0.22,50,1006 20:49:55,围网
23942,24.875,118.948,0.22,91,1006 20:39:51,围网
23942,24.875,118.948,0.11,71,1006 20:29:51,围网
23942,24.875,118.948,0.22,203,1006 20:19:51,围网
23942,24.875,118.948,0.11,0,1006 20:08:59,围网
23942,24.875,118.949,0.22,0,1006 19:59:48,围网
23942,24.875,118.949,0.22,71,1006 19:49:46,围网
23942,24.875,118.949,0.22,227,1006 19:39:47,围网
23942,24.875,118.949,0.32,246,1006 19:29:48,围网
23942,24.875,118.948,0.22,143,1006 19:19:45,围网
23942,24.875,118.948,0.0,0,1006 19:09:44,围网
23942,24.875,118.948,0.11,140,1006 18:59:45,围网
23942,24.875,118.948,0.11,0,1006 18:49:45,围网
23942,24.875,118.948,0.22,154,1006 18:39:45,围网
23942,24.875,118.948,0.22,154,1006 18:39:42,围网
23942,24.875,118.948,0.32,262,1006 18:18:49,围网
23942,24.875,118.948,0.32,234,1006 18:09:06,围网
23942,24.875,118.948,0.11,301,1006 17:59:40,围网
23942,24.875,118.948,0.0,264,1006 17:49:41,围网
23942,24.875,118.948,0.32,304,1006 17:40:10,围网
23942,24.875,118.948,0.32,0,1006 17:19:40,围网
23942,24.875,118.948,0.0,50,1006 17:09:37,围网
23942,24.875,118.949,0.22,246,1006 16:59:40,围网
23942,24.877,118.95,0.0,210,1006 16:49:44,围网
23942,24.873,118.947,0.22,0,1006 16:39:41,围网
23942,24.875,118.948,0.11,0,1006 16:29:39,围网
23942,24.874,118.948,0.11,40,1006 16:19:37,围网
23942,24.875,118.949,0.11,0,1006 16:08:44,围网
23942,24.874,118.948,0.11,0,1006 15:59:35,围网
23942,24.875,118.948,0.0,0,1006 15:48:44,围网
23942,24.875,118.948,0.22,0,1006 15:38:51,围网
23942,24.875,118.948,0.22,0,1006 15:28:43,围网
23942,24.875,118.948,0.32,91,1006 15:19:42,围网
23942,24.874,118.949,0.22,0,1006 15:09:31,围网
23942,24.874,118.948,0.11,0,1006 14:59:36,围网
23942,24.874,118.948,0.11,0,1006 14:49:37,围网
23942,24.874,118.948,0.32,0,1006 14:39:36,围网
23942,24.875,118.949,0.32,0,1006 14:28:46,围网
23942,24.874,118.949,0.0,0,1006 14:18:46,围网
23942,24.875,118.949,0.32,0,1006 14:09:32,围网
23942,24.875,118.949,0.11,0,1006 13:59:26,围网
23942,24.875,118.949,0.22,274,1006 13:49:25,围网
23942,24.875,118.949,0.11,0,1006 13:38:36,围网
23942,24.875,118.949,0.11,0,1006 13:29:26,围网
23942,24.875,118.949,0.11,0,1006 13:19:24,围网
23942,24.875,118.949,0.0,0,1006 13:09:22,围网
23942,24.875,118.948,1.4,305,1006 12:59:24,围网
23942,24.874,118.949,0.0,272,1006 12:49:22,围网
23942,24.875,118.949,0.11,116,1006 12:38:33,围网
23942,24.874,118.949,0.11,147,1006 12:29:20,围网
23942,24.875,118.949,0.32,179,1006 12:19:20,围网
23942,24.875,118.949,0.11,270,1006 12:09:18,围网
23942,24.875,118.949,0.11,0,1006 11:59:17,围网
23942,24.875,118.949,0.11,0,1006 11:49:42,围网
23942,24.875,118.949,0.0,0,1006 11:39:24,围网
23942,24.874,118.949,0.11,233,1006 11:09:08,围网
23942,24.874,118.948,0.32,143,1006 10:59:11,围网
23942,24.874,118.949,0.32,0,1006 10:49:10,围网
23942,24.874,118.949,0.11,0,1006 10:38:34,围网
23942,24.875,118.948,0.22,0,1006 10:29:09,围网
23942,24.875,118.949,0.32,0,1006 10:19:09,围网
