渔船ID,lat,lon,速度,方向,time,type
24326,26.373,119.948,0.11,0,0906 23:57:52,围网
24326,26.373,119.948,0.32,50,0906 23:47:53,围网
24326,26.373,119.948,0.0,338,0906 23:37:44,围网
24326,26.373,119.948,0.11,118,0906 23:27:41,围网
24326,26.373,119.948,0.0,111,0906 23:17:48,围网
24326,26.373,119.948,0.38,237,0906 23:07:30,围网
24326,26.373,119.948,0.11,20,0906 22:57:47,围网
24326,26.373,119.948,0.22,0,0906 22:47:51,围网
24326,26.373,119.948,0.22,203,0906 22:38:10,围网
24326,26.373,119.948,0.32,40,0906 22:27:46,围网
24326,26.373,119.948,0.0,184,0906 22:17:39,围网
24326,26.373,119.948,0.22,0,0906 22:07:37,围网
24326,26.373,119.948,0.32,71,0906 21:57:39,围网
24326,26.373,119.948,0.22,10,0906 21:48:23,围网
24326,26.373,119.948,0.32,173,0906 21:27:36,围网
24326,26.373,119.948,0.11,278,0906 21:17:45,围网
24326,26.373,119.948,0.0,113,0906 21:07:26,围网
24326,26.373,119.948,0.22,339,0906 20:57:38,围网
24326,26.373,119.948,0.7,152,0906 20:47:32,围网
24326,26.373,119.948,0.32,0,0906 20:37:32,围网
24326,26.373,119.948,0.59,314,0906 20:27:30,围网
24326,26.374,119.942,0.59,232,0906 20:17:42,围网
24326,26.374,119.942,0.32,9,0906 20:07:30,围网
24326,26.374,119.947,4.59,272,0906 19:57:34,围网
24326,26.374,119.949,1.08,40,0906 19:47:32,围网
24326,26.374,119.948,3.72,6,0906 19:37:24,围网
24326,26.374,119.942,0.92,192,0906 19:27:51,围网
24326,26.373,119.942,0.38,132,0906 19:17:40,围网
24326,26.373,119.946,0.11,320,0906 19:07:35,围网
24326,26.373,119.949,0.0,360,0906 18:57:44,围网
24326,26.373,119.949,0.0,0,0906 18:47:41,围网
24326,26.373,119.949,0.32,0,0906 18:37:47,围网
24326,26.373,119.948,0.0,50,0906 18:27:37,围网
24326,26.373,119.948,0.22,50,0906 18:17:13,围网
24326,26.373,119.948,0.11,202,0906 18:07:23,围网
24326,26.373,119.948,0.11,4,0906 17:57:19,围网
24326,26.373,119.948,0.22,81,0906 17:47:15,围网
24326,26.373,119.948,0.32,211,0906 17:37:06,围网
24326,26.373,119.948,0.0,353,0906 17:27:12,围网
24326,26.373,119.948,0.11,243,0906 17:17:41,围网
24326,26.373,119.948,0.22,360,0906 17:07:29,围网
24326,26.373,119.948,0.22,360,0906 16:57:28,围网
24326,26.373,119.948,0.22,360,0906 16:47:28,围网
24326,26.373,119.948,0.22,355,0906 16:37:35,围网
24326,26.373,119.948,0.22,355,0906 16:27:17,围网
24326,26.373,119.948,0.32,20,0906 16:17:09,围网
24326,26.373,119.948,0.22,153,0906 16:07:01,围网
24326,26.373,119.948,0.32,148,0906 15:57:06,围网
24326,26.373,119.948,1.51,340,0906 15:47:14,围网
24326,26.373,119.948,0.22,159,0906 15:37:04,围网
24326,26.373,119.948,0.0,0,0906 15:27:07,围网
24326,26.373,119.948,0.11,180,0906 15:17:37,围网
24326,26.373,119.948,0.32,226,0906 14:57:08,围网
24326,26.373,119.947,0.0,330,0906 14:47:04,围网
24326,26.373,119.948,0.0,348,0906 14:36:48,围网
24326,26.373,119.948,0.0,178,0906 14:26:36,围网
24326,26.373,119.948,0.22,40,0906 14:16:45,围网
24326,26.373,119.948,0.0,61,0906 14:06:40,围网
24326,26.373,119.948,0.11,244,0906 13:56:40,围网
24326,26.373,119.948,0.11,50,0906 13:46:41,围网
24326,26.373,119.948,0.22,40,0906 13:36:37,围网
24326,26.373,119.948,0.22,0,0906 13:26:44,围网
24326,26.373,119.948,0.11,71,0906 13:16:36,围网
24326,26.374,119.948,0.22,40,0906 13:06:38,围网
24326,26.374,119.948,0.32,30,0906 12:57:56,围网
24326,26.373,119.948,0.32,4,0906 12:36:45,围网
24326,26.373,119.948,0.22,355,0906 12:26:36,围网
24326,26.373,119.948,0.11,10,0906 12:16:35,围网
24326,26.373,119.948,0.11,154,0906 12:06:32,围网
24326,26.373,119.948,0.32,10,0906 11:56:38,围网
24326,26.373,119.948,0.11,119,0906 11:46:25,围网
24326,26.373,119.948,0.22,50,0906 11:36:25,围网
24326,26.373,119.948,0.32,71,0906 11:26:40,围网
24326,26.373,119.948,0.22,61,0906 11:16:27,围网
24326,26.373,119.948,0.32,81,0906 11:06:22,围网
24326,26.373,119.948,0.22,30,0906 10:56:22,围网
24326,26.373,119.948,0.0,50,0906 10:46:23,围网
24326,26.373,119.948,0.22,146,0906 10:36:24,围网
24326,26.373,119.948,0.22,6,0906 10:26:33,围网
24326,26.37,119.946,0.0,81,0906 10:16:24,围网
24326,26.373,119.949,0.0,10,0906 10:06:22,围网
