渔船ID,lat,lon,速度,方向,time,type
20605,23.583,118.754,0.7,146,1023 23:53:42,围网
20605,23.585,118.755,0.49,10,1023 23:43:42,围网
20605,23.586,118.754,0.7,232,1023 23:33:31,围网
20605,23.589,118.754,1.03,158,1023 23:23:31,围网
20605,23.591,118.754,1.19,171,1023 23:13:31,围网
20605,23.594,118.754,0.38,167,1023 23:03:37,围网
20605,23.596,118.753,0.81,145,1023 22:53:32,围网
20605,23.599,118.754,1.08,171,1023 22:43:37,围网
20605,23.604,118.754,0.92,184,1023 22:34:13,围网
20605,23.604,118.754,0.7,184,1023 22:23:38,围网
20605,23.607,118.754,0.59,288,1023 22:13:36,围网
20605,23.61,118.754,1.51,159,1023 22:03:21,围网
20605,23.613000000000003,118.755,1.03,205,1023 21:53:23,围网
20605,23.615,118.757,0.59,218,1023 21:43:22,围网
20605,23.618,118.758,0.38,158,1023 21:33:21,围网
20605,23.624,118.759,1.19,165,1023 21:13:22,围网
20605,23.627,118.759,0.92,205,1023 21:05:28,围网
20605,23.632,118.759,1.4,168,1023 20:43:17,围网
20605,23.629,118.758,6.8,358,1023 20:33:11,围网
20605,23.611,118.757,7.07,3,1023 20:23:14,围网
20605,23.593000000000004,118.756,5.99,10,1023 20:13:13,围网
20605,23.576,118.759,6.91,329,1023 20:03:07,围网
20605,23.558000000000003,118.768,7.77,340,1023 19:53:12,围网
20605,23.54,118.776,7.61,335,1023 19:43:11,围网
20605,23.521,118.782,7.02,348,1023 19:33:10,围网
20605,23.503,118.791,0.38,324,1023 19:23:09,围网
20605,23.484,118.798,1.51,314,1023 19:13:08,围网
20605,23.465,118.807,3.62,327,1023 19:03:07,围网
20605,23.446,118.816,7.61,331,1023 18:53:03,围网
20605,23.427,118.825,7.39,324,1023 18:43:06,围网
20605,23.409,118.835,6.1,340,1023 18:33:03,围网
20605,23.392,118.85,5.88,324,1023 18:23:03,围网
20605,23.373,118.861,2.32,321,1023 18:13:02,围网
20605,23.353,118.87,7.77,339,1023 18:02:59,围网
20605,23.334,118.881,4.37,342,1023 17:52:59,围网
20605,23.315,118.893,1.08,30,1023 17:42:58,围网
20605,23.297,118.907,8.31,328,1023 17:32:53,围网
20605,23.284,118.9,4.32,50,1023 17:22:47,围网
20605,23.282,118.88,3.51,81,1023 17:12:52,围网
20605,23.281,118.861,6.91,81,1023 17:02:49,围网
20605,23.28,118.841,6.21,71,1023 16:52:50,围网
20605,23.277,118.821,6.31,81,1023 16:42:49,围网
20605,23.275,118.801,2.48,91,1023 16:32:46,围网
20605,23.272,118.781,6.31,71,1023 16:22:47,围网
20605,23.269,118.76,2.59,81,1023 16:12:45,围网
20605,23.266,118.74,2.59,91,1023 16:03:11,围网
20605,23.263,118.719,7.07,81,1023 15:53:23,围网
20605,23.257,118.675,7.07,81,1023 15:32:52,围网
20605,23.254,118.654,2.59,91,1023 15:23:06,围网
20605,23.249,118.632,6.91,71,1023 15:12:50,围网
20605,23.244,118.61,7.39,71,1023 15:03:21,围网
20605,23.24,118.589,7.77,61,1023 14:53:08,围网
20605,23.237,118.566,0.7,112,1023 14:42:31,围网
20605,23.234,118.545,7.18,81,1023 14:32:34,围网
20605,23.229,118.502,3.18,71,1023 14:13:19,围网
20605,23.229,118.502,3.18,71,1023 14:12:27,围网
20605,23.222,118.459,7.88,81,1023 13:52:26,围网
20605,23.22,118.439,7.02,81,1023 13:42:24,围网
20605,23.218000000000004,118.417,7.02,81,1023 13:32:25,围网
20605,23.216,118.396,6.69,71,1023 13:22:24,围网
20605,23.214,118.375,8.2,71,1023 13:12:23,围网
20605,23.21,118.354,10.09,147,1023 13:02:23,围网
20605,23.207,118.334,7.02,81,1023 12:52:21,围网
20605,23.204,118.313,30.28,343,1023 12:43:31,围网
20605,23.198,118.272,2.32,61,1023 12:22:16,围网
20605,23.194000000000006,118.251,4.59,40,1023 12:12:16,围网
20605,23.19,118.23,7.29,71,1023 12:02:14,围网
20605,23.186,118.21,3.99,81,1023 11:52:15,围网
20605,23.18,118.168,7.29,71,1023 11:32:15,围网
20605,23.179,118.148,6.31,81,1023 11:22:13,围网
20605,23.173,118.108,7.18,81,1023 11:02:41,围网
20605,23.169,118.087,6.21,71,1023 10:52:25,围网
20605,23.169,118.087,6.21,71,1023 10:52:13,围网
20605,23.169,118.067,1.89,81,1023 10:42:07,围网
20605,23.168000000000006,118.025,6.91,81,1023 10:22:06,围网
20605,23.162,118.007,4.7,71,1023 10:12:06,围网
20605,23.159,117.988,5.18,91,1023 10:02:02,围网
20605,23.157,117.967,6.42,81,1023 09:52:02,围网
20605,23.154,117.948,6.48,71,1023 09:42:02,围网
20605,23.148000000000003,117.907,0.59,151,1023 09:22:00,围网
20605,23.142,117.845,6.8,71,1023 08:52:00,围网
20605,23.135,117.805,7.5,71,1023 08:31:56,围网
20605,23.131,117.784,7.61,81,1023 08:21:57,围网
20605,23.128,117.763,10.09,234,1023 08:11:56,围网
20605,23.124,117.742,7.39,71,1023 08:01:55,围网
20605,23.121,117.721,7.02,71,1023 07:51:55,围网
20605,23.117,117.7,7.77,61,1023 07:41:53,围网
20605,23.113000000000003,117.679,8.8,71,1023 07:31:53,围网
20605,23.109,117.658,3.18,50,1023 07:21:53,围网
20605,23.106,117.636,3.4,102,1023 07:11:53,围网
20605,23.103,117.614,7.99,105,1023 07:01:51,围网
20605,23.096,117.569,5.18,81,1023 06:41:44,围网
20605,23.092,117.546,1.51,91,1023 06:31:43,围网
20605,23.086,117.501,7.5,71,1023 06:11:40,围网
20605,23.083,117.478,7.88,71,1023 06:01:44,围网
20605,23.079,117.455,7.61,81,1023 05:51:42,围网
20605,23.077,117.431,8.2,71,1023 05:41:41,围网
20605,23.074,117.408,6.8,81,1023 05:31:55,围网
20605,23.072,117.385,8.09,81,1023 05:21:40,围网
20605,23.067,117.338,4.8,91,1023 05:01:54,围网
20605,23.064,117.315,5.99,91,1023 04:51:53,围网
20605,23.064,117.291,5.5,91,1023 04:41:53,围网
20605,23.062,117.267,8.47,81,1023 04:31:53,围网
20605,23.059,117.243,8.31,91,1023 04:21:53,围网
20605,23.056,117.22,8.8,71,1023 04:11:52,围网
20605,23.05,117.196,7.5,61,1023 04:01:48,围网
20605,23.046,117.172,6.69,71,1023 03:51:50,围网
20605,23.04,117.148,7.88,71,1023 03:41:50,围网
20605,23.036,117.124,2.81,81,1023 03:31:50,围网
20605,23.031,117.1,7.88,71,1023 03:21:52,围网
20605,23.028,117.076,7.77,71,1023 03:11:49,围网
20605,23.016,117.004,8.42,71,1023 02:41:46,围网
20605,23.014,116.98,7.39,71,1023 02:31:44,围网
20605,23.012,116.956,3.78,71,1023 02:21:43,围网
20605,23.008000000000006,116.932,7.18,71,1023 02:11:42,围网
20605,23.004,116.908,7.99,71,1023 02:01:40,围网
20605,22.993,116.861,7.77,71,1023 01:41:42,围网
20605,22.986,116.838,3.4,50,1023 01:31:49,围网
20605,22.979,116.814,10.09,330,1023 01:21:41,围网
20605,22.973000000000006,116.791,7.88,71,1023 01:11:40,围网
20605,22.962,116.771,7.77,61,1023 01:01:55,围网
20605,22.953000000000007,116.748,6.48,50,1023 00:51:39,围网
20605,22.934,116.704,20.18,112,1023 00:31:36,围网
