渔船ID,lat,lon,速度,方向,time,type
20386,25.124,118.953,0.11,0,1018 23:51:52,刺网
20386,25.124,118.953,0.11,0,1018 23:41:52,刺网
20386,25.124,118.953,0.11,190,1018 23:31:51,刺网
20386,25.124,118.954,0.11,127,1018 23:21:50,刺网
20386,25.124,118.953,0.11,0,1018 23:11:48,刺网
20386,25.124,118.953,0.0,0,1018 23:01:42,刺网
20386,25.124,118.953,0.0,224,1018 22:41:48,刺网
20386,25.124,118.953,0.0,40,1018 22:32:04,刺网
20386,25.124,118.953,0.0,50,1018 22:22:26,刺网
20386,25.124,118.953,0.0,0,1018 22:01:43,刺网
20386,25.124,118.953,0.0,0,1018 21:51:42,刺网
20386,25.124,118.953,0.22,177,1018 21:41:40,刺网
20386,25.124,118.953,0.0,0,1018 21:31:40,刺网
20386,25.124,118.953,0.0,148,1018 21:22:39,刺网
20386,25.124,118.953,0.11,0,1018 21:01:35,刺网
20386,25.124,118.953,0.22,40,1018 20:51:44,刺网
20386,25.124,118.953,0.11,0,1018 20:41:44,刺网
20386,25.124,118.953,0.32,81,1018 20:31:42,刺网
20386,25.124,118.953,0.22,205,1018 20:22:00,刺网
20386,25.124,118.953,0.22,110,1018 20:11:34,刺网
20386,25.124,118.953,0.0,71,1018 20:01:36,刺网
20386,25.124,118.953,0.0,111,1018 19:51:56,刺网
20386,25.124,118.953,0.11,110,1018 19:41:32,刺网
20386,25.124,118.953,0.32,71,1018 19:31:54,刺网
20386,25.124,118.953,0.32,108,1018 19:21:37,刺网
20386,25.124,118.953,0.32,217,1018 19:11:42,刺网
20386,25.124,118.953,0.11,104,1018 19:01:32,刺网
20386,25.124,118.953,0.22,0,1018 18:41:29,刺网
20386,25.124,118.953,0.11,91,1018 18:31:52,刺网
20386,25.124,118.953,0.0,112,1018 18:11:27,刺网
20386,25.124,118.953,0.0,256,1018 18:01:23,刺网
20386,25.124,118.953,0.0,166,1018 17:41:26,刺网
20386,25.124,118.953,0.11,254,1018 17:31:27,刺网
20386,25.124,118.953,0.0,233,1018 17:21:23,刺网
20386,25.124,118.953,0.32,81,1018 17:11:23,刺网
20386,25.124,118.953,0.0,195,1018 17:02:02,刺网
20386,25.124,118.953,0.0,303,1018 16:31:19,刺网
20386,25.124,118.953,0.0,320,1018 16:21:40,刺网
20386,25.124,118.953,0.0,148,1018 16:11:34,刺网
20386,25.124,118.953,0.11,0,1018 16:01:19,刺网
20386,25.124,118.953,0.0,167,1018 15:51:20,刺网
20386,25.124,118.953,0.11,0,1018 15:41:20,刺网
20386,25.124,118.953,0.0,168,1018 15:31:19,刺网
20386,25.124,118.953,0.32,0,1018 15:21:19,刺网
20386,25.124,118.953,0.0,61,1018 15:11:16,刺网
20386,25.124,118.953,0.0,317,1018 15:01:12,刺网
20386,25.124,118.953,0.32,333,1018 14:51:17,刺网
20386,25.124,118.953,0.11,317,1018 14:41:18,刺网
20386,25.124,118.953,0.0,0,1018 14:31:28,刺网
20386,25.124,118.953,0.11,0,1018 14:11:15,刺网
20386,25.124,118.953,0.22,0,1018 14:01:54,刺网
20386,25.124,118.953,0.11,360,1018 13:41:09,刺网
20386,25.124,118.953,0.11,0,1018 13:31:13,刺网
20386,25.124,118.953,0.0,0,1018 13:21:09,刺网
20386,25.124,118.953,0.32,71,1018 13:11:09,刺网
20386,25.124,118.953,0.0,140,1018 13:01:10,刺网
