渔船ID,lat,lon,速度,方向,time,type
25436,27.924,122.051,1.08,247,0906 23:55:52,围网
25436,27.922,122.05,0.76,55,0906 23:46:49,围网
25436,27.921,122.048,1.3,98,0906 23:35:52,围网
25436,27.92,122.046,1.19,38,0906 23:25:53,围网
25436,27.918000000000006,122.045,1.67,0,0906 23:15:52,围网
25436,27.916,122.043,1.67,62,0906 23:05:52,围网
25436,27.915,122.041,1.3,44,0906 22:55:52,围网
25436,27.913,122.04,0.86,20,0906 22:45:52,围网
25436,27.91,122.038,0.86,14,0906 22:35:51,围网
25436,27.908,122.036,0.86,41,0906 22:29:04,围网
25436,27.902,122.032,0.49,0,0906 21:55:52,围网
25436,27.9,122.03,0.59,0,0906 21:46:49,围网
25436,27.898000000000003,122.029,1.57,24,0906 21:35:52,围网
25436,27.896,122.027,1.08,0,0906 21:25:52,围网
25436,27.893,122.026,0.65,56,0906 21:18:21,围网
25436,27.886,122.019,0.86,142,0906 20:25:52,围网
25436,27.891,122.0,8.26,97,0906 20:15:52,围网
25436,27.9,121.979,7.77,114,0906 20:05:52,围网
25436,27.913,121.96,8.09,150,0906 19:55:52,围网
25436,27.93,121.949,7.99,139,0906 19:46:50,围网
25436,27.953000000000007,121.936,8.85,161,0906 19:35:52,围网
25436,27.969,121.918,8.15,133,0906 19:25:52,围网
25436,27.98,121.897,8.36,127,0906 19:15:52,围网
25436,27.996,121.877,8.58,134,0906 19:05:52,围网
25436,28.013,121.859,8.36,129,0906 18:55:52,围网
25436,28.029,121.84,8.74,129,0906 18:45:52,围网
25436,28.044,121.82,8.74,128,0906 18:35:53,围网
25436,28.059,121.799,8.69,116,0906 18:25:53,围网
25436,28.074,121.779,8.69,130,0906 18:15:53,围网
25436,28.09,121.759,8.36,130,0906 18:05:53,围网
25436,28.107,121.739,8.47,125,0906 18:00:02,围网
25436,28.14,121.7,8.69,130,0906 17:35:53,围网
25436,28.156,121.678,9.66,129,0906 17:25:53,围网
25436,28.172,121.655,9.17,132,0906 17:15:53,围网
25436,28.188,121.632,8.85,120,0906 17:05:53,围网
25436,28.203000000000007,121.609,9.44,134,0906 16:55:53,围网
25436,28.22,121.587,8.85,151,0906 16:45:53,围网
25436,28.238000000000003,121.566,9.88,130,0906 16:35:53,围网
25436,28.26,121.553,9.44,206,0906 16:25:53,围网
25436,28.27,121.562,0.86,321,0906 16:15:53,围网
25436,28.27,121.562,0.05,0,0906 16:05:53,围网
25436,28.27,121.562,0.0,0,0906 15:55:52,围网
25436,28.27,121.562,0.0,0,0906 15:46:50,围网
25436,28.27,121.562,0.27,0,0906 15:35:53,围网
25436,28.27,121.562,0.16,0,0906 15:25:53,围网
25436,28.27,121.562,0.16,0,0906 15:15:53,围网
25436,28.27,121.562,0.27,0,0906 15:05:53,围网
25436,28.27,121.562,0.05,0,0906 14:55:53,围网
25436,28.27,121.562,0.05,0,0906 14:45:53,围网
25436,28.27,121.562,0.05,0,0906 14:35:53,围网
25436,28.27,121.562,0.0,0,0906 14:25:53,围网
25436,28.27,121.562,0.0,0,0906 14:18:28,围网
25436,28.27,121.562,0.0,0,0906 13:55:53,围网
25436,28.27,121.562,0.05,0,0906 13:46:50,围网
25436,28.27,121.562,0.65,143,0906 13:35:53,围网
25436,28.272,121.569,4.86,324,0906 13:25:53,围网
25436,28.266,121.579,3.67,318,0906 13:15:53,围网
25436,28.266,121.585,2.0,1,0906 13:05:53,围网
25436,28.265,121.585,0.05,0,0906 12:55:53,围网
25436,28.265,121.585,0.27,0,0906 12:45:53,围网
25436,28.265,121.585,0.0,0,0906 12:35:53,围网
25436,28.265,121.585,0.05,0,0906 12:25:53,围网
25436,28.265,121.585,0.16,0,0906 12:15:53,围网
25436,28.265,121.585,0.0,0,0906 12:05:53,围网
25436,28.265,121.585,0.0,0,0906 11:55:53,围网
25436,28.265,121.585,0.05,0,0906 11:46:51,围网
25436,28.265,121.585,0.0,0,0906 11:35:53,围网
25436,28.265,121.585,0.05,0,0906 11:25:53,围网
25436,28.265,121.585,0.0,0,0906 11:15:53,围网
25436,28.265,121.585,0.16,0,0906 11:05:53,围网
25436,28.265,121.585,0.0,0,0906 10:55:54,围网
25436,28.265,121.585,0.0,0,0906 10:45:54,围网
25436,28.265,121.585,0.0,0,0906 10:35:54,围网
25436,28.265,121.585,0.0,0,0906 10:25:54,围网
25436,28.265,121.585,0.0,0,0906 10:15:54,围网
25436,28.265,121.585,0.0,0,0906 10:05:54,围网
25436,28.265,121.585,0.05,0,0906 09:55:54,围网
25436,28.265,121.585,0.0,0,0906 09:46:51,围网
25436,28.265,121.585,0.05,0,0906 09:35:54,围网
25436,28.265,121.585,0.05,0,0906 09:25:54,围网
25436,28.265,121.585,0.0,0,0906 09:18:38,围网
25436,28.265,121.585,0.0,0,0906 08:55:54,围网
25436,28.265,121.585,0.0,0,0906 08:45:54,围网
25436,28.265,121.585,0.0,0,0906 08:35:53,围网
25436,28.265,121.585,0.0,0,0906 08:25:54,围网
25436,28.265,121.585,0.0,0,0906 08:15:53,围网
25436,28.265,121.585,0.0,0,0906 08:05:54,围网
25436,28.265,121.585,0.0,0,0906 07:55:53,围网
25436,28.265,121.585,0.0,0,0906 07:46:51,围网
25436,28.265,121.585,0.0,0,0906 07:35:53,围网
25436,28.265,121.585,0.0,0,0906 07:25:53,围网
25436,28.265,121.585,0.0,0,0906 07:15:54,围网
25436,28.265,121.585,0.0,0,0906 07:05:54,围网
25436,28.265,121.585,0.0,0,0906 06:55:54,围网
25436,28.265,121.585,0.0,0,0906 06:45:54,围网
25436,28.265,121.585,0.0,0,0906 06:35:54,围网
25436,28.265,121.585,0.0,0,0906 06:25:54,围网
25436,28.265,121.585,0.0,0,0906 06:15:54,围网
25436,28.265,121.585,0.0,0,0906 06:05:54,围网
25436,28.265,121.585,0.0,0,0906 05:55:54,围网
25436,28.265,121.585,0.0,0,0906 05:46:51,围网
25436,28.265,121.585,0.05,0,0906 05:35:54,围网
25436,28.265,121.585,0.05,0,0906 05:25:54,围网
25436,28.265,121.585,0.0,0,0906 05:15:54,围网
25436,28.265,121.585,0.0,0,0906 05:05:54,围网
25436,28.265,121.585,0.0,0,0906 04:55:54,围网
25436,28.265,121.585,0.0,0,0906 04:45:54,围网
