渔船ID,lat,lon,速度,方向,time,type
23621,26.316,119.86,0.11,0,0930 23:50:51,围网
23621,26.316,119.86,0.11,0,0930 23:40:07,围网
23621,26.316,119.86,0.11,0,0930 23:30:57,围网
23621,26.316,119.86,0.32,0,0930 23:20:47,围网
23621,26.316,119.86,0.32,0,0930 23:10:46,围网
23621,26.316,119.86,0.32,0,0930 23:00:50,围网
23621,26.316,119.86,0.32,145,0930 22:51:24,围网
23621,26.316,119.86,0.32,145,0930 22:40:35,围网
23621,26.317,119.86,0.32,0,0930 22:31:21,围网
23621,26.317,119.86,0.22,0,0930 22:20:09,围网
23621,26.317,119.86,0.0,0,0930 22:10:46,围网
23621,26.317,119.86,0.0,0,0930 22:00:32,围网
23621,26.317,119.86,0.32,0,0930 21:50:04,围网
23621,26.316,119.86,0.22,282,0930 21:40:29,围网
23621,26.316,119.86,0.22,282,0930 21:30:28,围网
23621,26.316,119.86,0.22,282,0930 21:20:27,围网
23621,26.316,119.86,0.22,282,0930 21:10:27,围网
23621,26.316,119.86,0.11,282,0930 21:00:38,围网
23621,26.316,119.86,0.32,61,0930 20:50:26,围网
23621,26.316,119.86,0.32,61,0930 20:40:27,围网
23621,26.315,119.858,0.0,142,0930 20:29:44,围网
23621,26.315,119.858,0.32,272,0930 20:20:24,围网
23621,26.315,119.858,0.32,272,0930 20:10:26,围网
23621,26.315,119.858,0.0,344,0930 19:59:50,围网
23621,26.315,119.858,0.11,344,0930 19:50:25,围网
23621,26.315,119.858,0.11,259,0930 19:40:17,围网
23621,26.315,119.858,0.22,259,0930 19:30:22,围网
23621,26.315,119.858,0.11,8,0930 19:19:43,围网
23621,26.315,119.858,0.38,8,0930 19:10:19,围网
23621,26.315,119.858,0.0,30,0930 18:59:46,围网
23621,26.315,119.858,0.22,0,0930 18:50:12,围网
23621,26.315,119.858,0.11,0,0930 18:40:14,围网
23621,26.315,119.858,0.32,71,0930 18:30:21,围网
23621,26.315,119.858,0.32,71,0930 18:20:09,围网
23621,26.315,119.858,0.32,71,0930 18:10:08,围网
23621,26.315,119.858,0.32,71,0930 18:00:14,围网
23621,26.315,119.858,0.32,71,0930 17:50:02,围网
23621,26.315,119.858,0.32,71,0930 17:39:32,围网
23621,26.315,119.858,0.32,71,0930 17:30:03,围网
23621,26.315,119.858,0.32,71,0930 17:20:06,围网
23621,26.316,119.858,0.32,71,0930 17:10:00,围网
23621,26.316,119.858,0.32,71,0930 16:59:59,围网
23621,26.316,119.858,0.32,71,0930 16:49:58,围网
23621,26.316,119.858,0.22,71,0930 16:39:59,围网
23621,26.316,119.859,0.0,253,0930 16:29:24,围网
23621,26.316,119.859,0.0,253,0930 16:19:57,围网
23621,26.316,119.859,0.0,253,0930 16:09:24,围网
23621,26.316,119.859,0.11,253,0930 15:59:25,围网
23621,26.315,119.858,0.22,263,0930 15:49:54,围网
23621,26.315,119.858,0.22,263,0930 15:39:53,围网
23621,26.315,119.858,0.22,263,0930 15:29:52,围网
23621,26.315,119.858,0.22,263,0930 15:19:52,围网
23621,26.315,119.858,0.22,263,0930 15:09:19,围网
23621,26.315,119.858,0.22,263,0930 14:59:50,围网
23621,26.315,119.858,0.22,263,0930 14:49:21,围网
23621,26.315,119.858,0.22,263,0930 14:39:08,围网
23621,26.315,119.859,0.22,316,0930 14:29:49,围网
23621,26.315,119.859,0.32,316,0930 14:19:54,围网
23621,26.315,119.858,0.22,61,0930 14:09:48,围网
23621,26.315,119.858,0.22,61,0930 13:59:17,围网
23621,26.315,119.858,0.22,61,0930 13:49:47,围网
23621,26.315,119.858,0.22,61,0930 13:39:47,围网
23621,26.315,119.858,0.32,61,0930 13:29:50,围网
23621,26.316,119.859,0.0,71,0930 13:19:46,围网
23621,26.316,119.859,0.0,71,0930 13:09:46,围网
23621,26.316,119.859,0.0,71,0930 12:59:49,围网
23621,26.316,119.859,0.11,157,0930 12:48:59,围网
23621,26.316,119.859,0.22,157,0930 12:39:42,围网
23621,26.316,119.859,0.22,157,0930 12:29:43,围网
23621,26.316,119.859,0.11,157,0930 12:19:42,围网
23621,26.316,119.859,0.0,157,0930 12:09:14,围网
23621,26.316,119.859,0.11,130,0930 11:59:42,围网
23621,26.316,119.859,0.11,130,0930 11:49:11,围网
23621,26.316,119.859,0.11,130,0930 11:39:40,围网
23621,26.316,119.859,0.11,130,0930 11:29:39,围网
23621,26.316,119.859,0.0,130,0930 11:19:44,围网
23621,26.316,119.859,0.0,0,0930 11:09:37,围网
23621,26.316,119.859,0.11,0,0930 10:59:41,围网
23621,26.316,119.859,0.32,0,0930 10:49:35,围网
23621,26.316,119.859,0.11,0,0930 10:39:42,围网
23621,26.315,119.859,0.32,189,0930 10:29:35,围网
23621,26.315,119.859,0.32,189,0930 10:19:34,围网
23621,26.315,119.859,0.32,189,0930 10:09:02,围网
23621,26.315,119.859,0.32,189,0930 09:59:38,围网
23621,26.315,119.859,0.32,208,0930 09:49:04,围网
23621,26.315,119.859,0.22,127,0930 09:39:35,围网
23621,26.315,119.859,0.22,127,0930 09:29:32,围网
23621,26.315,119.859,0.22,127,0930 09:19:35,围网
23621,26.315,119.859,0.38,188,0930 09:09:30,围网
23621,26.315,119.859,0.38,188,0930 09:08:57,围网
23621,26.315,119.859,0.49,188,0930 08:59:01,围网
23621,26.31,119.859,3.02,330,0930 08:49:33,围网
23621,26.309,119.882,6.8,263,0930 08:39:30,围网
