渔船ID,lat,lon,速度,方向,time,type
23457,24.522,118.562,0.16,0,0930 23:58:27,围网
23457,24.522,118.562,0.05,0,0930 23:48:27,围网
23457,24.522,118.562,0.16,0,0930 23:38:27,围网
23457,24.522,118.562,0.27,136,0930 23:28:27,围网
23457,24.522,118.562,0.05,0,0930 23:18:35,围网
23457,24.522,118.562,0.05,0,0930 22:58:27,围网
23457,24.522,118.562,0.76,166,0930 22:49:25,围网
23457,24.522,118.564,0.49,10,0930 22:38:27,围网
23457,24.522,118.564,0.05,0,0930 22:28:27,围网
23457,24.522,118.563,0.16,0,0930 22:18:27,围网
23457,24.522,118.563,0.0,0,0930 22:08:27,围网
23457,24.522,118.563,0.05,0,0930 21:58:27,围网
23457,24.522,118.563,0.05,0,0930 21:48:28,围网
23457,24.522,118.563,0.05,0,0930 21:38:28,围网
23457,24.522,118.563,0.05,0,0930 21:28:28,围网
23457,24.522,118.563,0.0,0,0930 21:18:28,围网
23457,24.522,118.563,0.05,0,0930 21:08:28,围网
23457,24.522,118.563,0.76,190,0930 20:58:28,围网
23457,24.518,118.557,6.75,44,0930 20:49:26,围网
23457,24.493,118.564,9.98,318,0930 20:38:28,围网
23457,24.475,118.581,8.47,322,0930 20:28:28,围网
23457,24.461,118.583,3.35,344,0930 20:18:28,围网
23457,24.46,118.582,0.65,212,0930 20:08:29,围网
23457,24.46,118.58,4.75,109,0930 19:58:29,围网
23457,24.461,118.579,1.78,328,0930 19:48:29,围网
23457,24.457,118.574,3.45,82,0930 19:38:28,围网
23457,24.456,118.565,3.89,68,0930 19:28:28,围网
23457,24.455,118.557,2.86,34,0930 19:18:29,围网
23457,24.453000000000007,118.551,2.48,62,0930 19:08:28,围网
23457,24.451,118.545,2.27,293,0930 18:58:28,围网
23457,24.45,118.543,1.57,125,0930 18:49:26,围网
23457,24.451,118.547,0.76,162,0930 18:38:28,围网
23457,24.449,118.541,4.05,247,0930 18:28:28,围网
23457,24.453000000000007,118.556,6.75,313,0930 18:18:28,围网
23457,24.454,118.56,2.59,253,0930 18:08:28,围网
23457,24.455,118.568,1.19,174,0930 17:58:27,围网
23457,24.453000000000007,118.571,1.67,148,0930 17:48:27,围网
23457,24.452,118.568,2.16,152,0930 17:38:28,围网
23457,24.455,118.564,1.89,158,0930 17:28:28,围网
23457,24.459,118.562,2.16,165,0930 17:18:28,围网
23457,24.463,118.559,2.7,150,0930 17:08:28,围网
23457,24.468000000000004,118.557,4.86,199,0930 16:58:29,围网
23457,24.492,118.556,10.47,179,0930 16:49:26,围网
23457,24.522,118.562,8.47,266,0930 16:38:29,围网
23457,24.522,118.563,0.38,288,0930 16:28:29,围网
23457,24.522,118.563,0.16,0,0930 16:18:29,围网
23457,24.522,118.563,0.0,0,0930 16:08:29,围网
23457,24.522,118.563,0.27,0,0930 15:58:29,围网
23457,24.523000000000003,118.563,1.3,225,0930 15:48:29,围网
23457,24.522,118.562,0.05,0,0930 15:38:29,围网
23457,24.522,118.562,0.05,0,0930 15:28:29,围网
23457,24.522,118.562,4.96,87,0930 15:18:29,围网
23457,24.503,118.558,7.39,311,0930 15:08:29,围网
23457,24.497,118.584,9.98,252,0930 14:58:29,围网
23457,24.507,118.613,12.47,249,0930 14:49:27,围网
23457,24.525,118.647,11.06,234,0930 14:38:30,围网
23457,24.546,118.675,10.15,234,0930 14:28:30,围网
23457,24.572,118.699,12.14,220,0930 14:18:30,围网
23457,24.598000000000006,118.722,10.96,216,0930 14:08:30,围网
23457,24.623,118.744,12.57,217,0930 13:58:30,围网
23457,24.65,118.765,12.79,218,0930 13:48:30,围网
23457,24.675,118.787,11.28,217,0930 13:38:30,围网
23457,24.7,118.808,10.96,215,0930 13:28:30,围网
23457,24.726,118.829,10.85,220,0930 13:18:30,围网
23457,24.749,118.851,10.85,222,0930 13:08:29,围网
23457,24.773000000000003,118.872,10.79,224,0930 12:58:29,围网
23457,24.793000000000006,118.893,10.47,212,0930 12:49:27,围网
23457,24.815,118.918,10.15,229,0930 12:38:30,围网
23457,24.833,118.944,10.85,215,0930 12:28:29,围网
23457,24.852,118.971,10.96,222,0930 12:18:29,围网
23457,24.872,118.998,10.58,229,0930 12:08:29,围网
23457,24.893,119.02,9.66,218,0930 11:58:29,围网
23457,24.917,119.038,11.39,221,0930 11:48:29,围网
23457,24.94,119.057,10.79,211,0930 11:38:29,围网
23457,24.963,119.075,10.58,226,0930 11:28:29,围网
23457,24.981,119.097,8.58,233,0930 11:18:29,围网
23457,24.998,119.122,10.25,231,0930 11:08:30,围网
23457,25.018,119.146,11.76,220,0930 10:58:30,围网
23457,25.038,119.165,10.15,222,0930 10:49:27,围网
23457,25.064,119.184,10.36,217,0930 10:38:29,围网
23457,25.087,119.199,9.39,211,0930 10:28:38,围网
23457,25.133000000000006,119.232,10.79,213,0930 10:08:30,围网
23457,25.157,119.249,10.25,214,0930 09:58:30,围网
