渔船ID,lat,lon,速度,方向,time,type
27000,25.194000000000006,119.548,0.0,0,1027 11:58:11,围网
27000,25.194000000000006,119.548,0.05,0,1027 11:47:38,围网
27000,25.194000000000006,119.548,0.16,0,1027 11:17:13,围网
27000,25.194000000000006,119.547,0.16,0,1027 11:07:13,围网
27000,25.194000000000006,119.548,0.49,251,1027 10:57:13,围网
27000,25.194000000000006,119.548,0.16,0,1027 10:47:13,围网
27000,25.194000000000006,119.548,0.16,0,1027 10:37:13,围网
27000,25.194000000000006,119.548,0.27,0,1027 10:27:37,围网
27000,25.194000000000006,119.548,0.05,0,1027 10:07:13,围网
27000,25.194000000000006,119.548,0.27,0,1027 09:58:11,围网
27000,25.194000000000006,119.548,0.97,193,1027 09:47:13,围网
27000,25.194000000000006,119.548,0.59,0,1027 09:37:13,围网
27000,25.194000000000006,119.548,0.38,0,1027 09:27:37,围网
27000,25.194000000000006,119.548,0.38,0,1027 09:07:14,围网
27000,25.194000000000006,119.548,0.59,215,1027 08:57:13,围网
27000,25.194000000000006,119.548,0.38,0,1027 08:47:13,围网
27000,25.194000000000006,119.548,0.49,0,1027 08:37:13,围网
27000,25.194000000000006,119.548,0.27,0,1027 08:27:13,围网
27000,25.194000000000006,119.547,0.16,0,1027 08:17:13,围网
27000,25.194000000000006,119.547,0.38,0,1027 08:07:13,围网
27000,25.194000000000006,119.548,0.16,0,1027 07:58:11,围网
27000,25.194000000000006,119.547,2.27,149,1027 07:47:14,围网
27000,25.194000000000006,119.547,0.05,0,1027 07:37:14,围网
27000,25.194000000000006,119.548,0.38,0,1027 07:27:14,围网
27000,25.194000000000006,119.548,0.05,0,1027 07:17:14,围网
27000,25.194000000000006,119.548,0.49,0,1027 07:07:14,围网
27000,25.194000000000006,119.548,3.18,152,1027 06:57:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 06:47:14,围网
27000,25.194000000000006,119.548,0.49,0,1027 06:37:14,围网
27000,25.194000000000006,119.548,0.05,0,1027 06:27:13,围网
27000,25.194000000000006,119.548,0.16,0,1027 06:17:13,围网
27000,25.194000000000006,119.547,0.16,0,1027 06:07:13,围网
27000,25.194000000000006,119.548,0.05,0,1027 05:58:11,围网
27000,25.194000000000006,119.548,0.0,0,1027 05:47:14,围网
27000,25.194000000000006,119.548,0.0,0,1027 05:37:14,围网
27000,25.194000000000006,119.548,0.38,0,1027 05:27:14,围网
27000,25.194000000000006,119.548,0.0,0,1027 05:17:14,围网
27000,25.194000000000006,119.548,0.0,0,1027 05:07:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 04:57:39,围网
27000,25.194000000000006,119.548,0.05,0,1027 04:37:14,围网
27000,25.194000000000006,119.548,0.0,0,1027 04:27:14,围网
27000,25.194000000000006,119.548,0.05,0,1027 04:17:15,围网
27000,25.194000000000006,119.548,0.0,0,1027 04:07:15,围网
27000,25.194000000000006,119.548,0.05,0,1027 03:58:12,围网
27000,25.194000000000006,119.548,0.05,0,1027 03:47:15,围网
27000,25.194000000000006,119.547,0.05,0,1027 03:38:36,围网
27000,25.194000000000006,119.548,0.05,0,1027 03:17:15,围网
27000,25.194000000000006,119.548,0.16,0,1027 03:07:13,围网
27000,25.194000000000006,119.548,0.0,0,1027 02:57:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 02:47:13,围网
27000,25.194000000000006,119.548,0.05,0,1027 02:37:14,围网
27000,25.194000000000006,119.548,0.27,0,1027 02:27:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 02:17:14,围网
27000,25.194000000000006,119.548,0.27,0,1027 02:07:14,围网
27000,25.194000000000006,119.548,0.05,0,1027 01:58:12,围网
27000,25.194000000000006,119.547,0.38,0,1027 01:47:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 01:37:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 01:27:14,围网
27000,25.194000000000006,119.548,0.27,0,1027 01:17:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 01:07:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 00:57:14,围网
27000,25.194000000000006,119.548,0.05,0,1027 00:47:15,围网
27000,25.194000000000006,119.548,0.05,0,1027 00:37:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 00:27:15,围网
27000,25.194000000000006,119.548,0.16,0,1027 00:17:14,围网
27000,25.194000000000006,119.548,0.16,0,1027 00:07:14,围网
27000,25.194000000000006,119.547,0.05,0,1026 23:58:12,围网
27000,25.194000000000006,119.548,0.16,0,1026 23:47:15,围网
27000,25.194000000000006,119.548,0.16,0,1026 23:37:15,围网
27000,25.194000000000006,119.548,0.05,0,1026 23:27:15,围网
27000,25.194000000000006,119.547,0.16,0,1026 23:17:15,围网
27000,25.194000000000006,119.548,0.16,0,1026 23:07:15,围网
27000,25.194000000000006,119.548,0.16,0,1026 22:57:15,围网
27000,25.194000000000006,119.548,0.16,0,1026 22:47:15,围网
27000,25.194000000000006,119.547,0.05,0,1026 22:37:15,围网
27000,25.194000000000006,119.548,0.05,0,1026 22:27:15,围网
27000,25.194000000000006,119.548,0.0,0,1026 22:17:15,围网
27000,25.194000000000006,119.548,0.27,0,1026 22:07:15,围网
27000,25.194000000000006,119.548,0.27,0,1026 21:58:13,围网
27000,25.194000000000006,119.548,0.27,0,1026 21:47:15,围网
27000,25.194000000000006,119.547,0.16,0,1026 21:37:16,围网
27000,25.194000000000006,119.548,0.16,0,1026 21:27:16,围网
27000,25.194000000000006,119.548,0.05,0,1026 21:17:16,围网
27000,25.194000000000006,119.547,0.49,0,1026 21:07:16,围网
27000,25.194000000000006,119.548,0.05,0,1026 20:57:16,围网
27000,25.194000000000006,119.548,0.16,0,1026 20:47:15,围网
27000,25.194000000000006,119.548,0.05,0,1026 20:37:15,围网
27000,25.194000000000006,119.547,0.27,0,1026 20:27:15,围网
27000,25.194000000000006,119.547,0.05,0,1026 20:17:16,围网
27000,25.194000000000006,119.548,0.16,0,1026 20:07:16,围网
27000,25.194000000000006,119.548,0.16,0,1026 19:58:13,围网
27000,25.194000000000006,119.548,0.05,0,1026 19:47:15,围网
27000,25.194000000000006,119.548,0.16,0,1026 19:37:15,围网
27000,25.194000000000006,119.548,0.49,0,1026 19:27:15,围网
27000,25.194000000000006,119.548,0.27,0,1026 19:17:14,围网
27000,25.194000000000006,119.548,0.16,0,1026 19:07:15,围网
27000,25.194000000000006,119.548,0.38,202,1026 18:57:16,围网
27000,25.194000000000006,119.548,0.0,0,1026 18:47:16,围网
27000,25.194000000000006,119.548,0.05,0,1026 18:37:16,围网
27000,25.194000000000006,119.548,0.05,0,1026 18:27:15,围网
27000,25.194000000000006,119.548,0.05,0,1026 18:17:16,围网
27000,25.194000000000006,119.547,0.27,0,1026 18:07:16,围网
27000,25.194000000000006,119.548,0.16,0,1026 17:58:13,围网
27000,25.194000000000006,119.548,0.27,0,1026 17:47:39,围网
27000,25.194000000000006,119.547,0.27,0,1026 17:27:16,围网
