渔船ID,lat,lon,速度,方向,time,type
23248,24.331,118.141,0.32,0,0918 23:53:13,拖网
23248,24.331,118.141,0.32,0,0918 23:43:27,拖网
23248,24.331,118.141,0.11,0,0918 23:33:33,拖网
23248,24.331,118.141,0.32,91,0918 23:23:23,拖网
23248,24.331,118.141,0.7,354,0918 23:13:23,拖网
23248,24.331,118.141,0.32,4,0918 23:03:38,拖网
23248,24.331,118.141,0.11,0,0918 22:53:20,拖网
23248,24.331,118.141,0.11,10,0918 22:43:18,拖网
23248,24.331,118.141,0.11,91,0918 22:33:22,拖网
23248,24.331,118.141,0.32,148,0918 22:23:16,拖网
23248,24.331,118.141,0.0,71,0918 22:13:13,拖网
23248,24.331,118.141,0.22,40,0918 22:02:59,拖网
23248,24.331,118.141,0.11,61,0918 21:53:16,拖网
23248,24.33,118.141,0.11,91,0918 21:43:13,拖网
23248,24.331,118.141,0.11,61,0918 21:33:16,拖网
23248,24.331,118.141,0.32,102,0918 21:23:16,拖网
23248,24.331,118.141,0.11,106,0918 21:13:11,拖网
23248,24.331,118.141,0.0,61,0918 21:03:07,拖网
23248,24.331,118.141,0.32,341,0918 20:53:07,拖网
23248,24.331,118.141,0.11,340,0918 20:43:24,拖网
23248,24.331,118.14,0.32,30,0918 20:33:06,拖网
23248,24.331,118.141,0.32,336,0918 20:23:07,拖网
23248,24.331,118.14,0.11,345,0918 20:13:01,拖网
23248,24.33,118.14,0.11,0,0918 20:03:09,拖网
23248,24.331,118.14,0.11,0,0918 19:53:04,拖网
23248,24.331,118.14,0.0,189,0918 19:43:01,拖网
23248,24.331,118.14,0.11,30,0918 19:33:18,拖网
23248,24.331,118.14,0.11,319,0918 19:23:00,拖网
23248,24.331,118.14,0.0,0,0918 19:12:56,拖网
23248,24.331,118.14,0.32,255,0918 19:03:04,拖网
23248,24.331,118.141,0.11,50,0918 18:52:56,拖网
23248,24.331,118.14,0.11,10,0918 18:42:57,拖网
23248,24.331,118.14,0.32,356,0918 18:32:52,拖网
23248,24.331,118.14,0.32,212,0918 18:22:51,拖网
23248,24.331,118.14,0.0,7,0918 18:12:46,拖网
23248,24.331,118.141,0.32,30,0918 18:02:45,拖网
23248,24.33,118.14,0.11,4,0918 17:52:45,拖网
23248,24.331,118.14,0.0,40,0918 17:42:45,拖网
23248,24.33,118.14,0.11,190,0918 17:32:44,拖网
23248,24.33,118.14,0.32,81,0918 17:22:44,拖网
23248,24.33,118.14,0.0,223,0918 17:12:40,拖网
23248,24.331,118.14,0.0,0,0918 17:02:40,拖网
23248,24.331,118.14,0.22,0,0918 16:52:38,拖网
23248,24.33,118.141,0.22,0,0918 16:42:42,拖网
23248,24.331,118.141,0.0,175,0918 16:32:38,拖网
23248,24.33,118.141,0.32,204,0918 16:22:47,拖网
23248,24.33,118.141,0.11,128,0918 16:13:35,拖网
23248,24.33,118.141,0.22,0,0918 15:52:35,拖网
23248,24.33,118.141,0.22,0,0918 15:42:31,拖网
23248,24.33,118.141,0.32,286,0918 15:32:37,拖网
23248,24.331,118.141,0.32,158,0918 15:22:30,拖网
23248,24.33,118.141,0.0,153,0918 15:12:27,拖网
23248,24.331,118.141,0.0,318,0918 15:02:13,拖网
23248,24.331,118.141,0.32,291,0918 14:52:56,拖网
23248,24.33,118.141,0.32,159,0918 14:42:44,拖网
23248,24.331,118.141,0.0,204,0918 14:32:53,拖网
23248,24.331,118.141,0.32,357,0918 14:22:23,拖网
23248,24.33,118.141,0.0,206,0918 14:12:38,拖网
23248,24.33,118.141,0.0,20,0918 14:02:37,拖网
23248,24.331,118.141,0.32,61,0918 14:01:38,拖网
23248,24.331,118.141,0.22,61,0918 13:58:58,拖网
23248,24.331,118.141,1.19,251,0918 13:48:50,拖网
23248,24.331,118.141,1.03,61,0918 13:39:09,拖网
23248,24.331,118.14,0.22,103,0918 13:29:01,拖网
23248,24.33,118.142,0.22,30,0918 13:18:29,拖网
23248,24.331,118.142,0.32,0,0918 13:09:02,拖网
23248,24.331,118.142,0.0,325,0918 12:58:27,拖网
23248,24.331,118.142,0.11,0,0918 12:48:26,拖网
23248,24.331,118.142,0.22,0,0918 12:38:25,拖网
23248,24.331,118.142,0.0,0,0918 12:28:52,拖网
23248,24.331,118.142,0.11,140,0918 12:18:54,拖网
23248,24.331,118.142,0.11,119,0918 12:08:21,拖网
23248,24.331,118.142,0.22,208,0918 11:58:54,拖网
23248,24.331,118.142,0.0,125,0918 11:48:50,拖网
23248,24.331,118.142,5.72,198,0918 11:38:47,拖网
23248,24.331,118.142,2.1,199,0918 11:28:44,拖网
23248,24.331,118.142,5.5,20,0918 11:18:45,拖网
23248,24.33,118.142,0.11,200,0918 11:08:10,拖网
23248,24.331,118.142,0.32,91,0918 10:58:11,拖网
23248,24.331,118.142,0.11,218,0918 10:48:42,拖网
23248,24.331,118.142,0.22,204,0918 10:38:40,拖网
23248,24.331,118.142,0.32,206,0918 10:28:02,拖网
23248,24.331,118.142,0.22,61,0918 10:18:34,拖网
23248,24.331,118.142,0.32,161,0918 10:08:29,拖网
23248,24.331,118.142,0.0,71,0918 09:58:27,拖网
23248,24.331,118.142,0.32,255,0918 09:47:56,拖网
23248,24.331,118.142,0.32,228,0918 09:38:31,拖网
23248,24.331,118.142,0.0,71,0918 09:28:29,拖网
23248,24.331,118.142,0.0,91,0918 09:18:12,拖网
23248,24.331,118.142,0.22,81,0918 09:07:52,拖网
23248,24.331,118.142,0.32,120,0918 08:58:22,拖网
23248,24.331,118.142,0.0,91,0918 08:48:21,拖网
23248,24.331,118.142,0.32,239,0918 08:37:45,拖网
23248,24.331,118.142,0.0,242,0918 08:27:44,拖网
23248,24.331,118.142,0.32,0,0918 08:18:17,拖网
23248,24.331,118.142,0.11,0,0918 08:08:15,拖网
23248,24.331,118.142,0.32,30,0918 07:58:16,拖网
23248,24.331,118.142,0.11,0,0918 07:47:58,拖网
23248,24.331,118.142,0.22,0,0918 07:38:11,拖网
23248,24.331,118.142,0.11,0,0918 07:28:41,拖网
23248,24.331,118.142,0.11,0,0918 07:18:36,拖网
23248,24.331,118.142,0.11,116,0918 07:08:11,拖网
23248,24.331,118.142,0.0,229,0918 06:58:16,拖网
23248,24.331,118.142,0.22,0,0918 06:48:22,拖网
23248,24.331,118.142,0.11,71,0918 06:38:08,拖网
23248,24.331,118.142,0.22,0,0918 06:27:34,拖网
23248,24.331,118.142,0.0,0,0918 06:17:44,拖网
23248,24.331,118.142,0.32,0,0918 06:08:14,拖网
23248,24.331,118.141,0.32,0,0918 05:57:48,拖网
23248,24.331,118.142,0.11,10,0918 05:48:06,拖网
23248,24.331,118.142,0.32,344,0918 05:37:57,拖网
23248,24.331,118.142,0.0,330,0918 05:27:58,拖网
23248,24.331,118.142,0.22,40,0918 05:17:49,拖网
23248,24.331,118.142,0.11,320,0918 05:07:58,拖网
23248,24.331,118.142,0.22,326,0918 04:57:56,拖网
23248,24.331,118.142,0.22,333,0918 04:47:56,拖网
23248,24.331,118.142,0.0,309,0918 04:37:57,拖网
23248,24.331,118.142,0.0,284,0918 04:27:20,拖网
23248,24.331,118.142,0.32,81,0918 04:18:55,拖网
23248,24.331,118.141,0.22,30,0918 03:57:54,拖网
23248,24.331,118.141,0.11,81,0918 03:48:03,拖网
23248,24.331,118.142,0.22,71,0918 03:27:48,拖网
23248,24.331,118.142,0.32,266,0918 03:17:49,拖网
23248,24.331,118.141,0.0,155,0918 03:07:46,拖网
23248,24.331,118.142,0.11,81,0918 02:57:43,拖网
23248,24.331,118.142,0.11,268,0918 02:47:42,拖网
23248,24.331,118.142,0.22,50,0918 02:37:10,拖网
23248,24.331,118.142,0.0,320,0918 02:27:05,拖网
23248,24.331,118.142,0.11,0,0918 02:17:43,拖网
23248,24.331,118.142,0.11,204,0918 02:07:37,拖网
23248,24.331,118.142,0.22,0,0918 01:57:40,拖网
23248,24.331,118.142,0.22,309,0918 01:47:30,拖网
23248,24.331,118.142,0.22,0,0918 01:37:32,拖网
23248,24.331,118.142,0.11,0,0918 01:27:06,拖网
23248,24.331,118.142,0.11,10,0918 01:17:04,拖网
23248,24.331,118.142,0.0,315,0918 01:07:31,拖网
23248,24.331,118.142,0.0,0,0918 00:57:13,拖网
23248,24.331,118.142,0.11,176,0918 00:47:27,拖网
23248,24.331,118.142,0.0,253,0918 00:37:51,拖网
23248,24.331,118.142,0.11,0,0918 00:27:33,拖网
23248,24.331,118.142,0.0,0,0918 00:17:00,拖网
23248,24.331,118.142,0.0,307,0918 00:07:31,拖网
23248,24.331,118.142,0.0,0,0917 23:57:25,拖网
23248,24.331,118.142,0.0,250,0917 23:47:10,拖网
23248,24.331,118.142,0.32,237,0917 23:37:21,拖网
23248,24.331,118.142,0.11,0,0917 23:27:17,拖网
23248,24.331,118.142,0.32,0,0917 23:17:17,拖网
23248,24.331,118.142,0.0,213,0917 23:07:17,拖网
23248,24.331,118.142,0.0,213,0917 23:06:45,拖网
23248,24.331,118.142,0.22,0,0917 22:57:15,拖网
23248,24.331,118.142,0.32,110,0917 22:47:19,拖网
23248,24.331,118.142,0.32,331,0917 22:37:02,拖网
23248,24.331,118.142,0.0,40,0917 22:27:12,拖网
23248,24.331,118.142,0.0,5,0917 22:17:14,拖网
23248,24.331,118.142,0.32,91,0917 22:07:02,拖网
23248,24.331,118.142,0.0,0,0917 21:57:06,拖网
23248,24.331,118.142,0.11,354,0917 21:47:08,拖网
23248,24.331,118.142,0.11,0,0917 21:37:34,拖网
23248,24.331,118.142,0.22,30,0917 21:17:03,拖网
23248,24.331,118.142,0.22,0,0917 21:07:07,拖网
23248,24.331,118.142,0.32,0,0917 20:56:59,拖网
23248,24.331,118.142,0.22,217,0917 20:47:00,拖网
23248,24.331,118.142,0.0,30,0917 20:36:24,拖网
23248,24.331,118.142,0.0,0,0917 20:26:53,拖网
23248,24.331,118.142,0.0,269,0917 20:16:55,拖网
23248,24.331,118.142,0.22,281,0917 20:06:57,拖网
23248,24.331,118.142,0.0,20,0917 19:56:59,拖网
