渔船ID,lat,lon,速度,方向,time,type
27572,24.324,118.116,0.11,0,0906 23:57:35,刺网
27572,24.324,118.116,0.22,102,0906 23:47:34,刺网
27572,24.324,118.116,0.22,0,0906 23:37:50,刺网
27572,24.324,118.116,0.11,0,0906 23:27:51,刺网
27572,24.324,118.116,0.22,0,0906 23:17:50,刺网
27572,24.324,118.116,0.11,0,0906 23:07:50,刺网
27572,24.324,118.116,0.22,0,0906 22:57:48,刺网
27572,24.324,118.115,0.22,0,0906 22:47:48,刺网
27572,24.324,118.115,0.11,0,0906 22:37:47,刺网
27572,24.324,118.116,0.11,0,0906 22:27:47,刺网
27572,24.324,118.116,0.11,0,0906 22:17:45,刺网
27572,24.325,118.116,0.32,105,0906 22:07:44,刺网
27572,24.324,118.116,0.0,91,0906 21:57:45,刺网
27572,24.324,118.116,0.11,0,0906 21:47:42,刺网
27572,24.324,118.116,0.11,91,0906 21:37:41,刺网
27572,24.324,118.116,0.32,0,0906 21:27:23,刺网
27572,24.324,118.116,0.22,0,0906 21:17:37,刺网
27572,24.324,118.115,0.0,81,0906 21:07:40,刺网
27572,24.324,118.115,0.11,8,0906 20:57:40,刺网
27572,24.324,118.116,0.22,150,0906 20:47:38,刺网
27572,24.324,118.116,0.22,71,0906 20:37:16,刺网
27572,24.324,118.116,0.0,0,0906 20:27:17,刺网
27572,24.324,118.116,0.11,0,0906 20:17:35,刺网
27572,24.324,118.116,0.22,0,0906 20:07:36,刺网
27572,24.324,118.116,0.22,0,0906 19:57:34,刺网
27572,24.324,118.116,0.22,243,0906 19:47:34,刺网
27572,24.324,118.116,0.11,0,0906 19:37:31,刺网
27572,24.324,118.116,0.0,0,0906 19:27:30,刺网
27572,24.325,118.116,0.22,30,0906 19:17:29,刺网
27572,24.325,118.116,0.0,169,0906 19:07:07,刺网
27572,24.325,118.116,0.22,0,0906 18:57:25,刺网
27572,24.325,118.116,0.22,152,0906 18:47:23,刺网
27572,24.325,118.116,0.22,0,0906 18:37:24,刺网
27572,24.325,118.116,0.0,0,0906 18:27:22,刺网
27572,24.325,118.116,0.32,173,0906 18:17:20,刺网
27572,24.324,118.115,0.0,30,0906 18:07:40,刺网
27572,24.325,118.116,0.22,0,0906 17:57:12,刺网
27572,24.325,118.115,0.11,0,0906 17:47:11,刺网
27572,24.325,118.115,0.11,0,0906 17:37:12,刺网
27572,24.325,118.116,0.22,125,0906 17:27:13,刺网
27572,24.324,118.116,0.22,115,0906 17:16:52,刺网
27572,24.325,118.116,0.32,111,0906 17:07:12,刺网
27572,24.325,118.116,0.11,130,0906 16:57:10,刺网
27572,24.325,118.116,0.11,144,0906 16:46:48,刺网
27572,24.325,118.116,0.0,0,0906 16:37:05,刺网
27572,24.325,118.115,0.32,144,0906 16:17:07,刺网
27572,24.325,118.115,0.32,139,0906 16:06:45,刺网
27572,24.325,118.115,0.22,166,0906 15:57:01,刺网
27572,24.325,118.115,0.11,71,0906 15:47:00,刺网
27572,24.325,118.116,0.22,213,0906 15:36:58,刺网
27572,24.325,118.115,0.32,150,0906 15:26:59,刺网
27572,24.325,118.115,0.0,145,0906 15:16:59,刺网
27572,24.325,118.115,0.22,153,0906 15:06:59,刺网
