渔船ID,lat,lon,速度,方向,time,type
24999,24.868,118.829,0.0,0,0912 23:56:00,刺网
24999,24.868,118.829,0.11,0,0912 23:45:58,刺网
24999,24.868,118.829,0.22,215,0912 23:35:59,刺网
24999,24.868,118.829,0.11,111,0912 23:25:57,刺网
24999,24.868,118.829,0.22,171,0912 23:15:57,刺网
24999,24.868,118.829,0.32,182,0912 23:05:55,刺网
24999,24.868,118.829,0.32,280,0912 22:55:55,刺网
24999,24.868,118.829,0.0,71,0912 22:45:53,刺网
24999,24.868,118.829,0.11,154,0912 22:35:53,刺网
24999,24.868,118.829,2.1,102,0912 22:25:53,刺网
24999,24.868,118.829,4.8,120,0912 22:15:23,刺网
24999,24.868,118.829,0.22,318,0912 22:05:49,刺网
24999,24.868,118.829,0.0,3,0912 21:55:20,刺网
24999,24.868,118.829,0.22,279,0912 21:45:44,刺网
24999,24.868,118.829,0.11,329,0912 21:35:44,刺网
24999,24.868,118.829,0.32,224,0912 21:25:17,刺网
24999,24.868,118.829,0.11,355,0912 21:15:48,刺网
24999,24.868,118.829,0.11,318,0912 21:05:42,刺网
24999,24.868,118.829,0.32,181,0912 20:55:39,刺网
24999,24.868,118.829,0.32,205,0912 20:45:38,刺网
24999,24.868,118.829,0.32,0,0912 20:35:42,刺网
24999,24.868,118.829,0.32,5,0912 20:25:37,刺网
24999,24.868,118.829,0.11,255,0912 20:15:34,刺网
24999,24.868,118.829,0.22,342,0912 20:05:34,刺网
24999,24.868,118.829,0.0,0,0912 19:55:30,刺网
24999,24.868,118.829,0.11,40,0912 19:45:29,刺网
24999,24.868,118.829,0.11,0,0912 19:35:04,刺网
24999,24.868,118.829,0.32,0,0912 19:25:02,刺网
24999,24.868,118.829,0.0,0,0912 19:15:10,刺网
24999,24.868,118.829,0.0,30,0912 19:05:07,刺网
24999,24.868,118.829,0.11,0,0912 18:55:00,刺网
24999,24.868,118.829,0.11,0,0912 18:45:25,刺网
24999,24.868,118.829,0.32,258,0912 18:35:24,刺网
24999,24.868,118.829,0.0,0,0912 18:25:24,刺网
24999,24.868,118.829,0.22,0,0912 18:14:58,刺网
24999,24.868,118.829,0.22,0,0912 18:05:23,刺网
24999,24.868,118.829,0.0,348,0912 17:55:21,刺网
24999,24.868,118.829,0.22,0,0912 17:45:20,刺网
24999,24.868,118.829,0.11,128,0912 17:35:20,刺网
24999,24.868,118.829,0.11,108,0912 17:24:53,刺网
24999,24.868,118.829,0.22,0,0912 17:14:52,刺网
24999,24.868,118.829,0.32,0,0912 17:05:06,刺网
24999,24.868,118.829,0.0,0,0912 16:55:15,刺网
24999,24.868,118.829,0.22,293,0912 16:45:13,刺网
24999,24.868,118.829,0.11,0,0912 16:35:13,刺网
24999,24.868,118.829,0.32,0,0912 16:25:10,刺网
24999,24.868,118.829,0.0,0,0912 16:05:23,刺网
24999,24.869,118.829,0.22,0,0912 15:55:06,刺网
24999,24.869,118.829,0.32,0,0912 15:45:08,刺网
24999,24.869,118.829,0.32,164,0912 15:35:08,刺网
